CaseID,Domain,Hop,Codeword,Layer,Port,PRB,Symbol,Subcarrier,LinearIndex0Based,Status
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,0,1248,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,1,1249,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,2,1250,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,3,1251,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,4,1252,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,5,1253,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,6,1254,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,7,1255,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,8,1256,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,9,1257,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,10,1258,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,8,11,1259,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,1,1261,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,2,1262,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,3,1263,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,4,1264,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,5,1265,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,6,1266,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,7,1267,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,8,1268,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,9,1269,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,10,1270,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,8,11,1271,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,0,1272,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,1,1273,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,2,1274,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,3,1275,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,4,1276,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,5,1277,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,6,1278,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,7,1279,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,8,1280,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,9,1281,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,10,1282,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,8,11,1283,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,1,1285,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,2,1286,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,3,1287,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,4,1288,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,5,1289,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,6,1290,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,7,1291,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,8,1292,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,9,1293,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,10,1294,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,8,11,1295,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,0,1296,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,1,1297,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,2,1298,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,3,1299,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,4,1300,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,5,1301,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,6,1302,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,7,1303,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,8,1304,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,9,1305,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,10,1306,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,9,11,1307,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,1,1309,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,2,1310,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,3,1311,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,4,1312,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,5,1313,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,6,1314,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,7,1315,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,8,1316,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,9,1317,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,10,1318,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,9,11,1319,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,0,1320,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,1,1321,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,2,1322,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,3,1323,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,4,1324,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,5,1325,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,6,1326,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,7,1327,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,8,1328,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,9,1329,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,10,1330,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,9,11,1331,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,1,1333,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,2,1334,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,3,1335,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,4,1336,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,5,1337,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,6,1338,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,7,1339,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,8,1340,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,9,1341,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,10,1342,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,9,11,1343,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,0,1344,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,1,1345,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,2,1346,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,3,1347,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,4,1348,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,5,1349,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,6,1350,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,7,1351,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,8,1352,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,9,1353,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,10,1354,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,9,11,1355,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,1,1357,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,2,1358,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,3,1359,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,4,1360,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,5,1361,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,6,1362,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,7,1363,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,8,1364,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,9,1365,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,10,1366,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,9,11,1367,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,0,1368,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,1,1369,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,2,1370,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,3,1371,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,4,1372,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,5,1373,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,6,1374,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,7,1375,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,8,1376,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,9,1377,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,10,1378,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,9,11,1379,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,1,1381,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,2,1382,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,3,1383,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,4,1384,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,5,1385,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,6,1386,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,7,1387,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,8,1388,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,9,1389,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,10,1390,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,9,11,1391,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,0,1392,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,1,1393,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,2,1394,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,3,1395,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,4,1396,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,5,1397,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,6,1398,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,7,1399,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,8,1400,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,9,1401,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,10,1402,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,9,11,1403,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,1,1405,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,2,1406,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,3,1407,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,4,1408,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,5,1409,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,6,1410,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,7,1411,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,8,1412,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,9,1413,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,10,1414,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,9,11,1415,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,0,1416,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,1,1417,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,2,1418,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,3,1419,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,4,1420,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,5,1421,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,6,1422,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,7,1423,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,8,1424,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,9,1425,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,10,1426,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,9,11,1427,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,1,1429,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,2,1430,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,3,1431,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,4,1432,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,5,1433,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,6,1434,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,7,1435,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,8,1436,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,9,1437,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,10,1438,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,9,11,1439,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,0,1440,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,1,1441,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,2,1442,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,3,1443,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,4,1444,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,5,1445,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,6,1446,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,7,1447,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,8,1448,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,9,1449,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,10,1450,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,10,11,1451,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,1,1453,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,2,1454,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,3,1455,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,4,1456,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,5,1457,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,6,1458,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,7,1459,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,8,1460,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,9,1461,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,10,1462,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,10,11,1463,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,0,1464,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,1,1465,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,2,1466,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,3,1467,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,4,1468,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,5,1469,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,6,1470,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,7,1471,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,8,1472,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,9,1473,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,10,1474,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,10,11,1475,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,1,1477,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,2,1478,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,3,1479,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,4,1480,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,5,1481,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,6,1482,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,7,1483,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,8,1484,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,9,1485,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,10,1486,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,3,10,11,1487,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,0,1488,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,1,1489,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,2,1490,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,3,1491,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,4,1492,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,5,1493,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,6,1494,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,7,1495,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,8,1496,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,9,1497,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,10,1498,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,4,10,11,1499,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,1,1501,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,2,1502,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,3,1503,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,4,1504,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,5,1505,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,6,1506,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,7,1507,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,8,1508,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,9,1509,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,10,1510,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,5,10,11,1511,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,0,1512,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,1,1513,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,2,1514,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,3,1515,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,4,1516,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,5,1517,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,6,1518,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,7,1519,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,8,1520,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,9,1521,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,10,1522,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,6,10,11,1523,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,1,1525,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,2,1526,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,3,1527,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,4,1528,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,5,1529,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,6,1530,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,7,1531,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,8,1532,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,9,1533,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,10,1534,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,7,10,11,1535,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,0,1536,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,1,1537,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,2,1538,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,3,1539,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,4,1540,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,5,1541,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,6,1542,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,7,1543,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,8,1544,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,9,1545,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,10,1546,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,8,10,11,1547,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,1,1549,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,2,1550,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,3,1551,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,4,1552,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,5,1553,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,6,1554,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,7,1555,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,8,1556,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,9,1557,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,10,1558,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,9,10,11,1559,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,0,1560,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,1,1561,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,2,1562,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,3,1563,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,4,1564,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,5,1565,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,6,1566,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,7,1567,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,8,1568,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,9,1569,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,10,1570,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,10,10,11,1571,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,1,1573,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,2,1574,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,3,1575,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,4,1576,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,5,1577,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,6,1578,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,7,1579,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,8,1580,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,9,1581,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,10,1582,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,11,10,11,1583,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,0,1584,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,1,1585,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,2,1586,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,3,1587,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,4,1588,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,5,1589,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,6,1590,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,7,1591,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,8,1592,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,9,1593,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,10,1594,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,0,11,11,1595,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,1,1597,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,2,1598,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,3,1599,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,4,1600,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,5,1601,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,6,1602,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,7,1603,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,8,1604,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,9,1605,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,10,1606,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,1,11,11,1607,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,11,0,1608,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,11,1,1609,PASS
RESOURCE-R1-PTRS,DATA,0,0,0,0,2,11,2,1610,PASS
