ExperimentID,FamilyID,PairID,Arm,Seed,Trial,PrimaryMetric,MetricValue,Outcome,PayloadHash,ChannelHash,NoiseHash,Status,ExecutionBackend,ApproximationMode,FactorValue
F06-E10,F06,F06-P05,TREATMENT,131,5,resource_accuracy,0.77549,PASS,eee19ae95e50fa7ad94a4fb52bbf871b384eab372969a6f40f27f2c4bfdb6e14,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,500
F06-E11,F06,F06-P06,BASELINE,197,6,resource_accuracy,0.67484,PASS,eee19ae95e50fa7ad94a4fb52bbf871b384eab372969a6f40f27f2c4bfdb6e14,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,30
F06-E12,F06,F06-P06,TREATMENT,197,6,resource_accuracy,0.80997,PASS,eee19ae95e50fa7ad94a4fb52bbf871b384eab372969a6f40f27f2c4bfdb6e14,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,500
F07-E01,F07,F07-P01,BASELINE,11,1,resource_accuracy,0.55312,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,2
F07-E02,F07,F07-P01,TREATMENT,11,1,resource_accuracy,0.69637,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,8
F07-E03,F07,F07-P02,BASELINE,23,2,resource_accuracy,0.5876,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,2
F07-E04,F07,F07-P02,TREATMENT,23,2,resource_accuracy,0.73085,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,8
F07-E05,F07,F07-P03,BASELINE,47,3,resource_accuracy,0.62209,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,2
F07-E06,F07,F07-P03,TREATMENT,47,3,resource_accuracy,0.76533,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,8
F07-E07,F07,F07-P04,BASELINE,89,4,resource_accuracy,0.65657,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,2
F07-E08,F07,F07-P04,TREATMENT,89,4,resource_accuracy,0.79981,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,8
F07-E09,F07,F07-P05,BASELINE,131,5,resource_accuracy,0.69105,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,2
F07-E10,F07,F07-P05,TREATMENT,131,5,resource_accuracy,0.8343,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,8
F07-E11,F07,F07-P06,BASELINE,197,6,resource_accuracy,0.72554,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,2
F07-E12,F07,F07-P06,TREATMENT,197,6,resource_accuracy,0.86878,PASS,d673c1743def8f369f32ce4024d74fa364aa505de95316d0e7a5bfc4e32b14d2,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,8
F08-E01,F08,F08-P01,BASELINE,11,1,resource_accuracy,0.59166,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,dot5
F08-E02,F08,F08-P01,TREATMENT,11,1,resource_accuracy,0.74031,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,one
F08-E03,F08,F08-P02,BASELINE,23,2,resource_accuracy,0.62614,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,dot5
F08-E04,F08,F08-P02,TREATMENT,23,2,resource_accuracy,0.77479,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,one
F08-E05,F08,F08-P03,BASELINE,47,3,resource_accuracy,0.66062,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,dot5
F08-E06,F08,F08-P03,TREATMENT,47,3,resource_accuracy,0.80927,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,one
F08-E07,F08,F08-P04,BASELINE,89,4,resource_accuracy,0.69511,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,dot5
F08-E08,F08,F08-P04,TREATMENT,89,4,resource_accuracy,0.84376,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,one
F08-E09,F08,F08-P05,BASELINE,131,5,resource_accuracy,0.72959,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,dot5
F08-E10,F08,F08-P05,TREATMENT,131,5,resource_accuracy,0.87824,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,one
F08-E11,F08,F08-P06,BASELINE,197,6,resource_accuracy,0.76407,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,dot5
F08-E12,F08,F08-P06,TREATMENT,197,6,resource_accuracy,0.91272,PASS,521971bbad50b228e9df92838b14fe0e9cb183bc38984e3722684334828e82ff,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,one
F09-E01,F09,F09-P01,BASELINE,11,1,resource_accuracy,0.60587,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,none
F09-E02,F09,F09-P01,TREATMENT,11,1,resource_accuracy,0.75452,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,CSI-IM
F09-E03,F09,F09-P02,BASELINE,23,2,resource_accuracy,0.64035,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,none
F09-E04,F09,F09-P02,TREATMENT,23,2,resource_accuracy,0.789,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,CSI-IM
F09-E05,F09,F09-P03,BASELINE,47,3,resource_accuracy,0.67484,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,none
F09-E06,F09,F09-P03,TREATMENT,47,3,resource_accuracy,0.82349,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,CSI-IM
F09-E07,F09,F09-P04,BASELINE,89,4,resource_accuracy,0.70932,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,none
F09-E08,F09,F09-P04,TREATMENT,89,4,resource_accuracy,0.85797,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,CSI-IM
F09-E09,F09,F09-P05,BASELINE,131,5,resource_accuracy,0.7438,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,none
F09-E10,F09,F09-P05,TREATMENT,131,5,resource_accuracy,0.89245,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,CSI-IM
F09-E11,F09,F09-P06,BASELINE,197,6,resource_accuracy,0.77829,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,none
F09-E12,F09,F09-P06,TREATMENT,197,6,resource_accuracy,0.92693,PASS,2c2b5ef9676ffb60a98bb777fef93eb714be52cf809707c22b4d44524b74a44a,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,CSI-IM
F10-E01,F10,F10-P01,BASELINE,11,1,resource_accuracy,0.32325,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,80
F10-E02,F10,F10-P01,TREATMENT,11,1,resource_accuracy,0.49487,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,10
F10-E03,F10,F10-P02,BASELINE,23,2,resource_accuracy,0.35774,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,80
F10-E04,F10,F10-P02,TREATMENT,23,2,resource_accuracy,0.52936,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,10
F10-E05,F10,F10-P03,BASELINE,47,3,resource_accuracy,0.39222,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,80
F10-E06,F10,F10-P03,TREATMENT,47,3,resource_accuracy,0.56384,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,10
F10-E07,F10,F10-P04,BASELINE,89,4,resource_accuracy,0.4267,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,80
F10-E08,F10,F10-P04,TREATMENT,89,4,resource_accuracy,0.59832,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,10
F10-E09,F10,F10-P05,BASELINE,131,5,resource_accuracy,0.46118,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,80
F10-E10,F10,F10-P05,TREATMENT,131,5,resource_accuracy,0.63281,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,10
F10-E11,F10,F10-P06,BASELINE,197,6,resource_accuracy,0.49567,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,80
F10-E12,F10,F10-P06,TREATMENT,197,6,resource_accuracy,0.66729,PASS,2fc604912ec2b5836294847d96bdfc380c159201bd5c5011ee8541754f9bda84,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,10
F11-E01,F11,F11-P01,BASELINE,11,1,resource_accuracy,0.3726,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,off
F11-E02,F11,F11-P01,TREATMENT,11,1,resource_accuracy,0.54692,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,on
F11-E03,F11,F11-P02,BASELINE,23,2,resource_accuracy,0.40708,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,off
F11-E04,F11,F11-P02,TREATMENT,23,2,resource_accuracy,0.58141,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,on
F11-E05,F11,F11-P03,BASELINE,47,3,resource_accuracy,0.44157,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,off
F11-E06,F11,F11-P03,TREATMENT,47,3,resource_accuracy,0.61589,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,ce02d4b6d1aceeea96a562c10923d590607df6182b4a3405ad10be85b6354787,PASS,production_component_impact_study,study_not_full_waveform_truth,on
F11-E07,F11,F11-P04,BASELINE,89,4,resource_accuracy,0.47605,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,off
F11-E08,F11,F11-P04,TREATMENT,89,4,resource_accuracy,0.65037,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,cd70bea023f752a0564abb6ed08d42c1440f2e33e29914e55e0be1595e24f45a,b695396d3070a538dafaeed76a84fb93d8481fdd7f4672113c5a968130c2e9f4,PASS,production_component_impact_study,study_not_full_waveform_truth,on
F11-E09,F11,F11-P05,BASELINE,131,5,resource_accuracy,0.51053,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,off
F11-E10,F11,F11-P05,TREATMENT,131,5,resource_accuracy,0.68486,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,eeca91fd439b6d5e827e8fda7fee35046f2def93508637483f6be8a2df7a4392,2730a07b090013287fb53d7845830339ffac5eaac0ff7e4c6a25af6541d05620,PASS,production_component_impact_study,study_not_full_waveform_truth,on
F11-E11,F11,F11-P06,BASELINE,197,6,resource_accuracy,0.54501,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,off
F11-E12,F11,F11-P06,TREATMENT,197,6,resource_accuracy,0.71934,PASS,6f8b65f6524527ae28f3a933db3a1522150fffa25f3297054de92e216173c03a,8bcbb4c131df56f7c79066016241cc4bdf4e58db55c4f674e88b22365bd2e2ad,d4677f835c202d9267e009f5add0e43f2e3e599c7ea24987eda1afbeaa88dd93,PASS,production_component_impact_study,study_not_full_waveform_truth,on
F12-E01,F12,F12-P01,BASELINE,11,1,resource_accuracy,0.41519,PASS,0df68a7314bab9aa7203cf80e1b48a29441d970c894446edaf35c90b678be32d,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,unchecked
F12-E02,F12,F12-P01,TREATMENT,11,1,resource_accuracy,0.54897,PASS,0df68a7314bab9aa7203cf80e1b48a29441d970c894446edaf35c90b678be32d,4fc82b26aecb47d2868c4efbe3581732a3e7cbcc6c2efb32062c08170a05eeb8,38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,PASS,production_component_impact_study,study_not_full_waveform_truth,exactOwnership
F12-E03,F12,F12-P02,BASELINE,23,2,resource_accuracy,0.44967,PASS,0df68a7314bab9aa7203cf80e1b48a29441d970c894446edaf35c90b678be32d,535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790,a934c244755c66aebb0d6f9f5687038ffae8f00b00b28b4e17521016393f38b9,PASS,production_component_impact_study,study_not_full_waveform_truth,unchecked
