RunID,ExperimentID,MobilityKMH,Blockage,ReportDelaySlots,BeamSwitches,WrongBeamSlots,OutageProbability,RecoveryLatencySlots,GoodputMbps,Status,FamilyID,Variant,FactorName,FactorValue,SNRDB,ExecutionBackend,ApproximationMode,TruthQualified
mimo_impact_20260726T182409Z,F49_P06_T,3,true,0,1,0,0.080000000000000002,4,0.024816000000000015,PASS,F49,treatment,blockage,event,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P01_B,3,false,0,0,0,0,0,0,PASS,F50,baseline,beam_report_delay,0,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P01_T,3,false,8,0,8,0.25,0,0,PASS,F50,treatment,beam_report_delay,8,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P02_B,3,false,0,0,0,0,0,0.000144,PASS,F50,baseline,beam_report_delay,0,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P02_T,3,false,8,0,8,0.25,0,9.6000000000000002e-05,PASS,F50,treatment,beam_report_delay,8,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P03_B,3,false,0,0,0,0,0,0.0031200000000000004,PASS,F50,baseline,beam_report_delay,0,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P03_T,3,false,8,0,8,0.25,0,0.001488,PASS,F50,treatment,beam_report_delay,8,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P04_B,3,false,0,0,0,0,0,0.01516800000000001,PASS,F50,baseline,beam_report_delay,0,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P04_T,3,false,8,0,8,0.25,0,0.010224000000000006,PASS,F50,treatment,beam_report_delay,8,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P05_B,3,false,0,0,0,0,0,0.027696000000000023,PASS,F50,baseline,beam_report_delay,0,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P05_T,3,false,8,0,8,0.25,0,0.019728000000000013,PASS,F50,treatment,beam_report_delay,8,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P06_B,3,false,0,0,0,0,0,0.034272000000000018,PASS,F50,baseline,beam_report_delay,0,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F50_P06_T,3,false,8,0,8,0.25,0,0.025680000000000022,PASS,F50,treatment,beam_report_delay,8,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P01_B,3,false,0,0,0,0,0,0,PASS,F64,baseline,scenario,single_user_static,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P01_T,120,false,0,0,3,0.20000000000000001,0,0.00095999999999999992,PASS,F64,treatment,scenario,integrated,-5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P02_B,3,false,0,0,0,0,0,0.00064799999999999992,PASS,F64,baseline,scenario,single_user_static,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P02_T,120,false,0,0,3,0.20000000000000001,0,0.016416000000000007,PASS,F64,treatment,scenario,integrated,0,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P03_B,3,false,0,0,0,0,0,0.0074400000000000048,PASS,F64,baseline,scenario,single_user_static,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P03_T,120,false,0,0,3,0.20000000000000001,0,0.073440000000000061,PASS,F64,treatment,scenario,integrated,5,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P04_B,3,false,0,0,0,0,0,0.017088000000000013,PASS,F64,baseline,scenario,single_user_static,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P04_T,120,false,0,0,3,0.20000000000000001,0,0.1217280000000001,PASS,F64,treatment,scenario,integrated,10,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P05_B,3,false,0,0,0,0,0,0.025368000000000016,PASS,F64,baseline,scenario,single_user_static,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P05_T,120,false,0,0,3,0.20000000000000001,0,0.14716799999999941,PASS,F64,treatment,scenario,integrated,15,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P06_B,3,false,0,0,0,0,0,0.028296000000000019,PASS,F64,baseline,scenario,single_user_static,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
mimo_impact_20260726T182409Z,F64_P06_T,120,false,0,0,3,0.20000000000000001,0,0.1560959999999991,PASS,F64,treatment,scenario,integrated,20,production_sample_domain_mimo_components,component_campaign_not_nr_waveform_truth,false
