RunID,ExperimentID,FamilyID,PairID,Variant,Trials,BlockErrors,BitErrors,FalseAlarms,BLER,BLERCILower,BLERCIUpper,FalseAlarmProbability,FalseAlarmCIUpper,MeanSINR_dB,MeanEVMPercent,MeanPowerdBm,MeanRuntimeMs,MeanMemoryMB,Incomplete,Status
PUCCH_IMPACT_R18,F22-E05-B,F22,F22-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,133.2905,2872.71875,0,PASS
PUCCH_IMPACT_R18,F22-E05-T,F22,F22-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,133.3928,2872.71875,0,PASS
PUCCH_IMPACT_R18,F22-E06-B,F22,F22-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,94.0079,2872.71875,0,PASS
PUCCH_IMPACT_R18,F22-E06-T,F22,F22-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,95.4445,2872.71875,0,PASS
PUCCH_IMPACT_R18,F23-E01-B,F23,F23-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,110.0126,2872.71875,0,PASS
PUCCH_IMPACT_R18,F23-E01-T,F23,F23-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,129.6504,2872.71875,0,PASS
PUCCH_IMPACT_R18,F23-E02-B,F23,F23-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,135.0822,2872.71875,0,PASS
PUCCH_IMPACT_R18,F23-E02-T,F23,F23-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,135.5139,2872.71875,0,PASS
PUCCH_IMPACT_R18,F23-E03-B,F23,F23-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,95.1371,2874.125,0,PASS
PUCCH_IMPACT_R18,F23-E03-T,F23,F23-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,90.6703,2874.125,0,PASS
PUCCH_IMPACT_R18,F23-E04-B,F23,F23-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,112.604,2874.125,0,PASS
PUCCH_IMPACT_R18,F23-E04-T,F23,F23-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,142.6694,2874.125,0,PASS
PUCCH_IMPACT_R18,F23-E05-B,F23,F23-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,144.7223,2874.125,0,PASS
PUCCH_IMPACT_R18,F23-E05-T,F23,F23-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,146.511,0.375,0,PASS
PUCCH_IMPACT_R18,F23-E06-B,F23,F23-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,125.0071,2875.00390625,0,PASS
PUCCH_IMPACT_R18,F23-E06-T,F23,F23-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,105.4491,2875.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E01-B,F24,F24-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,241.032,1,0,PASS
PUCCH_IMPACT_R18,F24-E01-T,F24,F24-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,121.8738,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E02-B,F24,F24-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,163.4938,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E02-T,F24,F24-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,136.234,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E03-B,F24,F24-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,101.2846,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E03-T,F24,F24-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,98.6445,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E04-B,F24,F24-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,119.3645,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E04-T,F24,F24-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,119.5855,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E05-B,F24,F24-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,137.2794,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E05-T,F24,F24-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,143.5184,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E06-B,F24,F24-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,95.8704,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F24-E06-T,F24,F24-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,101.7137,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E01-B,F25,F25-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,119.5494,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E01-T,F25,F25-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,116.2172,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E02-B,F25,F25-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,135.7122,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E02-T,F25,F25-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,146.3612,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E03-B,F25,F25-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,96.6844,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E03-T,F25,F25-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,127.4501,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E04-B,F25,F25-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,118.2626,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E04-T,F25,F25-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,116.499,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E05-B,F25,F25-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,129.6769,2876.00390625,0,PASS
PUCCH_IMPACT_R18,F25-E05-T,F25,F25-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,135.5716,2875.92578125,0,PASS
PUCCH_IMPACT_R18,F25-E06-B,F25,F25-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,123.9216,2875.92578125,0,PASS
PUCCH_IMPACT_R18,F25-E06-T,F25,F25-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,97.0298,2875.92578125,0,PASS
PUCCH_IMPACT_R18,F26-E01-B,F26,F26-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,122.619,2875.92578125,0,PASS
PUCCH_IMPACT_R18,F26-E01-T,F26,F26-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,118.0835,2875.92578125,0,PASS
PUCCH_IMPACT_R18,F26-E02-B,F26,F26-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,140.7272,2875.92578125,0,PASS
PUCCH_IMPACT_R18,F26-E02-T,F26,F26-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,198.9502,2875.92578125,0,PASS
PUCCH_IMPACT_R18,F26-E03-B,F26,F26-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,105.8877,2875.92578125,0,PASS
PUCCH_IMPACT_R18,F26-E03-T,F26,F26-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,156.0105,0.00390625,0,PASS
PUCCH_IMPACT_R18,F26-E04-B,F26,F26-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,128.2803,2875.9296875,0,PASS
PUCCH_IMPACT_R18,F26-E04-T,F26,F26-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,116.0213,2875.9296875,0,PASS
PUCCH_IMPACT_R18,F26-E05-B,F26,F26-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,138.2851,2875.9296875,0,PASS
PUCCH_IMPACT_R18,F26-E05-T,F26,F26-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,147.9209,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F26-E06-B,F26,F26-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,103.3973,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F26-E06-T,F26,F26-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,96.0207,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E01-B,F27,F27-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,119.4414,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E01-T,F27,F27-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,115.6331,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E02-B,F27,F27-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,144.6897,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E02-T,F27,F27-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,207.9,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E03-B,F27,F27-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,105.0935,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E03-T,F27,F27-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,95.6749,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E04-B,F27,F27-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,115.3872,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E04-T,F27,F27-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,114.3237,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E05-B,F27,F27-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,133.2588,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E05-T,F27,F27-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,149.8623,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E06-B,F27,F27-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,98.8035,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F27-E06-T,F27,F27-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,91.9309,2876.43359375,0,PASS
PUCCH_IMPACT_R18,F28-E01-B,F28,F28-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,158.9096,1.33203125,0,PASS
PUCCH_IMPACT_R18,F28-E01-T,F28,F28-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,125.931,0.61328125,0,PASS
PUCCH_IMPACT_R18,F28-E02-B,F28,F28-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,138.7444,0.25390625,0,PASS
PUCCH_IMPACT_R18,F28-E02-T,F28,F28-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,131.3791,2887.6328125,0,PASS
PUCCH_IMPACT_R18,F28-E03-B,F28,F28-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,100.7617,0.9765625,0,PASS
PUCCH_IMPACT_R18,F28-E03-T,F28,F28-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,91.0356,0.25390625,0,PASS
PUCCH_IMPACT_R18,F28-E04-B,F28,F28-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,115.3945,2889.86328125,0,PASS
PUCCH_IMPACT_R18,F28-E04-T,F28,F28-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,152.518,0.8515625,0,PASS
PUCCH_IMPACT_R18,F28-E05-B,F28,F28-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,205.4767,1.1171875,0,PASS
PUCCH_IMPACT_R18,F28-E05-T,F28,F28-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,189.4608,1.23828125,0,PASS
PUCCH_IMPACT_R18,F28-E06-B,F28,F28-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,106.6358,0.25390625,0,PASS
PUCCH_IMPACT_R18,F28-E06-T,F28,F28-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,113.3543,1.6015625,0,PASS
PUCCH_IMPACT_R18,F29-E01-B,F29,F29-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,182.1578,2898.26171875,0,PASS
PUCCH_IMPACT_R18,F29-E01-T,F29,F29-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,113.7618,0.25390625,0,PASS
PUCCH_IMPACT_R18,F29-E02-B,F29,F29-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,149.706,0.25390625,0,PASS
PUCCH_IMPACT_R18,F29-E02-T,F29,F29-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,136.0164,0.25390625,0,PASS
PUCCH_IMPACT_R18,F29-E03-B,F29,F29-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,101.765,0.25390625,0,PASS
PUCCH_IMPACT_R18,F29-E03-T,F29,F29-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,105.3381,0.375,0,PASS
PUCCH_IMPACT_R18,F29-E04-B,F29,F29-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,119.6215,0.25390625,0,PASS
PUCCH_IMPACT_R18,F29-E04-T,F29,F29-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,114.4214,2896.90234375,0,PASS
PUCCH_IMPACT_R18,F29-E05-B,F29,F29-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,131.5561,2896.90234375,0,PASS
PUCCH_IMPACT_R18,F29-E05-T,F29,F29-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,156.1268,2896.90234375,0,PASS
PUCCH_IMPACT_R18,F29-E06-B,F29,F29-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,113.4586,2896.90234375,0,PASS
PUCCH_IMPACT_R18,F29-E06-T,F29,F29-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,101.3455,2896.90234375,0,PASS
PUCCH_IMPACT_R18,F30-E01-B,F30,F30-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,419.0744,12.47265625,0,PASS
PUCCH_IMPACT_R18,F30-E01-T,F30,F30-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,118.6542,2920.7734375,0,PASS
PUCCH_IMPACT_R18,F30-E02-B,F30,F30-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,208.2331,0.97265625,0,PASS
PUCCH_IMPACT_R18,F30-E02-T,F30,F30-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,137.6316,0.25390625,0,PASS
PUCCH_IMPACT_R18,F30-E03-B,F30,F30-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,130.9421,1,0,PASS
PUCCH_IMPACT_R18,F30-E03-T,F30,F30-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,114.2197,2926.50390625,0,PASS
PUCCH_IMPACT_R18,F30-E04-B,F30,F30-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,128.291,0.25390625,0,PASS
PUCCH_IMPACT_R18,F30-E04-T,F30,F30-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,124.9941,1.2109375,0,PASS
PUCCH_IMPACT_R18,F30-E05-B,F30,F30-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,137.5567,2927.96875,0,PASS
PUCCH_IMPACT_R18,F30-E05-T,F30,F30-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,165.9684,0.375,0,PASS
PUCCH_IMPACT_R18,F30-E06-B,F30,F30-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,100.1671,0.25390625,0,PASS
PUCCH_IMPACT_R18,F30-E06-T,F30,F30-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,95.9992,2929.1015625,0,PASS
PUCCH_IMPACT_R18,F31-E01-B,F31,F31-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.03673801620062,28.5332724009568,3.02059991327963,120.7643,2929.1015625,0,PASS
PUCCH_IMPACT_R18,F31-E01-T,F31,F31-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.82699208078549,29.9157132762034,3.02059991327963,119.173,2929.1015625,0,PASS
PUCCH_IMPACT_R18,F31-E02-B,F31,F31-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.10829617365166,27.7406904444605,3.02059991327963,138.9181,2929.1015625,0,PASS
PUCCH_IMPACT_R18,F31-E02-T,F31,F31-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,149.9328,2929.1015625,0,PASS
PUCCH_IMPACT_R18,F31-E03-B,F31,F31-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,93.8342,2929.1015625,0,PASS
PUCCH_IMPACT_R18,F31-E03-T,F31,F31-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,92.341,2929.1015625,0,PASS
PUCCH_IMPACT_R18,F31-E04-B,F31,F31-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.96426972571311,9.55536817412589,3.02059991327963,119.1757,2929.1015625,0,PASS
PUCCH_IMPACT_R18,F31-E04-T,F31,F31-P04,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,1.86150712386256,10.3867467354979,3.02059991327963,115.1964,0.25390625,0,PASS
PUCCH_IMPACT_R18,F31-E05-B,F31,F31-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,133.2984,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F31-E05-T,F31,F31-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.32467391842112,8.5741163548422,3.02059991327963,137.0227,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F31-E06-B,F31,F31-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,522.072934971282,-3,91.5428,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F31-E06-T,F31,F31-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,525.303990333436,-3,98.6381,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F32-E01-B,F32,F32-P01,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,4.96326198379939,28.5332724009567,-8.97940008672037,198.7713,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F32-E01-T,F32,F32-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-3.82699208078548,29.9157132762034,0.0205999132796239,111.4315,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F32-E02-B,F32,F32-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,0.891703826348341,27.7406904444605,-5.97940008672037,172.1769,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F32-E02-T,F32,F32-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-8.13254115767481,29.6119599070009,3.02059991327963,153.2756,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F32-E03-B,F32,F32-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,209.373921851057,-9,107.7266,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F32-E03-T,F32,F32-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,791.470952940411,0,90.7976,2929.35546875,0,PASS
PUCCH_IMPACT_R18,F32-E04-B,F32,F32-P04,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,4.96426972571311,9.5553681741259,0.0205999132796239,113.5556,0.734375,0,PASS
PUCCH_IMPACT_R18,F32-E04-T,F32,F32-P04,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-4.13849287613744,10.3867467354979,9.02059991327962,115.2054,2930.08984375,0,PASS
PUCCH_IMPACT_R18,F32-E05-B,F32,F32-P05,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,1.27385694580747,8.3261610357554,3.02059991327963,162.3257,0.375,0,PASS
PUCCH_IMPACT_R18,F32-E05-T,F32,F32-P05,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.67532608157889,8.5741163548422,12.0205999132796,171.1064,0.734375,0,PASS
PUCCH_IMPACT_R18,F32-E06-B,F32,F32-P06,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.7850527612799,778.689448073786,0,106.8997,2931.203125,0,PASS
PUCCH_IMPACT_R18,F32-E06-T,F32,F32-P06,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,30.830076691642,2389.30881489951,9,94.7978,2931.203125,0,PASS
PUCCH_IMPACT_R18,F33-E01-B,F33,F33-P01,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-5.03673801620062,28.5332724009568,1.02059991327963,123.5668,2931.203125,0,PASS
PUCCH_IMPACT_R18,F33-E01-T,F33,F33-P01,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-2.82699208078548,29.9157132762034,-0.979400086720375,118.6929,2931.203125,0,PASS
PUCCH_IMPACT_R18,F33-E02-B,F33,F33-P02,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-7.10829617365166,27.7406904444605,2.02059991327963,145.6654,2931.203125,0,PASS
PUCCH_IMPACT_R18,F33-E02-T,F33,F33-P02,treatment,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,-6.13254115767481,29.611959907001,1.02059991327962,132.0843,2931.203125,0,PASS
PUCCH_IMPACT_R18,F33-E03-B,F33,F33-P03,baseline,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.7259534436299,517.0821874425,-3,90.9402,2931.203125,0,PASS
PUCCH_IMPACT_R18,F33-E03-T,F33,F33-P03,treatment,1,0,0,0,0,0,0.793450685622763,0,0.793450685622763,21.9213704008563,531.155020243951,-3,90.3299,2931.203125,0,PASS
PUCCH_IMPACT_R18,F33-E04-B,F33,F33-P04,baseline,1,1,20,0,1,0.206549314377237,1,0,0.793450685622763,0.964269725713115,9.5553681741259,4.02059991327962,144.3236,2931.203125,0,PASS
