RunID,ExperimentID,FamilyID,Channel,SNR_dB,CFOHz,TimingOffsetSamples,PhaseNoiseProfile,MeasuredSINR_dB,EVMPercent,BLER,FalseAlarmProbability,Status
PUCCH_IMPACT_R18,F11-E03-T,F11,AWGN,0,0,0,disabled,21.9213704008563,531.155020243951,0,0,PASS
PUCCH_IMPACT_R18,F11-E04-B,F11,TDL-C,3,0,0,disabled,1.96426972571311,9.55536817412589,0,0,PASS
PUCCH_IMPACT_R18,F11-E04-T,F11,TDL-C,3,0,0,disabled,1.86150712386256,10.3867467354979,0,0,PASS
PUCCH_IMPACT_R18,F11-E05-B,F11,CDL-C,6,0,0,disabled,1.27385694580747,8.3261610357554,1,0,PASS
PUCCH_IMPACT_R18,F11-E05-T,F11,CDL-C,6,0,0,disabled,1.32467391842112,8.5741163548422,1,0,PASS
PUCCH_IMPACT_R18,F11-E06-B,F11,AWGN,9,0,0,disabled,30.7850527612799,522.072934971282,0,0,PASS
PUCCH_IMPACT_R18,F11-E06-T,F11,AWGN,9,0,0,disabled,30.830076691642,525.303990333436,0,0,PASS
PUCCH_IMPACT_R18,F12-E01-B,F12,TDL-C,-6,0,0,disabled,-7.03673801620062,28.5332724009568,1,0,PASS
PUCCH_IMPACT_R18,F12-E01-T,F12,TDL-C,-6,0,0,disabled,-6.82699208078549,29.9157132762034,1,0,PASS
PUCCH_IMPACT_R18,F12-E02-B,F12,CDL-C,-3,0,0,disabled,-6.0720892173851,25.381050208631,1,0,PASS
PUCCH_IMPACT_R18,F12-E02-T,F12,CDL-C,-3,0,0,disabled,-5.96730454414878,25.8833993920974,1,0,PASS
PUCCH_IMPACT_R18,F12-E03-B,F12,AWGN,0,0,0,disabled,18.7473290792037,777.896283410859,0,0,PASS
PUCCH_IMPACT_R18,F12-E03-T,F12,AWGN,0,0,0,disabled,15.9002298805197,533.701471000291,0,0,PASS
PUCCH_IMPACT_R18,F12-E04-B,F12,TDL-C,3,0,0,disabled,4.12489488313394,21.8083173977163,0,0,PASS
PUCCH_IMPACT_R18,F12-E04-T,F12,TDL-C,3,0,0,disabled,7.84281176788762,6.89581990453317,0,0,PASS
PUCCH_IMPACT_R18,F12-E05-B,F12,CDL-C,6,0,0,disabled,6.24680034521244,4.60908758443041,0,0,PASS
PUCCH_IMPACT_R18,F12-E05-T,F12,CDL-C,6,0,0,disabled,-0.589138163948678,6.56742634757546,1,0,PASS
PUCCH_IMPACT_R18,F12-E06-B,F12,AWGN,9,0,0,disabled,27.8797442270194,790.618058738884,0,0,PASS
PUCCH_IMPACT_R18,F12-E06-T,F12,AWGN,9,0,0,disabled,27.8143234096147,783.942086774119,0,0,PASS
PUCCH_IMPACT_R18,F13-E01-B,F13,TDL-C,-6,0,0,disabled,-5.9936454947892,199.380313593716,1,0,PASS
PUCCH_IMPACT_R18,F13-E01-T,F13,TDL-C,-6,0,0,disabled,-5.9936454947892,199.380313593716,1,0,PASS
PUCCH_IMPACT_R18,F13-E02-B,F13,CDL-C,-3,0,0,disabled,-3.03938967167591,141.895781278106,1,0,PASS
PUCCH_IMPACT_R18,F13-E02-T,F13,CDL-C,-3,0,0,disabled,-3.03938967167591,141.895781278106,1,0,PASS
PUCCH_IMPACT_R18,F13-E03-B,F13,AWGN,0,0,0,disabled,24.9439549355812,100,0,0,PASS
PUCCH_IMPACT_R18,F13-E03-T,F13,AWGN,0,0,0,disabled,24.8224610028712,100,0,0,PASS
PUCCH_IMPACT_R18,F13-E04-B,F13,TDL-C,3,0,0,disabled,2.98157482457761,70.9449127230094,1,0,PASS
PUCCH_IMPACT_R18,F13-E04-T,F13,TDL-C,3,0,0,disabled,2.9815748245776,70.9449127230095,1,0,PASS
PUCCH_IMPACT_R18,F13-E05-B,F13,CDL-C,6,0,0,disabled,6.0063545052108,50.082070442618,1,0,PASS
