Occasion,AbsoluteSlot0,StartSample,EndSampleExclusive,IQFirstRow,IQRowCount,ReceiveBranches,HARQBits,SignalPresent,Detected,FalseACKBits,DetectionMetric,DetectionThreshold,DetectionThresholdSource,NoiseStreamSeed,InjectedSampleNoiseVariance,ConfiguredReferenceEsN0_dB,RFAppliedStageCount,TimingSource,Source,ReceiverImplementation,ReceptionAssignmentDigest,ReceiverContextDigest,IQSHA256
26,129,990720,998400,192001,7680,2,1,0,0,0,0.222099115132425,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,962762d76625922428325124f68a7be94249918e855709b93e459354351faeaf,ed8ee9ce8855794b0e5f98023c860dc6e7a241a27ad4b851995fbd29926c2e8b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
26,129,990720,998400,192001,7680,2,2,0,0,0,0.338776957573774,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,fea50c80eefba18a3d410f482f3d5b23ed2de2171334ce287b6efba65429acbc,8e30749cec512fff055f682c13c4454ef1029f36407c3fc4f0e2c9e953f79f29,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
27,134,1029120,1036800,199681,7680,2,1,0,0,0,0.378168944116652,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,7dd3d9db164f393aa052d5a56b2e783874de9a48c2a68c2cfac6bca7ba24ea42,f46e5b59ffc19be387a435095bbccb54ce156b88de8614e7b5fc3f01db771568,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
27,134,1029120,1036800,199681,7680,2,2,0,0,0,0.378168944116652,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1e77bc329c6b3774875d2fa25865e105d3289855c2c33a55203998dcea766d86,08e832ed09e576cecdb387352dbac3d0322c7c97a7be3c6bae21646c9eacf0d0,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
28,139,1067520,1075200,207361,7680,2,1,0,0,0,0.228200014016684,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f8ad2072d44e4134500422cc7be88a1894a2c34bf9a6ca7a11bb3806c640bcbb,ee8e2109788e9e20bfb6cf20cad9b71c9d97a10d00215cbe6e8264e63f9ffe2c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
28,139,1067520,1075200,207361,7680,2,2,0,0,0,0.276641676801123,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f8380e52055a7afc70d24ec36f3cde377616b9d1e05d1494ba5de246f4dd2fae,2d8d5fbb1364f515d107c6a459702bd28a9470ce40bcabc91475636c68c03516,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
29,144,1105920,1113600,215041,7680,2,1,0,0,0,0.29415835098299,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,8918fc18e0c57d94c3752afe47ad7ef063389959cfe77b2f4c66c64d267a3c78,6f515931452833fa338e9ac5068e67d2aa2f88bf375458e003b1137c317ff5aa,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
29,144,1105920,1113600,215041,7680,2,2,0,0,0,0.29415835098299,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,9417574e6e0640edc349a403d2e815319fb441136ef3d28433d718ad6debb032,637491102a6b17faf3eec3132087f0e629512706c6ddab922a9c61011191ef9f,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
30,149,1144320,1152000,222721,7680,2,1,0,0,0,0.264602452029373,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,7f8493d454834cc15b9164dbb912001faf2e51969388f53dfbc16ae1d634d0a8,71d81d2bbaf49a9e0233d1b0e2c23c41b5c46a94c26e00e27328e483ba63fafe,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
30,149,1144320,1152000,222721,7680,2,2,0,0,0,0.316985651934812,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,74027f0a7f07079c2f20cc8cb6d811ffbad28e9f77c97ad1600fbf431ddc8c45,f27e9b29bf69e4773e8aec950009be633f03aedb7f6cdf47e92b2b8441a78c37,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
31,154,1182720,1190400,230401,7680,2,1,0,0,0,0.264421860016993,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,23a6cc6c0ce226dda5aaa693f8e4d302ac6459bcf2f9a0ef47da4a0d21234560,37b1ee1ffbd8ad9c9ac2cff6f174dc75d2653ca81de74897d5a18586e090a28c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
31,154,1182720,1190400,230401,7680,2,2,0,0,0,0.289276498697701,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,18b93b45de36f51bbe587959de1ad87d4d132eda13cf1f27d908edc511b7c6a6,98d416c6d33f787c8e3f20f7aa102a8d0fba0aa22a6f5f85d6fedf21e35bf8b6,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
32,159,1221120,1228800,238081,7680,2,1,0,0,0,0.302020757866747,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,b11bfdd62ff69e6a42162609e85aaa12a1c390821826920a05b3f0d9f4dfa2f7,952b34d162ccec156d6f1588c2220e3e7ceb44fb3c57c65bff84692890309ee8,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
32,159,1221120,1228800,238081,7680,2,2,0,0,0,0.302020757866747,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f8a83d8a0cd261ad9c162ed0964e62321461d1acc3012fab723d2fac6b9b6ec5,a46ce4f282e9a51d43016e7559449a60555ee35eaf7490c32950e36b0570a164,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
33,164,1259520,1267200,245761,7680,2,1,0,0,0,0.224298774736348,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,ad03ce943d43a9ab10cdfe0cc27c0267a1137f77dcfb80ea40e700f7561676ff,12cc56b8266a85172fc6616569d858569ee36faec81cb173aafe9fce57840b79,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
33,164,1259520,1267200,245761,7680,2,2,0,0,0,0.343590679081198,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,55e589bf99e791fbd6cb8504494ec17486997d44556416c6eedd02fee217fe5d,edfaaf7a40cad215819f169502f1dc96a234e76c237ecb0780769177d598ec47,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
34,169,1297920,1305600,253441,7680,2,1,0,0,0,0.278297126917796,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,063037b51a9573ff195335bc9da9afffb5202ca188f21fd022cd19eb1bb9ac55,f7255ea0fdfaee9dd06459603272ab700aef05da38f4c11ec36383167cc05a6c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
34,169,1297920,1305600,253441,7680,2,2,0,0,0,0.311244158862606,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d1578fbffec9f1ef9dd89ec9677eb7a4102acb25028313667800a40a1d921b79,ecb6fe49f98897429d6954e2eeacdb2476f5677e6496656c40b7d31ffd82c2c5,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
35,174,1336320,1344000,261121,7680,2,1,0,0,0,0.256261795061483,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,351074726bfccbf39bd0d1e9f571f7e6afff8c72261315953c21cd49636c61c4,bc8cd2af0bf897a2b7b33538dfe856adf714082340efe403e11023960faabc0d,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
35,174,1336320,1344000,261121,7680,2,2,0,0,0,0.356764876031538,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,99fe8815215b55fc4fd07051eb0c822f32ba5bbb35d34fc1141c23fa8d65df03,5529a44253e66e1080fd078477e2230cd7154de2c114b16dce13e081620fed2d,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
36,179,1374720,1382400,268801,7680,2,1,0,0,0,0.235738368035956,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,2f0493b81953eacf211a3a77aded0e471848402c4ab201a83c3b0f0a771c0614,02f5dd8bc6139377e3dd8a25dda0256aa0784941b55f745aa72b38defda2b566,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
36,179,1374720,1382400,268801,7680,2,2,0,0,0,0.384456047633552,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,82f7de7e492a34f9c6e08342fce67f6da3e99dba0dd4fd81362d110fb2476909,4ca0f481de62a9ab51d1ac7c0eca5339f0043733ba653a293ae7379099516ba8,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
37,184,1413120,1420800,276481,7680,2,1,0,0,0,0.302325295026942,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,06bdc986991e3cae74eff0dc8b9af024816011743a9f825f6d4153cde098aa74,6c958c742fb9ec6cc770da3388ef9ff970f6f128bd8a565227c8b5274d3b560a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
37,184,1413120,1420800,276481,7680,2,2,0,0,0,0.302325295026942,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e620726d649c969d932ab727a82b8400cd0e309b78a905ec41582c477232bd07,83ba0aebc1486a874f8d106aae4000738a90a262cd554d85e573773d0647e173,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
38,189,1451520,1459200,284161,7680,2,1,0,0,0,0.341021925809711,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,7e3c2c8f0401c9562ce95f57809ea2d6345be4ab18ff34b935eb4e8c2d1d6d8d,43b3ed8998b56d56c513a20b055f8ca55c2aeecc6da0bacdd3a5663e1b8fa3de,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
38,189,1451520,1459200,284161,7680,2,2,0,0,0,0.341021925809711,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4d30dea913761d1bf14628c6cfad5c9b812c2b144005f39258f829cf0a7fc9eb,3af0df9f0a9de286efd4ef490c14d03c2a292028e4ffdfd952639b4348a3abd2,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
39,194,1489920,1497600,291841,7680,2,1,0,0,0,0.312530919629222,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3bf2ba7fcbabfd07b1bb1cb2e47a9c3c29949158ad91de094cbb26389bd020cc,a68de2210b6e342399b1eb28eafb573095e56a10a55029a6700e7ad7a2e12d2c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
39,194,1489920,1497600,291841,7680,2,2,0,0,0,0.352630721932479,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,a8dbc6702549c4722fe5465cabcd80802472145c3b49fed5dece687efdcc5a72,de22835ef924d90e7eba2bdbc934437497b43714187edd6930eddff530ca6a4b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
40,199,1528320,1536000,299521,7680,2,1,0,0,0,0.262687396989024,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3a4c813d306de4aee2bacc89012bc4faa1423fb7ed39af787aaa1a855999b6e7,512a3877422602f16804c3dfd6dbf8b0ff92734444c73cdebf8be185d5bb4168,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
40,199,1528320,1536000,299521,7680,2,2,0,0,0,0.262687396989024,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,804729b7d5fcfca3642b3e5a758991b58073247e437d4044975aa1b3b3c67d88,a93f253a3341c82c05011bb0a470146f2bab94bcf91147f76c1ce0b100f395f5,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
41,204,1566720,1574400,307201,7680,2,1,0,0,0,0.295287154583502,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d79065b1386faeaea9b60b2a66fa631aec1cd96c56f6f915c39d987edce77356,4210050e64233c51402063733b25b32033d4283522f5440252444f4378192892,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
41,204,1566720,1574400,307201,7680,2,2,0,0,0,0.338532564354106,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5878c1f377b602d95e1292a43448d13607e4c9ff539c805b6d42810a0c7d1264,ced932288f29b44daae19638d651bfe0f09fa293e8c88ad7d49610b714a2d7e4,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
42,209,1605120,1612800,314881,7680,2,1,0,0,0,0.254550711877585,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,c95c4026f4711518925f45a6e9d5011c2b1222e69517b6f765664e9cc887b30e,dd93d2992dbd38fbc10980f101ea257a907f9dbed9ffd501c237c994e7fb0137,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
42,209,1605120,1612800,314881,7680,2,2,0,0,0,0.325523064001249,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e72237bf19ae91636b902126ebf403e52a0fb55c2d42df42fd1bb2d6c5947154,b20e0d73619e5ac21eec9cbdd6cd01fa57d20a071f672d4d2cf20ac079553ea4,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
43,214,1643520,1651200,322561,7680,2,1,0,0,0,0.266252407941682,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,246a119a47b3123f33c614cafc9befa4ed1d9683c28b197f5def01ed984ab322,8824a4050dba96d1d343b59f8a1cb47b5010bf72dbc5f1fc670f293cc90d2d91,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
43,214,1643520,1651200,322561,7680,2,2,0,0,0,0.323895174465149,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,bb17f9fda6643114c6e2ca0fe46b48e90b190016d036a9c32fec95058a2e9961,06f325ff8999164474e42f88d8e31a7cd55158f72ed51ceebf22a311f5478ca1,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
44,219,1681920,1689600,330241,7680,2,1,0,0,0,0.318196851296289,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,53847292e02f5b240c1db78873181f3a8e384ba6bf5db33ed10c5c75e427b723,17660d015776c0ff8b04902819b911e97780d689341e0c84d3d4d366e5edd06d,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
44,219,1681920,1689600,330241,7680,2,2,0,0,0,0.318196851296289,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,fa1228627d26e25ea375c2c1ce67dbe610bde9d27c1e6bbeea86d411014d29aa,3c752986095060160d7638d2416cd93e4daf9b0ee26311606396a1edf2104c2e,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
45,224,1720320,1728000,337921,7680,2,1,0,0,0,0.344825352774432,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,12a4ceaa25c16f7e3ab5099b2a2db9dbc799807e91d0a55dcbdf989c1722f495,014984beda56a9c1c1cf8420ebbf9abe0b69e92ca6f50c84104231378c676070,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
45,224,1720320,1728000,337921,7680,2,2,0,0,0,0.344825352774432,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,65cc310291354631ca21f10fbd51e0bfd87f650ab02cfbcdebd931519b772fe1,53431370cfec8791be83eb82b6c9d5c4ac162183199cd2ccb0b65e1f7828d1c9,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
46,229,1758720,1766400,345601,7680,2,1,0,0,0,0.356947042249509,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f89abf2be7b317c223fddcc3237174e7afeac5558d8f2474c13ff1f5837b9e6e,b60edc3c581a52658ffdae448cc993a0b79a13a1e7872480ad64da1dc2e6de10,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
46,229,1758720,1766400,345601,7680,2,2,0,0,0,0.356947042249509,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,ffc2de8a68d21a6998939fc3c553011959d3b8092905514ba83f2864c20381b4,41fead20bc1c53698c1b0ee85276fb636a0a8a96c34510629779c98a16a93db3,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
47,234,1797120,1804800,353281,7680,2,1,0,0,0,0.376385508103571,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,6be944fc39dc94d351e53e9a686bc78c3e04e592fba3b1cea59acf21de9f278e,825e3f537759e5863932e0ef0f3b48248c7141ec1cb56e8866ab622b4df096bd,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
47,234,1797120,1804800,353281,7680,2,2,0,0,0,0.376385508103571,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e95aee4f437cc0a60866cfcb1aebdedc3ede7103b9477ca19c6c8e3a73aa11e4,ef2a148004d9b119c0a9812a99fe9d6aff4c7477d6ee9df418e6d5bb442f6259,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
