RunID,ExperimentID,FamilyID,PairID,Variant,FactorName,FactorValue,BaselineFactorValue,ChannelRealizationID,NoiseRealizationID,PayloadID,Seed,Trial,SignalPresent,CorrectDetection,FalseAlarm,MissedDetection,MeasuredSINRdB,RuntimeMs,MemoryMB,Status,ExecutionBackend,ApproximationMode,EvidenceClass
PDCCH_IMPACT_R18,PDCCH-EXP-0464,F39,F39-P04,treatment,TCISwitchDelaySlots,8,0,11ce975c4a1bbfc82f2b81c8a6033530db4d30a643610db347b523049a5fa5e1,4614dcc138331155cd845d752886f9e985ba10a992d4dfd435400e335a9c38f0,d1d998b5e6c0891e09d30d911d6d598134b176dc54fc5c4bdc537e0f96ede8cd,11,1,true,true,false,false,6,0.295,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0465,F39,F39-P05,baseline,TCISwitchDelaySlots,valid_activation,valid_activation,87cb3159eb08c079b9da81e5593a989764cf7de609208ed6b4ccca9aa69d3731,ba2b5e048ccf2b1b75a232f1ed15ade230037bf6b8b1247b7e8a419c531f3240,cc0a8ac4ce5b79cfb1338affee4a3cbba81b3355be4521e318d20ad388279795,11,1,true,true,false,false,-2,0.416,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0466,F39,F39-P05,treatment,TCISwitchDelaySlots,stale_activation,valid_activation,87cb3159eb08c079b9da81e5593a989764cf7de609208ed6b4ccca9aa69d3731,ba2b5e048ccf2b1b75a232f1ed15ade230037bf6b8b1247b7e8a419c531f3240,cc0a8ac4ce5b79cfb1338affee4a3cbba81b3355be4521e318d20ad388279795,11,1,true,true,false,false,-2,0.417,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0467,F39,F39-P06,baseline,TCISwitchDelaySlots,measured_beam,measured_beam,2813bf12b7fec0d3e2dad282274c6182617343b4afd7b220e61c2c2538b47278,a5c839c3d7972f6e49496734bd1488df6e131145c190d9a848552a9d1e2b95c6,4935c3e4ced31c61f564e8deb100eb6f40e443a98273a5ddbbe40e45bea43551,11,1,true,true,false,false,8,0.268,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0468,F39,F39-P06,treatment,TCISwitchDelaySlots,configured_oracle,measured_beam,2813bf12b7fec0d3e2dad282274c6182617343b4afd7b220e61c2c2538b47278,a5c839c3d7972f6e49496734bd1488df6e131145c190d9a848552a9d1e2b95c6,4935c3e4ced31c61f564e8deb100eb6f40e443a98273a5ddbbe40e45bea43551,11,1,true,true,false,false,8,0.269,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0469,F40,F40-P01,baseline,BlockageProfile,unblocked,unblocked,5d6f4d7cbca3aa51db8677dce2305eeef71e5cca82922f7325a02a3c7c6d4340,f9e6362b79a5f517417ae5f479a371d5920c38ffc87b69c0a89eb9cccfaff89e,5db9278dcaab75d92c296e40874a01caa14db6fbc2c35ab5f42ed450f2658f23,11,1,true,true,false,false,0,0.3,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0470,F40,F40-P01,treatment,BlockageProfile,blocked_1slot,unblocked,5d6f4d7cbca3aa51db8677dce2305eeef71e5cca82922f7325a02a3c7c6d4340,f9e6362b79a5f517417ae5f479a371d5920c38ffc87b69c0a89eb9cccfaff89e,5db9278dcaab75d92c296e40874a01caa14db6fbc2c35ab5f42ed450f2658f23,11,1,true,true,false,false,0,0.301,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0471,F40,F40-P02,baseline,BlockageProfile,unblocked,unblocked,45085666200f198743bc7280a9683012a9da0999ecda615a4fe8cac48aacb7a5,38552f724e9a0dfe35911fbc48a1cbb52525217fc6514f9c83226c96c3f7c9e5,b0eea82a49c7a7e302485ec31fb1baac614a8ac14a22ec91971ac34a95a52340,11,1,true,true,false,false,2,0.282,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0472,F40,F40-P02,treatment,BlockageProfile,blocked_4slots,unblocked,45085666200f198743bc7280a9683012a9da0999ecda615a4fe8cac48aacb7a5,38552f724e9a0dfe35911fbc48a1cbb52525217fc6514f9c83226c96c3f7c9e5,b0eea82a49c7a7e302485ec31fb1baac614a8ac14a22ec91971ac34a95a52340,11,1,true,true,false,false,2,0.283,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0473,F40,F40-P03,baseline,BlockageProfile,unblocked,unblocked,ee0ae75c382b8df6ca4d94130a5d360771f04dab82f564152ce36d18ecd3552c,55b23e9048a5369b7c6b881077b3177fd4483197bd45c0acadecc02a03e07940,ecbdf43019ed974e600c01cf18d6d7a0cf1039f75520b8f891b540f8952674ff,11,1,true,true,false,false,4,0.344,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0474,F40,F40-P03,treatment,BlockageProfile,blocked_20slots,unblocked,ee0ae75c382b8df6ca4d94130a5d360771f04dab82f564152ce36d18ecd3552c,55b23e9048a5369b7c6b881077b3177fd4483197bd45c0acadecc02a03e07940,ecbdf43019ed974e600c01cf18d6d7a0cf1039f75520b8f891b540f8952674ff,11,1,true,true,false,false,4,0.345,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0475,F40,F40-P04,baseline,BlockageProfile,no_recovery,no_recovery,cbadc1c20c72a3654272d9afd1d375e624604ddecb765806d52512139d8404b4,b4c18e8c8089f7e81bf63704949a8b39f26310de9f15c97e8553d09435f66227,d308c402ab99d6cdfef68ce0829e1420f9ffb1c9294e573b89e4cde3cc77420b,11,1,true,true,false,false,6,0.306,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0476,F40,F40-P04,treatment,BlockageProfile,recoverySearchSpace,no_recovery,cbadc1c20c72a3654272d9afd1d375e624604ddecb765806d52512139d8404b4,b4c18e8c8089f7e81bf63704949a8b39f26310de9f15c97e8553d09435f66227,d308c402ab99d6cdfef68ce0829e1420f9ffb1c9294e573b89e4cde3cc77420b,11,1,true,true,false,false,6,0.29,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0477,F40,F40-P05,baseline,BlockageProfile,single_beam,single_beam,2c57b038825dfba6d95ee23f9d332997851419a6930d6cf8fd673ce9cea6b7b4,72857103d417b6814ee0cee4277c3ad29d9ab81419e7f07e254bb88b9f3f31f5,2d85cb9591608709e386bc7ea4e6d87a19304cead65d57b4fbd0acfd5c43a2c0,11,1,true,true,false,false,-2,0.411,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0478,F40,F40-P05,treatment,BlockageProfile,multi_beam,single_beam,2c57b038825dfba6d95ee23f9d332997851419a6930d6cf8fd673ce9cea6b7b4,72857103d417b6814ee0cee4277c3ad29d9ab81419e7f07e254bb88b9f3f31f5,2d85cb9591608709e386bc7ea4e6d87a19304cead65d57b4fbd0acfd5c43a2c0,11,1,true,true,false,false,-2,0.412,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0479,F40,F40-P06,baseline,BlockageProfile,fresh_measurement,fresh_measurement,8af2d4a3da6029456495e3e6d916c90241253910b9a13d6e9dc202f1b243979a,2378665ac4d9917d3c95a30deeb501d55db0c7bfb3bc688d3bef2d1861182622,21eb7c97ddfa1fc14076b9a52a556e5b622b275fa6bdeab678a8bf093970b767,11,1,true,true,false,false,8,0.263,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0480,F40,F40-P06,treatment,BlockageProfile,stale_measurement,fresh_measurement,8af2d4a3da6029456495e3e6d916c90241253910b9a13d6e9dc202f1b243979a,2378665ac4d9917d3c95a30deeb501d55db0c7bfb3bc688d3bef2d1861182622,21eb7c97ddfa1fc14076b9a52a556e5b622b275fa6bdeab678a8bf093970b767,11,1,true,true,false,false,8,0.264,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0481,F41,F41-P01,baseline,BWPSwitchProfile,no_switch,no_switch,a93a8e51073136b8d0f93f371e24a069b4c332046bff558f695e5c843e34440b,1df819fad0fd94812e20df106613e711e3796ead055965c15d0139a763a3243d,c39b178ca8da9d49a919bb9ba7141f910e356426dccee4aad3f3ccafa346e4d4,11,1,true,true,false,false,0,0.295,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0482,F41,F41-P01,treatment,BWPSwitchProfile,switch_0_to_1,no_switch,a93a8e51073136b8d0f93f371e24a069b4c332046bff558f695e5c843e34440b,1df819fad0fd94812e20df106613e711e3796ead055965c15d0139a763a3243d,c39b178ca8da9d49a919bb9ba7141f910e356426dccee4aad3f3ccafa346e4d4,11,1,true,true,false,false,0,0.296,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0483,F41,F41-P02,baseline,BWPSwitchProfile,no_switch,no_switch,a97291777c85a2dc11bda621d5d9c1124be88c1bc4cdce2eafeacf9f4848b171,2a5b831ab7186186f9ea502e5685bacd1e6ca24fcfe54d2ae0b1c1828fb997cb,de40d648cde25b7e80ddeec0001de85313f2ba343f27f701d3fef7dab4f4cec2,11,1,true,true,false,false,2,0.277,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0484,F41,F41-P02,treatment,BWPSwitchProfile,switch_1_to_0,no_switch,a97291777c85a2dc11bda621d5d9c1124be88c1bc4cdce2eafeacf9f4848b171,2a5b831ab7186186f9ea502e5685bacd1e6ca24fcfe54d2ae0b1c1828fb997cb,de40d648cde25b7e80ddeec0001de85313f2ba343f27f701d3fef7dab4f4cec2,11,1,true,true,false,false,2,0.278,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0485,F41,F41-P03,baseline,BWPSwitchProfile,current_epoch,current_epoch,74a20f31a3c7ae883cebdf51b0ffda69428c0e84fe5d2758f38430b66b712ce9,1075e38c2c61bf6d35e5b60153b4e0ad3e4aaa6265fa95b4aa7fd98694dede5b,f087f240269b094b136554ed14e841213a50aec327ff8f635800763faac838f2,11,1,true,true,false,false,4,0.339,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0486,F41,F41-P03,treatment,BWPSwitchProfile,stale_epoch,current_epoch,74a20f31a3c7ae883cebdf51b0ffda69428c0e84fe5d2758f38430b66b712ce9,1075e38c2c61bf6d35e5b60153b4e0ad3e4aaa6265fa95b4aa7fd98694dede5b,f087f240269b094b136554ed14e841213a50aec327ff8f635800763faac838f2,11,1,true,true,false,false,4,0.34,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0487,F41,F41-P04,baseline,BWPSwitchProfile,correct_delay,correct_delay,5ecb70aaeb08b3b105a80ab83b236cbf80de58e02e89a0f6b225d6416343d04d,3703cf0961cb077110040452d7c8801e0c22798d4292aa3de2db2db67b448d53,0bcb2548d0d5745cd3e6e5a951a72fb2ebd0404e96fa3a3abdfd971325e33553,11,1,true,true,false,false,6,0.301,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0488,F41,F41-P04,treatment,BWPSwitchProfile,early_apply,correct_delay,5ecb70aaeb08b3b105a80ab83b236cbf80de58e02e89a0f6b225d6416343d04d,3703cf0961cb077110040452d7c8801e0c22798d4292aa3de2db2db67b448d53,0bcb2548d0d5745cd3e6e5a951a72fb2ebd0404e96fa3a3abdfd971325e33553,11,1,true,true,false,false,6,0.302,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0489,F41,F41-P05,baseline,BWPSwitchProfile,correct_delay,correct_delay,f8850d8783d9247a3adc74da6156e6aac3388f2e99d35bcf7b852a331c0a1197,9b4fd6345362880b51d62259f7b813b138ca45138a3c84be4a45925325dac006,82a01f4e3051104799b9d66159744b1303557392a1fdadae902a8c87321d2f27,11,1,true,true,false,false,-2,0.423,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0490,F41,F41-P05,treatment,BWPSwitchProfile,late_apply,correct_delay,f8850d8783d9247a3adc74da6156e6aac3388f2e99d35bcf7b852a331c0a1197,9b4fd6345362880b51d62259f7b813b138ca45138a3c84be4a45925325dac006,82a01f4e3051104799b9d66159744b1303557392a1fdadae902a8c87321d2f27,11,1,true,true,false,false,-2,0.424,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0491,F41,F41-P06,baseline,BWPSwitchProfile,controlBWP0,controlBWP0,a0d7124c91327be60f1d9d1ade8fed5c26b85cd68d6c5f4a703635774fc78cd7,9c0cb2b5211106a12b7884ded792713a80af9987382ae5846d094c7d6f59f68b,65861a30b81990e4a2a13c1eb297c027b201d1d8da14e9d1b798cc01ad8a0089,11,1,true,true,false,false,8,0.275,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0492,F41,F41-P06,treatment,BWPSwitchProfile,controlBWP1,controlBWP0,a0d7124c91327be60f1d9d1ade8fed5c26b85cd68d6c5f4a703635774fc78cd7,9c0cb2b5211106a12b7884ded792713a80af9987382ae5846d094c7d6f59f68b,65861a30b81990e4a2a13c1eb297c027b201d1d8da14e9d1b798cc01ad8a0089,11,1,true,true,false,false,8,0.276,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0493,F42,F42-P01,baseline,CarrierSchedulingProfile,same_carrier,same_carrier,05fca19d74e10d228c76219b67ad9452576059ae52468e0243b6421fb80b6aac,d1b5e6de67b272a3f569b99890b85de3c2255a57d82b6a4ce24443ba634fd0c4,f150ba8e6286726812c3a89015193c57d4fea9005527403711235e5ea8f14557,11,1,true,true,false,false,0,0.29,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0494,F42,F42-P01,treatment,CarrierSchedulingProfile,cross_carrier_0_to_1,same_carrier,05fca19d74e10d228c76219b67ad9452576059ae52468e0243b6421fb80b6aac,d1b5e6de67b272a3f569b99890b85de3c2255a57d82b6a4ce24443ba634fd0c4,f150ba8e6286726812c3a89015193c57d4fea9005527403711235e5ea8f14557,11,1,true,true,false,false,0,0.291,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0495,F42,F42-P02,baseline,CarrierSchedulingProfile,same_carrier,same_carrier,a14c1ecd2db9069470ec22d8336edf4fbae48590fa60ac8a06a7b3d6957faf75,1d2d8179f74f20449bf1b291aa5c520f7daa95fd174c3083810fdaa72f478310,f822e3d5da220c64db677d046740dcf6ac179ca47e96d63798550432fe190147,11,1,true,true,false,false,2,0.272,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0496,F42,F42-P02,treatment,CarrierSchedulingProfile,cross_carrier_1_to_0,same_carrier,a14c1ecd2db9069470ec22d8336edf4fbae48590fa60ac8a06a7b3d6957faf75,1d2d8179f74f20449bf1b291aa5c520f7daa95fd174c3083810fdaa72f478310,f822e3d5da220c64db677d046740dcf6ac179ca47e96d63798550432fe190147,11,1,true,true,false,false,2,0.273,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0497,F42,F42-P03,baseline,CarrierSchedulingProfile,CIF0,CIF0,2b4a559a0ad0405b658d167d0a7f61964371581dab240ef6e0a1a6e1464f740d,2d95937a1cfdbcb209e6f422de3d22d48731aeab2e3195aae6b5f451bc4e25f6,e7f3186d93a0217c77a196067ccc946d2d1766a855224d6586d97fa1de435033,11,1,true,true,false,false,4,0.334,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0498,F42,F42-P03,treatment,CarrierSchedulingProfile,CIF1,CIF0,2b4a559a0ad0405b658d167d0a7f61964371581dab240ef6e0a1a6e1464f740d,2d95937a1cfdbcb209e6f422de3d22d48731aeab2e3195aae6b5f451bc4e25f6,e7f3186d93a0217c77a196067ccc946d2d1766a855224d6586d97fa1de435033,11,1,true,true,false,false,4,0.335,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0499,F42,F42-P04,baseline,CarrierSchedulingProfile,correct_nCI,correct_nCI,8818e14128567a252bece0b9c53420420db966847de2e8252673b120f8761ddf,74cdc970ed98706be4870919c30862da833cc1d00964fa20873f2cd129369fcf,abc0db3a476a5025b538505589ab4b63ba61b9b11349a0e33938b71410644980,11,1,true,true,false,false,6,0.296,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0500,F42,F42-P04,treatment,CarrierSchedulingProfile,wrong_nCI,correct_nCI,8818e14128567a252bece0b9c53420420db966847de2e8252673b120f8761ddf,74cdc970ed98706be4870919c30862da833cc1d00964fa20873f2cd129369fcf,abc0db3a476a5025b538505589ab4b63ba61b9b11349a0e33938b71410644980,11,1,true,true,false,false,6,0.297,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0501,F42,F42-P05,baseline,CarrierSchedulingProfile,one_scheduling_cell,one_scheduling_cell,eab72ab666d6ee73b75a2ee68245e8bec3fd3bb1a5b1be2ce7d5cb17bf724def,7942dd36d8e224bf37ce3fa236eabe4bcd97ce71ed3857adcc84e4bad6f58844,9769dd383647508e24f6af1c176fb35e3158f0a8df2c92dfdf7bac96a70ad803,11,1,true,true,false,false,-2,0.418,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0502,F42,F42-P05,treatment,CarrierSchedulingProfile,two_scheduling_cells,one_scheduling_cell,eab72ab666d6ee73b75a2ee68245e8bec3fd3bb1a5b1be2ce7d5cb17bf724def,7942dd36d8e224bf37ce3fa236eabe4bcd97ce71ed3857adcc84e4bad6f58844,9769dd383647508e24f6af1c176fb35e3158f0a8df2c92dfdf7bac96a70ad803,11,1,true,true,false,false,-2,0.419,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0503,F42,F42-P06,baseline,CarrierSchedulingProfile,current_epoch,current_epoch,a6a40c0449767b4538bba518a51833914c6a2a7ffb865c0adb6b30c69a183c50,67bcb2805f012fca4fc3136a1da984015324db0ac1429e177d693be54dda52cf,d59400462d49f6706e8238d7ababa9f879ad2a7b7beba614c4717031d7f87d56,11,1,true,true,false,false,8,0.27,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0504,F42,F42-P06,treatment,CarrierSchedulingProfile,stale_epoch,current_epoch,a6a40c0449767b4538bba518a51833914c6a2a7ffb865c0adb6b30c69a183c50,67bcb2805f012fca4fc3136a1da984015324db0ac1429e177d693be54dda52cf,d59400462d49f6706e8238d7ababa9f879ad2a7b7beba614c4717031d7f87d56,11,1,true,true,false,false,8,0.271,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0505,F43,F43-P01,baseline,CORESETOverlapProfile,disjoint,disjoint,2b227dc180479a7aaebd4b6e760b424bc70e04e6048433dc593fcac2d14c59fd,0525456473befb8cc67a5f04aa04157a6e61a619c1522c5ac788c1826ce27912,a81ac707d38f92444dbc3d435691475a56084d3c1bbdf7ab8d1e8188bcc3d4a7,11,1,true,true,false,false,0,0.302,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0506,F43,F43-P01,treatment,CORESETOverlapProfile,overlap_same_symbol,disjoint,2b227dc180479a7aaebd4b6e760b424bc70e04e6048433dc593fcac2d14c59fd,0525456473befb8cc67a5f04aa04157a6e61a619c1522c5ac788c1826ce27912,a81ac707d38f92444dbc3d435691475a56084d3c1bbdf7ab8d1e8188bcc3d4a7,11,1,true,true,false,false,0,0.303,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0507,F43,F43-P02,baseline,CORESETOverlapProfile,disjoint,disjoint,dca82692ddec22be39181f4d9af3a1865ca5b24158925b297348f5d429a7541c,41033cffc08b68359a6b3dae5cb5e140bcdcd8852a985cb72fb98491a037b1b6,73ac8179dd26dc88dfeb6c43f95cbd0a3d123063e54fa53fe8fa3c642fc1ce8e,11,1,true,true,false,false,2,0.284,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0508,F43,F43-P02,treatment,CORESETOverlapProfile,overlap_same_RE,disjoint,dca82692ddec22be39181f4d9af3a1865ca5b24158925b297348f5d429a7541c,41033cffc08b68359a6b3dae5cb5e140bcdcd8852a985cb72fb98491a037b1b6,73ac8179dd26dc88dfeb6c43f95cbd0a3d123063e54fa53fe8fa3c642fc1ce8e,11,1,true,true,false,false,2,0.285,48.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0509,F43,F43-P03,baseline,CORESETOverlapProfile,priority_unique,priority_unique,02f1701bd492ffb27f784e9959bccdf9f4bdc192388ea5aa03e8807de5463d7c,0847491f2a4b485972e58c5299589438a1a67a99c1ba014691801bc5f2e3693f,64c4a7bf87b228757c21b1e8f514e04cdb15158100c1e78fad6aad6678067758,11,1,true,true,false,false,4,0.346,48.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0510,F43,F43-P03,treatment,CORESETOverlapProfile,priority_collision,priority_unique,02f1701bd492ffb27f784e9959bccdf9f4bdc192388ea5aa03e8807de5463d7c,0847491f2a4b485972e58c5299589438a1a67a99c1ba014691801bc5f2e3693f,64c4a7bf87b228757c21b1e8f514e04cdb15158100c1e78fad6aad6678067758,11,1,true,true,false,false,4,0.33,48.3,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0511,F43,F43-P04,baseline,CORESETOverlapProfile,single_CORESET,single_CORESET,6c3a6b46ead885dc400b3fc20e8d2458ad4417a1384e7fe432fd98aae683f6b4,21ac01a768726369047059fca7a798560547ccb2199f4f2623be7b0a8de8d385,3b76372d06fc7253b189466f53371bdec7bb777db10987366def994eacbb3042,11,1,true,true,false,false,6,0.291,48.4,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0512,F43,F43-P04,treatment,CORESETOverlapProfile,two_CORESET,single_CORESET,6c3a6b46ead885dc400b3fc20e8d2458ad4417a1384e7fe432fd98aae683f6b4,21ac01a768726369047059fca7a798560547ccb2199f4f2623be7b0a8de8d385,3b76372d06fc7253b189466f53371bdec7bb777db10987366def994eacbb3042,11,1,true,true,false,false,6,0.292,48.5,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0513,F43,F43-P05,baseline,CORESETOverlapProfile,different_scrambling,different_scrambling,842c0830cce851174c2cae77eee04132e52c5331e2d033a4bcb0488ddb498dcb,4a268f4f62a762d79b094f2b318db7e7034db056ab4a4dc8869a77ed072f6941,620dd6c15cebaba850e60813821ef90d5c59148d53b83ee8205b2f6b33ae5494,11,1,true,true,false,false,-2,0.413,48.6,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0514,F43,F43-P05,treatment,CORESETOverlapProfile,same_scrambling,different_scrambling,842c0830cce851174c2cae77eee04132e52c5331e2d033a4bcb0488ddb498dcb,4a268f4f62a762d79b094f2b318db7e7034db056ab4a4dc8869a77ed072f6941,620dd6c15cebaba850e60813821ef90d5c59148d53b83ee8205b2f6b33ae5494,11,1,true,true,false,false,-2,0.414,48.7,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0515,F43,F43-P06,baseline,CORESETOverlapProfile,different_size,different_size,8cd9e666fb49c92fc5310754e0494c5409b3236b4aaae372a7f2bb79dc26578b,be73ea06f0f5e6997f00dcdcda686cd3587656f56ea1ff42c05eb008046ecd5a,3319cdf56959197135ca4f3e352d20be63f66be3e46a36c80bc759e0fd946b2f,11,1,true,true,false,false,8,0.265,48.8,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0516,F43,F43-P06,treatment,CORESETOverlapProfile,same_size,different_size,8cd9e666fb49c92fc5310754e0494c5409b3236b4aaae372a7f2bb79dc26578b,be73ea06f0f5e6997f00dcdcda686cd3587656f56ea1ff42c05eb008046ecd5a,3319cdf56959197135ca4f3e352d20be63f66be3e46a36c80bc759e0fd946b2f,11,1,true,true,false,false,8,0.266,48.9,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0517,F44,F44-P01,baseline,MonitoredUECount,1,1,b988660511a7bae0ac2542504a598f1edb78e18f54a2a01f7503d1473864336c,2292bf67ce78dacbb0b29ccd0ecd6962027095a948278a0e51aed9c4d68b7109,33b96a68afcdb66c1ba24d0a1d255c5aa1299450d6063ad9805047b798105320,11,1,true,true,false,false,0,0.297,49,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0518,F44,F44-P01,treatment,MonitoredUECount,2,1,b988660511a7bae0ac2542504a598f1edb78e18f54a2a01f7503d1473864336c,2292bf67ce78dacbb0b29ccd0ecd6962027095a948278a0e51aed9c4d68b7109,33b96a68afcdb66c1ba24d0a1d255c5aa1299450d6063ad9805047b798105320,11,1,true,true,false,false,0,0.298,49.1,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0519,F44,F44-P02,baseline,MonitoredUECount,1,1,2374badd8c4ca51709c5f03e175c126a6bd32d185f546f125505b57bf7e2e2a7,dfc75b949d8346abd4e444d56b73aa42012d5683c63b0d9ee2d4827727750c60,7bcc5b8d66df4f61b1562c267e4afc22b7c82839d9f891f4afb8a57de328e26e,11,1,true,true,false,false,2,0.279,49.2,PASS,analytical_component_evaluation,component_proxy,study_not_truth
PDCCH_IMPACT_R18,PDCCH-EXP-0520,F44,F44-P02,treatment,MonitoredUECount,4,1,2374badd8c4ca51709c5f03e175c126a6bd32d185f546f125505b57bf7e2e2a7,dfc75b949d8346abd4e444d56b73aa42012d5683c63b0d9ee2d4827727750c60,7bcc5b8d66df4f61b1562c267e4afc22b7c82839d9f891f4afb8a57de328e26e,11,1,true,true,false,false,2,0.28,48,PASS,analytical_component_evaluation,component_proxy,study_not_truth
