run_id,chart_name,direction,x_value,y_value,reference_x,reference_y,ue_index,frame,sfn,slot,layer_index,codeword_index,modulation,sample_index,capture_scope,source_table_logical_path
constellation_publication_01,post-equalization constellation,UL,0.707639552053664,0.707013579936487,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,101,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707833432386482,0.707241555223872,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,102,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707004395429558,0.70779903153517,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,103,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707087178414058,-0.707565231384318,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,104,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.70759452685246,0.707037069616234,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,105,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.70695622802835,0.707445450503822,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,106,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707565463119715,0.707417655707707,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,107,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.708107656637505,-0.707042117215391,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,108,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706487099740184,-0.70695467851119,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,109,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706618023750842,0.707331684635312,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,110,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707039714608223,-0.706526396393461,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,111,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707361738326584,-0.706870399343446,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,112,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707006563813109,-0.707691704442136,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,113,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707153740753397,-0.70658636857198,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,114,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707729449785393,-0.707448953120474,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,115,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707280677680323,-0.708099716026649,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,116,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707533595710098,0.706781859849198,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,117,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.708137343802872,0.708262302876886,0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,118,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707959658059314,-0.706756955212058,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,119,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706401833748299,-0.706629520107353,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,120,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.7073324773599,-0.707442102302622,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,121,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706944897678376,-0.707016030642869,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,122,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.707494155964752,-0.708138748079051,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,123,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.706589946107793,0.707587025329116,-0.707106781186548,0.707106781186548,1,1,0,10,1,0,QPSK,124,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,-0.707552768567436,-0.706351266649254,-0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,125,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
constellation_publication_01,post-equalization constellation,UL,0.706933758878201,-0.707814603072388,0.707106781186548,-0.707106781186548,1,1,0,10,1,0,QPSK,126,full_allocation_paired_symbols,air_interface/csv/ul_constellation_samples.csv
