csv_path,column_name,unit,description
"reports\csv\kpi_legacy_alias_map.csv","Status","us","Time duration in microseconds."
"reports\csv\kpi_legacy_alias_map.csv","FailureReason","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","RunId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","KPIName","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","Direction","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","FormulaId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","FormulaVersion","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","Value","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","NumeratorValue","count","Count."
"reports\csv\kpi_lineage_table.csv","DenominatorValue","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","AggregationDurationSec","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","DurationSource","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","RadioDurationOk","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","SourceTablePaths","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","SourceRowCount","count","Count."
"reports\csv\kpi_lineage_table.csv","EligibleRowCount","ratio","Unitless ratio/probability."
"reports\csv\kpi_lineage_table.csv","SourceRowsHash","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","ProxyRowsExcluded","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","SkippedRowsExcluded","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","HARQDeduplicationApplied","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","DuplicateDeliveryCount","count","Count."
"reports\csv\kpi_lineage_table.csv","ReconstructionPass","unknown","Unit not classified by catalogue."
"reports\csv\kpi_lineage_table.csv","StrictOk","index","Protocol/table index."
"reports\csv\kpi_lineage_table.csv","Status","us","Time duration in microseconds."
"reports\csv\kpi_lineage_table.csv","FailureReason","unknown","Unit not classified by catalogue."
"reports\csv\kpi_objective_binding.csv","RunId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_objective_binding.csv","KPIName","unknown","Unit not classified by catalogue."
"reports\csv\kpi_objective_binding.csv","Direction","unknown","Unit not classified by catalogue."
"reports\csv\kpi_objective_binding.csv","Layer","unknown","Unit not classified by catalogue."
"reports\csv\kpi_objective_binding.csv","MandatoryInScenarioObjective","index","Protocol/table index."
"reports\csv\kpi_objective_binding.csv","FormulaId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_objective_binding.csv","RawEvidenceAvailable","unknown","Unit not classified by catalogue."
"reports\csv\kpi_objective_binding.csv","ReconstructionPass","unknown","Unit not classified by catalogue."
"reports\csv\kpi_objective_binding.csv","StrictOk","index","Protocol/table index."
"reports\csv\kpi_objective_binding.csv","ScenarioObjectiveContribution","index","Protocol/table index."
"reports\csv\kpi_objective_binding.csv","Status","us","Time duration in microseconds."
"reports\csv\kpi_objective_binding.csv","FailureReason","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","Direction","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","UEIndex","index","Protocol/table index."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","RNTI","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","PacketId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","ApplicationPacketId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","MACSDUId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","TransportBlockId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","GrantContextId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","HARQProcessId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","NDI","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","RV","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","SegmentIndex","index","Protocol/table index."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","PayloadBits","bits","Bit count."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","ScheduleSlot","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","ScheduleCanonicalSlot","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","ScheduleTime_s","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","HARQAttemptCount","count","Count."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","LastAttemptSlot","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","LastRV","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","TBCrcPass","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","DeliverySuccess","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","FirstSuccessDelivery","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","ReassemblyCompleteFlag","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","ApplicationDeliveryFlag","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","Status","us","Time duration in microseconds."
"reports\csv\kpi_packet_sdu_delivery_ledger_dl.csv","Notes","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","Direction","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","UEIndex","index","Protocol/table index."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","RNTI","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","PacketId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","ApplicationPacketId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","MACSDUId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","TransportBlockId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","GrantContextId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","HARQProcessId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","NDI","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","RV","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","SegmentIndex","index","Protocol/table index."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","PayloadBits","bits","Bit count."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","ScheduleSlot","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","ScheduleCanonicalSlot","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","ScheduleTime_s","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","HARQAttemptCount","count","Count."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","LastAttemptSlot","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","LastRV","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","TBCrcPass","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","DeliverySuccess","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","FirstSuccessDelivery","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","ReassemblyCompleteFlag","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","ApplicationDeliveryFlag","unknown","Unit not classified by catalogue."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","Status","us","Time duration in microseconds."
"reports\csv\kpi_packet_sdu_delivery_ledger_ul.csv","Notes","unknown","Unit not classified by catalogue."
"reports\csv\kpi_raw_table_schema_audit.csv","RunId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_raw_table_schema_audit.csv","SourceTableName","unknown","Unit not classified by catalogue."
"reports\csv\kpi_raw_table_schema_audit.csv","Direction","unknown","Unit not classified by catalogue."
"reports\csv\kpi_raw_table_schema_audit.csv","RequiredColumn","unknown","Unit not classified by catalogue."
"reports\csv\kpi_raw_table_schema_audit.csv","Present","unknown","Unit not classified by catalogue."
"reports\csv\kpi_raw_table_schema_audit.csv","TypeValid","unknown","Unit not classified by catalogue."
"reports\csv\kpi_raw_table_schema_audit.csv","RowCount","count","Count."
"reports\csv\kpi_raw_table_schema_audit.csv","MissingCount","count","Count."
"reports\csv\kpi_raw_table_schema_audit.csv","InvalidCount","count","Count."
"reports\csv\kpi_raw_table_schema_audit.csv","Status","us","Time duration in microseconds."
"reports\csv\kpi_raw_table_schema_audit.csv","FailureReason","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","RunId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","KPIName","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","Direction","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","Layer","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","Units","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","FormulaId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","FormulaVersion","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","NumeratorValue","count","Count."
"reports\csv\kpi_reconstruction_summary.csv","DenominatorValue","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","Value","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","AggregationDurationSec","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","ScheduledResourceExposureSec","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","MeasurementWindowSec","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","WarmupDurationSec","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","FirstSuccessDeliveryCount","count","Count."
"reports\csv\kpi_reconstruction_summary.csv","RetransmissionAttemptCount","count","Count."
"reports\csv\kpi_reconstruction_summary.csv","DurationSource","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","SourceTablePaths","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","SourceRowCount","count","Count."
"reports\csv\kpi_reconstruction_summary.csv","EligibleRowCount","ratio","Unitless ratio/probability."
"reports\csv\kpi_reconstruction_summary.csv","ExcludedRowCount","count","Count."
"reports\csv\kpi_reconstruction_summary.csv","SourceRowsHash","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","SourceDirection","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","ProxyRowsExcluded","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","SkippedRowsExcluded","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","FailedRowsIncluded","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","HARQDeduplicationApplied","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","DuplicateDeliveryCount","count","Count."
"reports\csv\kpi_reconstruction_summary.csv","MissingRawData","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","SchemaValid","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","FormulaExecuted","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","ReconstructionValue","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","ReconciliationTolerance","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","ReconciliationPass","unknown","Unit not classified by catalogue."
"reports\csv\kpi_reconstruction_summary.csv","StrictOk","index","Protocol/table index."
"reports\csv\kpi_reconstruction_summary.csv","Status","us","Time duration in microseconds."
"reports\csv\kpi_reconstruction_summary.csv","FailureReason","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","RunId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","KPIName","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","FormulaId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","Direction","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","SourceTablePath","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","SourceRowIndex","index","Protocol/table index."
"reports\csv\kpi_row_contributions_dl.csv","CellId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","UEId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","TrialId","index","Protocol/table index."
"reports\csv\kpi_row_contributions_dl.csv","Slot","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","Frame","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","TransportBlockId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","HARQProcessId","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","RV","unknown","Unit not classified by catalogue."
"reports\csv\kpi_row_contributions_dl.csv","NDI","unknown","Unit not classified by catalogue."
