ArrayID,ElementIndex0,X_m,Y_m,Z_m,Polarization,LogicalPort,PhysicalElement,Status
"ARR-0189",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0190",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0190",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0190",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0190",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0190",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0190",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0190",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0190",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0190",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0190",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0190",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0190",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0190",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0190",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0190",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0190",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0190",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0190",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0190",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0190",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0190",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0190",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0190",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0190",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0190",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0190",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0190",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0190",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0190",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0190",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0190",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0190",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0190",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0190",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0190",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0190",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0190",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0190",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0190",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0190",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0190",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0190",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0190",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0190",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0190",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0190",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0190",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0190",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0190",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0190",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0190",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0190",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0190",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0190",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0190",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0190",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0190",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0190",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0190",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0190",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0190",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0190",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0190",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0190",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0191",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0191",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0191",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0191",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0191",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0191",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0191",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0191",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0191",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0191",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0191",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0191",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0191",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0191",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0191",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0191",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0191",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0191",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0191",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0191",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0191",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0191",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0191",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0191",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0191",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0191",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0191",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0191",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0191",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0191",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0191",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0191",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0191",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0191",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0191",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0191",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0191",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0191",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0191",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0191",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0191",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0191",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0191",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0191",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0191",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0191",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0191",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0191",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0191",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0191",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0191",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0191",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0191",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0191",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0191",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0191",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0191",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0191",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0191",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0191",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0191",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0191",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0191",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0191",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0192",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0192",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0192",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0192",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0192",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0192",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0192",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0192",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0192",8,0,0,0.5,"co-polar",8,8,"PASS"
