CaseID,Row0,Col0,ExpectedReal,ActualReal,ExpectedImag,ActualImag,SampleCount,Status
"INT-0056",7,1,-0.0560421371485323,-0.0560421371485323,0.0267730080076952,0.0267730080076952,64,"PASS"
"INT-0056",0,2,-0.322102159010949,-0.322102159010949,0.363296110621365,0.363296110621365,64,"PASS"
"INT-0056",1,2,0.319420789151936,0.319420789151936,-0.126954558099192,-0.126954558099192,64,"PASS"
"INT-0056",2,2,0.243338998052491,0.243338998052491,0,0,64,"PASS"
"INT-0056",3,2,0.160818105068965,0.160818105068965,0.0617636374805829,0.0617636374805829,64,"PASS"
"INT-0056",4,2,0.119894871581766,0.119894871581766,0.02233878027657,0.02233878027657,64,"PASS"
"INT-0056",5,2,-0.0689656087819082,-0.0689656087819082,0.0519449029406231,0.0519449029406231,64,"PASS"
"INT-0056",6,2,0.0370729829037435,0.0370729829037435,-0.0485971848484027,-0.0485971848484027,64,"PASS"
"INT-0056",7,2,-0.0293900133750786,-0.0293900133750786,0.0317599564867797,0.0317599564867797,64,"PASS"
"INT-0056",0,3,-0.12450141858502,-0.12450141858502,0.332251301040285,0.332251301040285,64,"PASS"
"INT-0056",1,3,0.18175221285028,0.18175221285028,-0.167646409659646,-0.167646409659646,64,"PASS"
"INT-0056",2,3,0.160818105068965,0.160818105068965,-0.0617636374805829,-0.0617636374805829,64,"PASS"
"INT-0056",3,3,0.125892541179417,0.125892541179417,0,0,64,"PASS"
"INT-0056",4,3,0.0862762082662244,0.0862762082662244,-0.0159186458159516,-0.0159186458159516,64,"PASS"
"INT-0056",5,3,-0.0323936246501982,-0.0323936246501982,0.0518341881201193,0.0518341881201193,64,"PASS"
"INT-0056",6,3,0.0125650902383742,0.0125650902383742,-0.0428644934704445,-0.0428644934704445,64,"PASS"
"INT-0056",7,3,-0.0115483358165122,-0.0115483358165122,0.0289070350734748,0.0289070350734748,64,"PASS"
"INT-0056",0,4,-0.127350738309902,-0.127350738309902,0.211944192443957,0.211944192443957,64,"PASS"
"INT-0056",1,4,0.148069350273069,0.148069350273069,-0.0933676299527197,-0.0933676299527197,64,"PASS"
"INT-0056",2,4,0.119894871581766,0.119894871581766,-0.02233878027657,-0.02233878027657,64,"PASS"
"INT-0056",3,4,0.0862762082662244,0.0862762082662244,0.0159186458159516,0.0159186458159516,64,"PASS"
"INT-0056",4,4,0.062109863597269,0.062109863597269,0,0,64,"PASS"
"INT-0056",5,4,-0.0292113997468283,-0.0292113997468283,0.0319249036897506,0.0319249036897506,64,"PASS"
"INT-0056",6,4,0.0140290243156587,0.0140290243156587,-0.0277880777748842,-0.0277880777748842,64,"PASS"
"INT-0056",7,4,-0.0117531328565142,-0.0117531328565142,0.0186415552471219,0.0186415552471219,64,"PASS"
"INT-0056",0,5,0.168839136400298,0.168839136400298,-0.0342046704449491,-0.0342046704449491,64,"PASS"
"INT-0056",1,5,-0.117628574573129,-0.117628574573129,-0.0322051289764571,-0.0322051289764571,64,"PASS"
"INT-0056",2,5,-0.0689656087819082,-0.0689656087819082,-0.0519449029406231,-0.0519449029406231,64,"PASS"
"INT-0056",3,5,-0.0323936246501982,-0.0323936246501982,-0.0518341881201193,-0.0518341881201193,64,"PASS"
"INT-0056",4,5,-0.0292113997468283,-0.0292113997468283,-0.0319249036897506,-0.0319249036897506,64,"PASS"
"INT-0056",5,5,0.0306345648328812,0.0306345648328812,0,0,64,"PASS"
"INT-0056",6,5,-0.0208811081672133,-0.0208811081672133,0.00585930030478686,0.00585930030478686,64,"PASS"
"INT-0056",7,5,0.0151094326397065,0.0151094326397065,-0.00272743655073738,-0.00272743655073738,64,"PASS"
"INT-0056",0,6,-0.125551746056559,-0.125551746056559,-0.00922940567833741,-0.00922940567833741,64,"PASS"
"INT-0056",1,6,0.0752175415270852,0.0752175415270852,0.0451569390002117,0.0451569390002117,64,"PASS"
"INT-0056",2,6,0.0370729829037435,0.0370729829037435,0.0485971848484027,0.0485971848484027,64,"PASS"
"INT-0056",3,6,0.0125650902383742,0.0125650902383742,0.0428644934704445,0.0428644934704445,64,"PASS"
"INT-0056",4,6,0.0140290243156587,0.0140290243156587,0.0277880777748842,0.0277880777748842,64,"PASS"
"INT-0056",5,6,-0.0208811081672133,-0.0208811081672133,-0.00585930030478686,-0.00585930030478686,64,"PASS"
"INT-0056",6,6,0.0158489319246111,0.0158489319246111,0,0,64,"PASS"
"INT-0056",7,6,-0.0109950574114616,-0.0109950574114616,-0.00104773174277271,-0.00104773174277271,64,"PASS"
"INT-0056",0,7,0.0877104325468832,0.0877104325468832,-0.00188361731089068,-0.00188361731089068,64,"PASS"
"INT-0056",1,7,-0.0560421371485323,-0.0560421371485323,-0.0267730080076952,-0.0267730080076952,64,"PASS"
"INT-0056",2,7,-0.0293900133750786,-0.0293900133750786,-0.0317599564867797,-0.0317599564867797,64,"PASS"
"INT-0056",3,7,-0.0115483358165122,-0.0115483358165122,-0.0289070350734748,-0.0289070350734748,64,"PASS"
"INT-0056",4,7,-0.0117531328565142,-0.0117531328565142,-0.0186415552471219,-0.0186415552471219,64,"PASS"
"INT-0056",5,7,0.0151094326397065,0.0151094326397065,0.00272743655073738,0.00272743655073738,64,"PASS"
"INT-0056",6,7,-0.0109950574114616,-0.0109950574114616,0.00104773174277271,0.00104773174277271,64,"PASS"
"INT-0056",7,7,0.00781916856056715,0.00781916856056715,0,0,64,"PASS"
"INT-0057",0,0,0.999999999999999,0.999999999999999,0,0,256,"PASS"
"INT-0057",1,0,-0.453230809460527,-0.453230809460527,0.540235267380126,0.540235267380126,256,"PASS"
"INT-0057",2,0,-0.49662111313287,-0.49662111313287,-0.0251539010631495,-0.0251539010631495,256,"PASS"
"INT-0057",3,0,0.347733223675892,0.347733223675892,0.0704128461270069,0.0704128461270069,256,"PASS"
"INT-0057",4,0,-0.121307748804088,-0.121307748804088,0.218801284836287,0.218801284836287,256,"PASS"
"INT-0057",5,0,0.120230807289817,0.120230807289817,-0.129089951826262,-0.129089951826262,256,"PASS"
"INT-0057",6,0,0.109921308383788,0.109921308383788,0.0613032843493796,0.0613032843493796,256,"PASS"
"INT-0057",7,0,0.0120731278433107,0.0120731278433107,-0.0879210811775563,-0.0879210811775563,256,"PASS"
"INT-0057",0,1,-0.453230809460527,-0.453230809460527,-0.540235267380126,-0.540235267380126,256,"PASS"
"INT-0057",1,1,0.499229470995916,0.499229470995916,0,0,256,"PASS"
"INT-0057",2,1,0.212323158576616,0.212323158576616,0.280802935119129,0.280802935119129,256,"PASS"
"INT-0057",3,1,-0.119585906107009,-0.119585906107009,-0.219771302041841,-0.219771302041841,256,"PASS"
"INT-0057",4,1,0.173873588381682,0.173873588381682,-0.0337665660422303,-0.0337665660422303,256,"PASS"
"INT-0057",5,1,-0.12472703983821,-0.12472703983821,-0.00647429894871506,-0.00647429894871506,256,"PASS"
"INT-0057",6,1,-0.0167163530721951,-0.0167163530721951,-0.0871729266568183,-0.0871729266568183,256,"PASS"
"INT-0057",7,1,-0.0531829823004617,-0.0531829823004617,0.0334602228893765,0.0334602228893765,256,"PASS"
"INT-0057",0,2,-0.49662111313287,-0.49662111313287,0.0251539010631495,0.0251539010631495,256,"PASS"
"INT-0057",1,2,0.212323158576616,0.212323158576616,-0.280802935119129,-0.280802935119129,256,"PASS"
"INT-0057",2,2,0.249226231876341,0.249226231876341,0,0,256,"PASS"
"INT-0057",3,2,-0.174481728308169,-0.174481728308169,-0.0261971319149812,-0.0261971319149812,256,"PASS"
"INT-0057",4,2,0.0549497094570425,0.0549497094570425,-0.112169121882163,-0.112169121882163,256,"PASS"
"INT-0057",5,2,-0.0569146244256128,-0.0569146244256128,0.0676711881446591,0.0676711881446591,256,"PASS"
"INT-0057",6,2,-0.056149444166721,-0.056149444166721,-0.0276671108311674,-0.0276671108311674,256,"PASS"
"INT-0057",7,2,-0.00379190909330051,-0.00379190909330051,0.0441490588603428,0.0441490588603428,256,"PASS"
"INT-0057",0,3,0.347733223675892,0.347733223675892,-0.0704128461270069,-0.0704128461270069,256,"PASS"
"INT-0057",1,3,-0.119585906107009,-0.119585906107009,0.219771302041841,0.219771302041841,256,"PASS"
"INT-0057",2,3,-0.174481728308169,-0.174481728308169,0.0261971319149812,0.0261971319149812,256,"PASS"
"INT-0057",3,3,0.125892541179417,0.125892541179417,0,0,256,"PASS"
"INT-0057",4,3,-0.0267873712156306,-0.0267873712156306,0.0846384767388497,0.0846384767388497,256,"PASS"
"INT-0057",5,3,0.0327337734598583,0.0327337734598583,-0.053360942362445,-0.053360942362445,256,"PASS"
"INT-0057",6,3,0.0425507650708428,0.0425507650708428,0.0135808067448645,0.0135808067448645,256,"PASS"
"INT-0057",7,3,-0.00199072898704411,-0.00199072898704411,-0.03143270377407,-0.03143270377407,256,"PASS"
"INT-0057",0,4,-0.121307748804088,-0.121307748804088,-0.218801284836287,-0.218801284836287,256,"PASS"
"INT-0057",1,4,0.173873588381682,0.173873588381682,0.0337665660422303,0.0337665660422303,256,"PASS"
"INT-0057",2,4,0.0549497094570425,0.0549497094570425,0.112169121882163,0.112169121882163,256,"PASS"
"INT-0057",3,4,-0.0267873712156306,-0.0267873712156306,-0.0846384767388497,-0.0846384767388497,256,"PASS"
"INT-0057",4,4,0.0628492667353317,0.0628492667353317,0,0,256,"PASS"
"INT-0057",5,4,-0.0430089711830676,-0.0430089711830676,-0.010696210100243,-0.010696210100243,256,"PASS"
"INT-0057",6,4,7.41261433276387e-05,7.41261433276387e-05,-0.0314982703921236,-0.0314982703921236,256,"PASS"
"INT-0057",7,4,-0.0207912395651026,-0.0207912395651026,0.00805855508834869,0.00805855508834869,256,"PASS"
"INT-0057",0,5,0.120230807289817,0.120230807289817,0.129089951826262,0.129089951826262,256,"PASS"
"INT-0057",1,5,-0.12472703983821,-0.12472703983821,0.00647429894871506,0.00647429894871506,256,"PASS"
"INT-0057",2,5,-0.0569146244256128,-0.0569146244256128,-0.0676711881446591,-0.0676711881446591,256,"PASS"
"INT-0057",3,5,0.0327337734598583,0.0327337734598583,0.053360942362445,0.053360942362445,256,"PASS"
"INT-0057",4,5,-0.0430089711830676,-0.0430089711830676,0.010696210100243,0.010696210100243,256,"PASS"
"INT-0057",5,5,0.0313757236594831,0.0313757236594831,0,0,256,"PASS"
"INT-0057",6,5,0.00531116454042738,0.00531116454042738,0.021567831813185,0.021567831813185,256,"PASS"
"INT-0057",7,5,0.0128562304813113,0.0128562304813113,-0.00905442359067811,-0.00905442359067811,256,"PASS"
"INT-0057",0,6,0.109921308383788,0.109921308383788,-0.0613032843493796,-0.0613032843493796,256,"PASS"
"INT-0057",1,6,-0.0167163530721951,-0.0167163530721951,0.0871729266568183,0.0871729266568183,256,"PASS"
"INT-0057",2,6,-0.056149444166721,-0.056149444166721,0.0276671108311674,0.0276671108311674,256,"PASS"
"INT-0057",3,6,0.0425507650708428,0.0425507650708428,-0.0135808067448645,-0.0135808067448645,256,"PASS"
"INT-0057",4,6,7.41261433276387e-05,7.41261433276387e-05,0.0314982703921236,0.0314982703921236,256,"PASS"
"INT-0057",5,6,0.00531116454042738,0.00531116454042738,-0.021567831813185,-0.021567831813185,256,"PASS"
"INT-0057",6,6,0.0158489319246111,0.0158489319246111,0,0,256,"PASS"
"INT-0057",7,6,-0.00406358647733081,-0.00406358647733081,-0.0104113602357707,-0.0104113602357707,256,"PASS"
"INT-0057",0,7,0.0120731278433107,0.0120731278433107,0.0879210811775563,0.0879210811775563,256,"PASS"
"INT-0057",1,7,-0.0531829823004617,-0.0531829823004617,-0.0334602228893765,-0.0334602228893765,256,"PASS"
"INT-0057",2,7,-0.00379190909330051,-0.00379190909330051,-0.0441490588603428,-0.0441490588603428,256,"PASS"
"INT-0057",3,7,-0.00199072898704411,-0.00199072898704411,0.03143270377407,0.03143270377407,256,"PASS"
"INT-0057",4,7,-0.0207912395651026,-0.0207912395651026,-0.00805855508834869,-0.00805855508834869,256,"PASS"
"INT-0057",5,7,0.0128562304813113,0.0128562304813113,0.00905442359067811,0.00905442359067811,256,"PASS"
"INT-0057",6,7,-0.00406358647733081,-0.00406358647733081,0.0104113602357707,0.0104113602357707,256,"PASS"
"INT-0057",7,7,0.0079122539005739,0.0079122539005739,0,0,256,"PASS"
"INT-0058",0,0,1,1,0,0,256,"PASS"
"INT-0058",1,0,-0.704707583618932,-0.704707583618932,0.0256813620255238,0.0256813620255238,256,"PASS"
"INT-0058",2,0,-0.492828188808325,-0.492828188808325,0.0662240520047816,0.0662240520047816,256,"PASS"
"INT-0058",3,0,-0.322530292433217,-0.322530292433217,-0.147819397274772,-0.147819397274772,256,"PASS"
"INT-0058",4,0,-0.250102199857101,-0.250102199857101,0.00620175721584144,0.00620175721584144,256,"PASS"
"INT-0058",5,0,-0.149121363302985,-0.149121363302985,-0.094246918733329,-0.094246918733329,256,"PASS"
"INT-0058",6,0,-0.106801810251657,-0.106801810251657,0.0665894889287633,0.0665894889287633,256,"PASS"
"INT-0058",7,0,-0.0879554223952699,-0.0879554223952699,0.011820346975491,0.011820346975491,256,"PASS"
"INT-0058",0,1,-0.704707583618932,-0.704707583618932,-0.0256813620255238,-0.0256813620255238,256,"PASS"
"INT-0058",1,1,0.499229470995915,0.499229470995915,0,0,256,"PASS"
"INT-0058",2,1,0.350379857710559,0.350379857710559,-0.034137477209036,-0.034137477209036,256,"PASS"
"INT-0058",3,1,0.223511575559329,0.223511575559329,0.112440160670405,0.112440160670405,256,"PASS"
"INT-0058",4,1,0.177110020074566,0.177110020074566,0.00206070575141173,0.00206070575141173,256,"PASS"
"INT-0058",5,1,0.103074627503977,0.103074627503977,0.0705292292499788,0.0705292292499788,256,"PASS"
"INT-0058",6,1,0.0769740734945068,0.0769740734945068,-0.0441989548701276,-0.0441989548701276,256,"PASS"
"INT-0058",7,1,0.0625368785223319,0.0625368785223319,-0.00609548577728391,-0.00609548577728391,256,"PASS"
"INT-0058",0,2,-0.492828188808325,-0.492828188808325,-0.0662240520047816,-0.0662240520047816,256,"PASS"
"INT-0058",1,2,0.350379857710559,0.350379857710559,0.034137477209036,0.034137477209036,256,"PASS"
"INT-0058",2,2,0.249226231876341,0.249226231876341,0,0,256,"PASS"
"INT-0058",3,2,0.149190001427126,0.149190001427126,0.0941939844584068,0.0941939844584068,256,"PASS"
"INT-0058",4,2,0.124168551359009,0.124168551359009,0.0135481853631409,0.0135481853631409,256,"PASS"
"INT-0058",5,2,0.0677888529509885,0.0677888529509885,0.0567744272891208,0.0567744272891208,256,"PASS"
"INT-0058",6,2,0.0570467180271129,0.0570467180271129,-0.0257662776572577,-0.0257662776572577,256,"PASS"
"INT-0058",7,2,0.0443116000546799,0.0443116000546799,-8.56854473078872e-06,-8.56854473078872e-06,256,"PASS"
"INT-0058",0,3,-0.322530292433217,-0.322530292433217,0.147819397274772,0.147819397274772,256,"PASS"
"INT-0058",1,3,0.223511575559329,0.223511575559329,-0.112440160670405,-0.112440160670405,256,"PASS"
"INT-0058",2,3,0.149190001427126,0.149190001427126,-0.0941939844584068,-0.0941939844584068,256,"PASS"
"INT-0058",3,3,0.125892541179417,0.125892541179417,0,0,256,"PASS"
"INT-0058",4,3,0.0797653842667535,0.0797653842667535,-0.0389707386906376,-0.0389707386906376,256,"PASS"
"INT-0058",5,3,0.0620395392944523,0.0620395392944523,0.00836574317449518,0.00836574317449518,256,"PASS"
"INT-0058",6,3,0.0246099256568091,0.0246099256568091,-0.0372740858925037,-0.0372740858925037,256,"PASS"
"INT-0058",7,3,0.0266302367285672,0.0266302367285672,-0.0168169069756827,-0.0168169069756827,256,"PASS"
"INT-0058",0,4,-0.250102199857101,-0.250102199857101,-0.00620175721584144,-0.00620175721584144,256,"PASS"
"INT-0058",1,4,0.177110020074566,0.177110020074566,-0.00206070575141173,-0.00206070575141173,256,"PASS"
"INT-0058",2,4,0.124168551359009,0.124168551359009,-0.0135481853631409,-0.0135481853631409,256,"PASS"
"INT-0058",3,4,0.0797653842667535,0.0797653842667535,0.0389707386906376,0.0389707386906376,256,"PASS"
"INT-0058",4,4,0.0628492667353318,0.0628492667353318,0,0,256,"PASS"
"INT-0058",5,4,0.0368629292356916,0.0368629292356916,0.0246029461833104,0.0246029461833104,256,"PASS"
"INT-0058",6,4,0.027131164377191,0.027131164377191,-0.0160014515566025,-0.0160014515566025,256,"PASS"
"INT-0058",7,4,0.0221664970749348,0.0221664970749348,-0.00242123113154111,-0.00242123113154111,256,"PASS"
"INT-0058",0,5,-0.149121363302985,-0.149121363302985,0.094246918733329,0.094246918733329,256,"PASS"
"INT-0058",1,5,0.103074627503977,0.103074627503977,-0.0705292292499788,-0.0705292292499788,256,"PASS"
"INT-0058",2,5,0.0677888529509885,0.0677888529509885,-0.0567744272891208,-0.0567744272891208,256,"PASS"
"INT-0058",3,5,0.0620395392944523,0.0620395392944523,-0.00836574317449518,-0.00836574317449518,256,"PASS"
"INT-0058",4,5,0.0368629292356916,0.0368629292356916,-0.0246029461833104,-0.0246029461833104,256,"PASS"
"INT-0058",5,5,0.0313757236594831,0.0313757236594831,0,0,256,"PASS"
"INT-0058",6,5,0.00964854900217172,0.00964854900217172,-0.020007132229533,-0.020007132229533,256,"PASS"
"INT-0058",7,5,0.0120532232018626,0.0120532232018626,-0.010098765231161,-0.010098765231161,256,"PASS"
"INT-0058",0,6,-0.106801810251657,-0.106801810251657,-0.0665894889287633,-0.0665894889287633,256,"PASS"
"INT-0058",1,6,0.0769740734945068,0.0769740734945068,0.0441989548701276,0.0441989548701276,256,"PASS"
"INT-0058",2,6,0.0570467180271129,0.0570467180271129,0.0257662776572577,0.0257662776572577,256,"PASS"
"INT-0058",3,6,0.0246099256568091,0.0246099256568091,0.0372740858925037,0.0372740858925037,256,"PASS"
"INT-0058",4,6,0.027131164377191,0.027131164377191,0.0160014515566025,0.0160014515566025,256,"PASS"
"INT-0058",5,6,0.00964854900217172,0.00964854900217172,0.020007132229533,0.020007132229533,256,"PASS"
"INT-0058",6,6,0.0158489319246111,0.0158489319246111,0,0,256,"PASS"
"INT-0058",7,6,0.0101862844204114,0.0101862844204114,0.00459877882966954,0.00459877882966954,256,"PASS"
"INT-0058",0,7,-0.0879554223952699,-0.0879554223952699,-0.011820346975491,-0.011820346975491,256,"PASS"
"INT-0058",1,7,0.0625368785223319,0.0625368785223319,0.00609548577728391,0.00609548577728391,256,"PASS"
"INT-0058",2,7,0.0443116000546799,0.0443116000546799,8.56854473078872e-06,8.56854473078872e-06,256,"PASS"
"INT-0058",3,7,0.0266302367285672,0.0266302367285672,0.0168169069756827,0.0168169069756827,256,"PASS"
"INT-0058",4,7,0.0221664970749348,0.0221664970749348,0.00242123113154111,0.00242123113154111,256,"PASS"
"INT-0058",5,7,0.0120532232018626,0.0120532232018626,0.010098765231161,0.010098765231161,256,"PASS"
"INT-0058",6,7,0.0101862844204114,0.0101862844204114,-0.00459877882966954,-0.00459877882966954,256,"PASS"
"INT-0058",7,7,0.00791225390057389,0.00791225390057389,0,0,256,"PASS"
"INT-0059",0,0,1,1,0,0,256,"PASS"
"INT-0059",1,0,0.286509490272324,0.286509490272324,0.644348215446752,0.644348215446752,256,"PASS"
"INT-0059",2,0,0.127333810705294,0.127333810705294,0.480678010105823,0.480678010105823,256,"PASS"
"INT-0059",3,0,0.00694805610291696,0.00694805610291696,-0.354722551107374,-0.354722551107374,256,"PASS"
"INT-0059",4,0,0.245246201669132,0.245246201669132,-0.0494355411904167,-0.0494355411904167,256,"PASS"
"INT-0059",5,0,-0.104835151913746,-0.104835151913746,-0.141877600794803,-0.141877600794803,256,"PASS"
"INT-0059",6,0,0.112486659230001,0.112486659230001,0.0564582872933495,0.0564582872933495,256,"PASS"
"INT-0059",7,0,-0.0766930817526406,-0.0766930817526406,-0.0446547661804891,-0.0446547661804891,256,"PASS"
"INT-0059",0,1,0.286509490272324,0.286509490272324,-0.644348215446752,-0.644348215446752,256,"PASS"
"INT-0059",1,1,0.499229470995916,0.499229470995916,0,0,256,"PASS"
"INT-0059",2,1,0.34757239670003,0.34757239670003,0.0559002781000779,0.0559002781000779,256,"PASS"
"INT-0059",3,1,-0.226592040634784,-0.226592040634784,-0.106095528942387,-0.106095528942387,256,"PASS"
"INT-0059",4,1,0.0385644808903137,0.0385644808903137,-0.172872746645235,-0.172872746645235,256,"PASS"
"INT-0059",5,1,-0.12194040592396,-0.12194040592396,0.0270053405233042,0.0270053405233042,256,"PASS"
"INT-0059",6,1,0.0686046236106512,0.0686046236106512,-0.0563201670912844,-0.0563201670912844,256,"PASS"
"INT-0059",7,1,-0.0509505737704307,-0.0509505737704307,0.036770302618307,0.036770302618307,256,"PASS"
"INT-0059",0,2,0.127333810705294,0.127333810705294,-0.480678010105823,-0.480678010105823,256,"PASS"
"INT-0059",1,2,0.34757239670003,0.34757239670003,-0.0559002781000779,-0.0559002781000779,256,"PASS"
"INT-0059",2,2,0.249226231876341,0.249226231876341,0,0,256,"PASS"
"INT-0059",3,2,-0.169644523415497,-0.169644523415497,-0.0484860692272072,-0.0484860692272072,256,"PASS"
"INT-0059",4,2,0.00748293153982273,0.00748293153982273,-0.124681146164122,-0.124681146164122,256,"PASS"
"INT-0059",5,2,-0.082200154756891,-0.082200154756891,0.032585253357333,0.032585253357333,256,"PASS"
"INT-0059",6,2,0.0414543854547012,0.0414543854547012,-0.046901631406049,-0.046901631406049,256,"PASS"
"INT-0059",7,2,-0.0313533107516796,-0.0313533107516796,0.0313127430566931,0.0313127430566931,256,"PASS"
"INT-0059",0,3,0.00694805610291696,0.00694805610291696,0.354722551107374,0.354722551107374,256,"PASS"
"INT-0059",1,3,-0.226592040634784,-0.226592040634784,0.106095528942387,0.106095528942387,256,"PASS"
"INT-0059",2,3,-0.169644523415497,-0.169644523415497,0.0484860692272072,0.0484860692272072,256,"PASS"
"INT-0059",3,3,0.125892541179417,0.125892541179417,0,0,256,"PASS"
"INT-0059",4,3,0.0192365193569067,0.0192365193569067,0.0866671294341064,0.0866671294341064,256,"PASS"
"INT-0059",5,3,0.0496151491535183,0.0496151491535183,-0.0381736436458932,-0.0381736436458932,256,"PASS"
"INT-0059",6,3,-0.0192504113827054,-0.0192504113827054,0.0403041881391006,0.0403041881391006,256,"PASS"
"INT-0059",7,3,0.0153138585146242,0.0153138585146242,-0.0275220567153395,-0.0275220567153395,256,"PASS"
"INT-0059",0,4,0.245246201669132,0.245246201669132,0.0494355411904167,0.0494355411904167,256,"PASS"
"INT-0059",1,4,0.0385644808903137,0.0385644808903137,0.172872746645235,0.172872746645235,256,"PASS"
"INT-0059",2,4,0.00748293153982273,0.00748293153982273,0.124681146164122,0.124681146164122,256,"PASS"
"INT-0059",3,4,0.0192365193569067,0.0192365193569067,-0.0866671294341064,-0.0866671294341064,256,"PASS"
"INT-0059",4,4,0.0628492667353318,0.0628492667353318,0,0,256,"PASS"
"INT-0059",5,4,-0.0187711356833319,-0.0187711356833319,-0.0401475401225582,-0.0401475401225582,256,"PASS"
"INT-0059",6,4,0.0248073402119185,0.0248073402119185,0.0194098532707125,0.0194098532707125,256,"PASS"
"INT-0059",7,4,-0.016672870055279,-0.016672870055279,-0.0148064633483226,-0.0148064633483226,256,"PASS"
"INT-0059",0,5,-0.104835151913746,-0.104835151913746,0.141877600794803,0.141877600794803,256,"PASS"
"INT-0059",1,5,-0.12194040592396,-0.12194040592396,-0.0270053405233042,-0.0270053405233042,256,"PASS"
"INT-0059",2,5,-0.082200154756891,-0.082200154756891,-0.032585253357333,-0.032585253357333,256,"PASS"
"INT-0059",3,5,0.0496151491535183,0.0496151491535183,0.0381736436458932,0.0381736436458932,256,"PASS"
"INT-0059",4,5,-0.0187711356833319,-0.0187711356833319,0.0401475401225582,0.0401475401225582,256,"PASS"
"INT-0059",5,5,0.0313757236594832,0.0313757236594832,0,0,256,"PASS"
"INT-0059",6,5,-0.0198080718123218,-0.0198080718123218,0.0100508770251769,0.0100508770251769,256,"PASS"
"INT-0059",7,5,0.0144380440186044,0.0144380440186044,-0.00622961745734592,-0.00622961745734592,256,"PASS"
"INT-0059",0,6,0.112486659230001,0.112486659230001,-0.0564582872933495,-0.0564582872933495,256,"PASS"
"INT-0059",1,6,0.0686046236106512,0.0686046236106512,0.0563201670912844,0.0563201670912844,256,"PASS"
"INT-0059",2,6,0.0414543854547012,0.0414543854547012,0.046901631406049,0.046901631406049,256,"PASS"
"INT-0059",3,6,-0.0192504113827054,-0.0192504113827054,-0.0403041881391006,-0.0403041881391006,256,"PASS"
"INT-0059",4,6,0.0248073402119185,0.0248073402119185,-0.0194098532707125,-0.0194098532707125,256,"PASS"
"INT-0059",5,6,-0.0198080718123218,-0.0198080718123218,-0.0100508770251769,-0.0100508770251769,256,"PASS"
"INT-0059",6,6,0.0158489319246111,0.0158489319246111,0,0,256,"PASS"
"INT-0059",7,6,-0.0111546318445132,-0.0111546318445132,-0.000695230487754688,-0.000695230487754688,256,"PASS"
"INT-0059",0,7,-0.0766930817526406,-0.0766930817526406,0.0446547661804891,0.0446547661804891,256,"PASS"
"INT-0059",1,7,-0.0509505737704307,-0.0509505737704307,-0.036770302618307,-0.036770302618307,256,"PASS"
"INT-0059",2,7,-0.0313533107516796,-0.0313533107516796,-0.0313127430566931,-0.0313127430566931,256,"PASS"
"INT-0059",3,7,0.0153138585146242,0.0153138585146242,0.0275220567153395,0.0275220567153395,256,"PASS"
"INT-0059",4,7,-0.016672870055279,-0.016672870055279,0.0148064633483226,0.0148064633483226,256,"PASS"
"INT-0059",5,7,0.0144380440186044,0.0144380440186044,0.00622961745734592,0.00622961745734592,256,"PASS"
"INT-0059",6,7,-0.0111546318445132,-0.0111546318445132,0.000695230487754688,0.000695230487754688,256,"PASS"
"INT-0059",7,7,0.0079122539005739,0.0079122539005739,0,0,256,"PASS"
"INT-0060",0,0,0.999999999999999,0.999999999999999,0,0,256,"PASS"
"INT-0060",1,0,0.580797343688213,0.580797343688213,-0.399933439874984,-0.399933439874984,256,"PASS"
"INT-0060",2,0,0.448849121921929,0.448849121921929,0.214008678557527,0.214008678557527,256,"PASS"
"INT-0060",3,0,0.0319191697367059,0.0319191697367059,-0.353351850640481,-0.353351850640481,256,"PASS"
"INT-0060",4,0,-0.0139835831395077,-0.0139835831395077,-0.249787973226307,-0.249787973226307,256,"PASS"
"INT-0060",5,0,-0.0642431698541649,-0.0642431698541649,0.164293876365361,0.164293876365361,256,"PASS"
"INT-0060",6,0,-0.12242051296966,-0.12242051296966,0.0292233590312625,0.0292233590312625,256,"PASS"
"INT-0060",7,0,-0.0293761088020546,-0.0293761088020546,-0.0837431857705521,-0.0837431857705521,256,"PASS"
"INT-0060",0,1,0.580797343688213,0.580797343688213,0.399933439874984,0.399933439874984,256,"PASS"
"INT-0060",1,1,0.499229470995916,0.499229470995916,0,0,256,"PASS"
"INT-0060",2,1,0.175784975761294,0.175784975761294,0.305009924979615,0.305009924979615,256,"PASS"
"INT-0060",3,1,0.15984790204794,0.15984790204794,-0.192480810346051,-0.192480810346051,256,"PASS"
"INT-0060",4,1,0.0921420666440197,0.0921420666440197,-0.151268123785469,-0.151268123785469,256,"PASS"
"INT-0060",5,1,-0.103431938089687,-0.103431938089687,0.0700041798515688,0.0700041798515688,256,"PASS"
"INT-0060",6,1,-0.0828010176942167,-0.0828010176942167,-0.0319772899219326,-0.0319772899219326,256,"PASS"
"INT-0060",7,1,0.0164962023493685,0.0164962023493685,-0.0606291302116949,-0.0606291302116949,256,"PASS"
"INT-0060",0,2,0.448849121921929,0.448849121921929,-0.214008678557527,-0.214008678557527,256,"PASS"
"INT-0060",1,2,0.175784975761294,0.175784975761294,-0.305009924979615,-0.305009924979615,256,"PASS"
"INT-0060",2,2,0.249226231876341,0.249226231876341,0,0,256,"PASS"
