TopologyID,UEID,CloneSiteID,SectorID,Distance2D_m,Pathloss_dB,Status
"WRAP-0011","UE-0","SITE-04","SECTOR-02",670.820393249937,99.813486024759,"PASS"
"WRAP-0011","UE-0","SITE-05","SECTOR-00",574.791055714454,98.4715609167475,"PASS"
"WRAP-0011","UE-0","SITE-05","SECTOR-01",574.791055714454,98.4715609167475,"PASS"
"WRAP-0011","UE-0","SITE-05","SECTOR-02",574.791055714454,98.4715609167475,"PASS"
"WRAP-0011","UE-0","SITE-06","SECTOR-00",1486.86566826283,106.726795561177,"PASS"
"WRAP-0011","UE-0","SITE-06","SECTOR-01",1486.86566826283,106.726795561177,"PASS"
"WRAP-0011","UE-0","SITE-06","SECTOR-02",1486.86566826283,106.726795561177,"PASS"
"WRAP-0011","UE-0","SITE-07","SECTOR-00",2118.78042386212,109.803079920739,"PASS"
"WRAP-0011","UE-0","SITE-07","SECTOR-01",2118.78042386212,109.803079920739,"PASS"
"WRAP-0011","UE-0","SITE-07","SECTOR-02",2118.78042386212,109.803079920739,"PASS"
"WRAP-0011","UE-0","SITE-08","SECTOR-00",1170.30561917418,104.647346692676,"PASS"
"WRAP-0011","UE-0","SITE-08","SECTOR-01",1170.30561917418,104.647346692676,"PASS"
"WRAP-0011","UE-0","SITE-08","SECTOR-02",1170.30561917418,104.647346692676,"PASS"
"WRAP-0011","UE-0","SITE-09","SECTOR-00",500,97.2607609737259,"PASS"
"WRAP-0011","UE-0","SITE-09","SECTOR-01",500,97.2607609737259,"PASS"
"WRAP-0011","UE-0","SITE-09","SECTOR-02",500,97.2607609737259,"PASS"
"WRAP-0011","UE-0","SITE-10","SECTOR-00",1063.19554068353,103.813623814913,"PASS"
"WRAP-0011","UE-0","SITE-10","SECTOR-01",1063.19554068353,103.813623814913,"PASS"
"WRAP-0011","UE-0","SITE-10","SECTOR-02",1063.19554068353,103.813623814913,"PASS"
"WRAP-0011","UE-0","SITE-11","SECTOR-00",2002.69056907418,109.313637940528,"PASS"
"WRAP-0011","UE-0","SITE-11","SECTOR-01",2002.69056907418,109.313637940528,"PASS"
"WRAP-0011","UE-0","SITE-11","SECTOR-02",2002.69056907418,109.313637940528,"PASS"
"WRAP-0011","UE-0","SITE-12","SECTOR-00",2071.04574660757,109.605154726582,"PASS"
"WRAP-0011","UE-0","SITE-12","SECTOR-01",2071.04574660757,109.605154726582,"PASS"
"WRAP-0011","UE-0","SITE-12","SECTOR-02",2071.04574660757,109.605154726582,"PASS"
"WRAP-0011","UE-0","SITE-13","SECTOR-00",1472.96138519333,106.645188119618,"PASS"
"WRAP-0011","UE-0","SITE-13","SECTOR-01",1472.96138519333,106.645188119618,"PASS"
"WRAP-0011","UE-0","SITE-13","SECTOR-02",1472.96138519333,106.645188119618,"PASS"
"WRAP-0011","UE-0","SITE-14","SECTOR-00",1431.78210632764,106.398899497563,"PASS"
"WRAP-0011","UE-0","SITE-14","SECTOR-01",1431.78210632764,106.398899497563,"PASS"
"WRAP-0011","UE-0","SITE-14","SECTOR-02",1431.78210632764,106.398899497563,"PASS"
"WRAP-0011","UE-0","SITE-15","SECTOR-00",1982.51980008507,109.225711556102,"PASS"
"WRAP-0011","UE-0","SITE-15","SECTOR-01",1982.51980008507,109.225711556102,"PASS"
"WRAP-0011","UE-0","SITE-15","SECTOR-02",1982.51980008507,109.225711556102,"PASS"
"WRAP-0011","UE-0","SITE-16","SECTOR-00",2467.63661922523,111.126985016235,"PASS"
"WRAP-0011","UE-0","SITE-16","SECTOR-01",2467.63661922523,111.126985016235,"PASS"
"WRAP-0011","UE-0","SITE-16","SECTOR-02",2467.63661922523,111.126985016235,"PASS"
"WRAP-0011","UE-0","SITE-17","SECTOR-00",2229.2633855762,110.244588547725,"PASS"
"WRAP-0011","UE-0","SITE-17","SECTOR-01",2229.2633855762,110.244588547725,"PASS"
"WRAP-0011","UE-0","SITE-17","SECTOR-02",2229.2633855762,110.244588547725,"PASS"
"WRAP-0011","UE-0","SITE-18","SECTOR-00",2418.67732448956,110.952919547827,"PASS"
"WRAP-0011","UE-0","SITE-18","SECTOR-01",2418.67732448956,110.952919547827,"PASS"
"WRAP-0011","UE-0","SITE-18","SECTOR-02",2418.67732448956,110.952919547827,"PASS"
"WRAP-0012","UE-0","SITE-00","SECTOR-00",2844.29253066558,112.360846103128,"PASS"
"WRAP-0012","UE-0","SITE-00","SECTOR-01",2844.29253066558,112.360846103128,"PASS"
"WRAP-0012","UE-0","SITE-00","SECTOR-02",2844.29253066558,112.360846103128,"PASS"
"WRAP-0012","UE-0","SITE-01","SECTOR-00",2675.07484078192,111.828079623376,"PASS"
"WRAP-0012","UE-0","SITE-01","SECTOR-01",2675.07484078192,111.828079623376,"PASS"
"WRAP-0012","UE-0","SITE-01","SECTOR-02",2675.07484078192,111.828079623376,"PASS"
"WRAP-0012","UE-0","SITE-02","SECTOR-00",2867.41186570204,112.431162448445,"PASS"
"WRAP-0012","UE-0","SITE-02","SECTOR-01",2867.41186570204,112.431162448445,"PASS"
"WRAP-0012","UE-0","SITE-02","SECTOR-02",2867.41186570204,112.431162448445,"PASS"
"WRAP-0012","UE-0","SITE-03","SECTOR-00",2328.94280655742,110.624537354981,"PASS"
"WRAP-0012","UE-0","SITE-03","SECTOR-01",2328.94280655742,110.624537354981,"PASS"
"WRAP-0012","UE-0","SITE-03","SECTOR-02",2328.94280655742,110.624537354981,"PASS"
"WRAP-0012","UE-0","SITE-04","SECTOR-00",1868.15416922694,108.709615156597,"PASS"
"WRAP-0012","UE-0","SITE-04","SECTOR-01",1868.15416922694,108.709615156597,"PASS"
"WRAP-0012","UE-0","SITE-04","SECTOR-02",1868.15416922694,108.709615156597,"PASS"
"WRAP-0012","UE-0","SITE-05","SECTOR-00",1885.7426663743,108.791009435533,"PASS"
"WRAP-0012","UE-0","SITE-05","SECTOR-01",1885.7426663743,108.791009435533,"PASS"
"WRAP-0012","UE-0","SITE-05","SECTOR-02",1885.7426663743,108.791009435533,"PASS"
"WRAP-0012","UE-0","SITE-06","SECTOR-00",2371.0864192536,110.780308547936,"PASS"
"WRAP-0012","UE-0","SITE-06","SECTOR-01",2371.0864192536,110.780308547936,"PASS"
"WRAP-0012","UE-0","SITE-06","SECTOR-02",2371.0864192536,110.780308547936,"PASS"
"WRAP-0012","UE-0","SITE-07","SECTOR-00",2181.27237923904,110.055558888304,"PASS"
"WRAP-0012","UE-0","SITE-07","SECTOR-01",2181.27237923904,110.055558888304,"PASS"
"WRAP-0012","UE-0","SITE-07","SECTOR-02",2181.27237923904,110.055558888304,"PASS"
"WRAP-0012","UE-0","SITE-08","SECTOR-00",1350.54603631848,105.891548740086,"PASS"
"WRAP-0012","UE-0","SITE-08","SECTOR-01",1350.54603631848,105.891548740086,"PASS"
"WRAP-0012","UE-0","SITE-08","SECTOR-02",1350.54603631848,105.891548740086,"PASS"
"WRAP-0012","UE-0","SITE-09","SECTOR-00",943.39811320566,102.775260953455,"PASS"
"WRAP-0012","UE-0","SITE-09","SECTOR-01",943.39811320566,102.775260953455,"PASS"
"WRAP-0012","UE-0","SITE-09","SECTOR-02",943.39811320566,102.775260953455,"PASS"
"WRAP-0012","UE-0","SITE-10","SECTOR-00",1398.57978098657,106.195105795671,"PASS"
"WRAP-0012","UE-0","SITE-10","SECTOR-01",1398.57978098657,106.195105795671,"PASS"
"WRAP-0012","UE-0","SITE-10","SECTOR-02",1398.57978098657,106.195105795671,"PASS"
"WRAP-0012","UE-0","SITE-11","SECTOR-00",2240.99326361524,110.290171908121,"PASS"
"WRAP-0012","UE-0","SITE-11","SECTOR-01",2240.99326361524,110.290171908121,"PASS"
"WRAP-0012","UE-0","SITE-11","SECTOR-02",2240.99326361524,110.290171908121,"PASS"
"WRAP-0012","UE-0","SITE-12","SECTOR-00",1468.99598108066,106.621773039749,"PASS"
"WRAP-0012","UE-0","SITE-12","SECTOR-01",1468.99598108066,106.621773039749,"PASS"
"WRAP-0012","UE-0","SITE-12","SECTOR-02",1468.99598108066,106.621773039749,"PASS"
"WRAP-0012","UE-0","SITE-13","SECTOR-00",473.259544241383,96.7833485101214,"PASS"
"WRAP-0012","UE-0","SITE-13","SECTOR-01",473.259544241383,96.7833485101214,"PASS"
"WRAP-0012","UE-0","SITE-13","SECTOR-02",473.259544241383,96.7833485101214,"PASS"
"WRAP-0012","UE-0","SITE-14","SECTOR-00",538.51648071345,97.9053408659951,"PASS"
"WRAP-0012","UE-0","SITE-14","SECTOR-01",538.51648071345,97.9053408659951,"PASS"
"WRAP-0012","UE-0","SITE-14","SECTOR-02",538.51648071345,97.9053408659951,"PASS"
"WRAP-0012","UE-0","SITE-15","SECTOR-00",1534.93498356915,107.003160576101,"PASS"
"WRAP-0012","UE-0","SITE-15","SECTOR-01",1534.93498356915,107.003160576101,"PASS"
"WRAP-0012","UE-0","SITE-15","SECTOR-02",1534.93498356915,107.003160576101,"PASS"
"WRAP-0012","UE-0","SITE-16","SECTOR-00",1248.17834960839,105.206893791317,"PASS"
"WRAP-0012","UE-0","SITE-16","SECTOR-01",1248.17834960839,105.206893791317,"PASS"
"WRAP-0012","UE-0","SITE-16","SECTOR-02",1248.17834960839,105.206893791317,"PASS"
"WRAP-0012","UE-0","SITE-17","SECTOR-00",789.920626528743,101.233029973766,"PASS"
"WRAP-0012","UE-0","SITE-17","SECTOR-01",789.920626528743,101.233029973766,"PASS"
"WRAP-0012","UE-0","SITE-17","SECTOR-02",789.920626528743,101.233029973766,"PASS"
"WRAP-0012","UE-0","SITE-18","SECTOR-00",1300,105.560227933142,"PASS"
"WRAP-0012","UE-0","SITE-18","SECTOR-01",1300,105.560227933142,"PASS"
"WRAP-0012","UE-0","SITE-18","SECTOR-02",1300,105.560227933142,"PASS"
