CaseID,LogicalPort,PhysicalElement,WeightReal,WeightImag,InputPower,OutputPower,Status
"ARR-0570",31,31,-1,8.57252759403147e-16,1,1,"PASS"
"ARR-0570",32,32,1,0,1,1,"PASS"
"ARR-0570",33,33,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0570",34,34,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0570",35,35,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0570",36,36,1,-4.89858719658941e-16,1,1,"PASS"
"ARR-0570",37,37,-1,6.12323399573677e-16,1,1,"PASS"
"ARR-0570",38,38,1,-7.34788079488412e-16,1,1,"PASS"
"ARR-0570",39,39,-1,8.57252759403147e-16,1,1,"PASS"
"ARR-0570",40,40,1,0,1,1,"PASS"
"ARR-0570",41,41,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0570",42,42,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0570",43,43,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0570",44,44,1,-4.89858719658941e-16,1,1,"PASS"
"ARR-0570",45,45,-1,6.12323399573677e-16,1,1,"PASS"
"ARR-0570",46,46,1,-7.34788079488412e-16,1,1,"PASS"
"ARR-0570",47,47,-1,8.57252759403147e-16,1,1,"PASS"
"ARR-0570",48,48,1,0,1,1,"PASS"
"ARR-0570",49,49,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0570",50,50,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0570",51,51,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0570",52,52,1,-4.89858719658941e-16,1,1,"PASS"
"ARR-0570",53,53,-1,6.12323399573677e-16,1,1,"PASS"
"ARR-0570",54,54,1,-7.34788079488412e-16,1,1,"PASS"
"ARR-0570",55,55,-1,8.57252759403147e-16,1,1,"PASS"
"ARR-0570",56,56,1,0,1,1,"PASS"
"ARR-0570",57,57,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0570",58,58,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0570",59,59,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0570",60,60,1,-4.89858719658941e-16,1,1,"PASS"
"ARR-0570",61,61,-1,6.12323399573677e-16,1,1,"PASS"
"ARR-0570",62,62,1,-7.34788079488412e-16,1,1,"PASS"
"ARR-0570",63,63,-1,8.57252759403147e-16,1,1,"PASS"
"ARR-0571",0,0,1,0,1,1,"PASS"
"ARR-0571",1,1,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0571",2,2,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0571",3,3,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0571",4,4,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0571",5,5,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0571",6,6,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0571",7,7,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0571",8,8,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0571",9,9,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0571",10,10,0.745834829315743,0.666130923602527,1,1,"PASS"
"ARR-0571",11,11,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0571",12,12,0.993647287414059,-0.112539185240887,1,1,"PASS"
"ARR-0571",13,13,-0.860945087227173,0.508697903258305,1,1,"PASS"
"ARR-0571",14,14,0.577963541284805,-0.816062586414502,1,1,"PASS"
"ARR-0571",15,15,-0.194097532275762,0.98098223631443,1,1,"PASS"
"ARR-0571",16,16,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0571",17,17,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0571",18,18,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0571",19,19,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0571",20,20,0.112539185240887,0.993647287414059,1,1,"PASS"
"ARR-0571",21,21,-0.508697903258305,-0.860945087227173,1,1,"PASS"
"ARR-0571",22,22,0.816062586414503,0.577963541284804,1,1,"PASS"
"ARR-0571",23,23,-0.980982236314429,-0.194097532275763,1,1,"PASS"
"ARR-0571",24,24,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0571",25,25,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0571",26,26,-0.745834829315744,-0.666130923602527,1,1,"PASS"
"ARR-0571",27,27,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0571",28,28,-0.993647287414059,0.112539185240887,1,1,"PASS"
"ARR-0571",29,29,0.860945087227172,-0.508697903258307,1,1,"PASS"
"ARR-0571",30,30,-0.577963541284805,0.816062586414502,1,1,"PASS"
"ARR-0571",31,31,0.194097532275761,-0.98098223631443,1,1,"PASS"
"ARR-0571",32,32,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0571",33,33,-0.912724198102178,0.408576233032144,1,1,"PASS"
"ARR-0571",34,34,0.666130923602527,-0.745834829315744,1,1,"PASS"
"ARR-0571",35,35,-0.303263428050182,0.952906759975629,1,1,"PASS"
"ARR-0571",36,36,-0.112539185240889,-0.993647287414059,1,1,"PASS"
"ARR-0571",37,37,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0571",38,38,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0571",39,39,0.98098223631443,0.19409753227576,1,1,"PASS"
"ARR-0571",40,40,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0571",41,41,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0571",42,42,0.745834829315744,0.666130923602527,1,1,"PASS"
"ARR-0571",43,43,-0.952906759975629,-0.303263428050184,1,1,"PASS"
"ARR-0571",44,44,0.993647287414059,-0.112539185240888,1,1,"PASS"
"ARR-0571",45,45,-0.860945087227172,0.508697903258307,1,1,"PASS"
"ARR-0571",46,46,0.577963541284805,-0.816062586414502,1,1,"PASS"
"ARR-0571",47,47,-0.194097532275758,0.98098223631443,1,1,"PASS"
"ARR-0571",48,48,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0571",49,49,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0571",50,50,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0571",51,51,0.303263428050182,-0.952906759975629,1,1,"PASS"
"ARR-0571",52,52,0.112539185240889,0.993647287414059,1,1,"PASS"
"ARR-0571",53,53,-0.508697903258305,-0.860945087227173,1,1,"PASS"
"ARR-0571",54,54,0.816062586414503,0.577963541284804,1,1,"PASS"
"ARR-0571",55,55,-0.98098223631443,-0.19409753227576,1,1,"PASS"
"ARR-0571",56,56,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0571",57,57,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0571",58,58,-0.745834829315745,-0.666130923602525,1,1,"PASS"
"ARR-0571",59,59,0.952906759975629,0.303263428050184,1,1,"PASS"
"ARR-0571",60,60,-0.993647287414059,0.112539185240888,1,1,"PASS"
"ARR-0571",61,61,0.860945087227172,-0.508697903258307,1,1,"PASS"
"ARR-0571",62,62,-0.577963541284805,0.816062586414503,1,1,"PASS"
"ARR-0571",63,63,0.194097532275758,-0.98098223631443,1,1,"PASS"
"ARR-0572",0,0,1,0,1,1,"PASS"
"ARR-0572",1,1,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0572",2,2,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0572",3,3,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0572",4,4,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0572",5,5,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0572",6,6,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0572",7,7,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0572",8,8,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0572",9,9,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0572",10,10,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0572",11,11,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0572",12,12,-0.912724198102178,0.408576233032144,1,1,"PASS"
"ARR-0572",13,13,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0572",14,14,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0572",15,15,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0572",16,16,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0572",17,17,0.745834829315743,0.666130923602527,1,1,"PASS"
"ARR-0572",18,18,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0572",19,19,-0.745834829315744,-0.666130923602527,1,1,"PASS"
"ARR-0572",20,20,0.666130923602527,-0.745834829315744,1,1,"PASS"
"ARR-0572",21,21,0.745834829315744,0.666130923602527,1,1,"PASS"
"ARR-0572",22,22,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0572",23,23,-0.745834829315745,-0.666130923602525,1,1,"PASS"
"ARR-0572",24,24,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0572",25,25,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0572",26,26,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0572",27,27,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0572",28,28,-0.303263428050182,0.952906759975629,1,1,"PASS"
"ARR-0572",29,29,-0.952906759975629,-0.303263428050184,1,1,"PASS"
"ARR-0572",30,30,0.303263428050182,-0.952906759975629,1,1,"PASS"
"ARR-0572",31,31,0.952906759975629,0.303263428050184,1,1,"PASS"
"ARR-0572",32,32,-0.112539185240887,-0.993647287414059,1,1,"PASS"
"ARR-0572",33,33,0.993647287414059,-0.112539185240887,1,1,"PASS"
"ARR-0572",34,34,0.112539185240887,0.993647287414059,1,1,"PASS"
"ARR-0572",35,35,-0.993647287414059,0.112539185240887,1,1,"PASS"
"ARR-0572",36,36,-0.112539185240889,-0.993647287414059,1,1,"PASS"
"ARR-0572",37,37,0.993647287414059,-0.112539185240888,1,1,"PASS"
"ARR-0572",38,38,0.112539185240889,0.993647287414059,1,1,"PASS"
"ARR-0572",39,39,-0.993647287414059,0.112539185240888,1,1,"PASS"
"ARR-0572",40,40,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0572",41,41,-0.860945087227173,0.508697903258305,1,1,"PASS"
"ARR-0572",42,42,-0.508697903258305,-0.860945087227173,1,1,"PASS"
"ARR-0572",43,43,0.860945087227172,-0.508697903258307,1,1,"PASS"
"ARR-0572",44,44,0.508697903258305,0.860945087227173,1,1,"PASS"
"ARR-0572",45,45,-0.860945087227172,0.508697903258307,1,1,"PASS"
"ARR-0572",46,46,-0.508697903258305,-0.860945087227173,1,1,"PASS"
"ARR-0572",47,47,0.860945087227172,-0.508697903258307,1,1,"PASS"
"ARR-0572",48,48,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0572",49,49,0.577963541284805,-0.816062586414502,1,1,"PASS"
"ARR-0572",50,50,0.816062586414503,0.577963541284804,1,1,"PASS"
"ARR-0572",51,51,-0.577963541284805,0.816062586414502,1,1,"PASS"
"ARR-0572",52,52,-0.816062586414503,-0.577963541284804,1,1,"PASS"
"ARR-0572",53,53,0.577963541284805,-0.816062586414502,1,1,"PASS"
"ARR-0572",54,54,0.816062586414503,0.577963541284804,1,1,"PASS"
"ARR-0572",55,55,-0.577963541284805,0.816062586414503,1,1,"PASS"
"ARR-0572",56,56,0.980982236314429,0.194097532275763,1,1,"PASS"
"ARR-0572",57,57,-0.194097532275762,0.98098223631443,1,1,"PASS"
"ARR-0572",58,58,-0.980982236314429,-0.194097532275763,1,1,"PASS"
"ARR-0572",59,59,0.194097532275761,-0.98098223631443,1,1,"PASS"
"ARR-0572",60,60,0.98098223631443,0.19409753227576,1,1,"PASS"
"ARR-0572",61,61,-0.194097532275758,0.98098223631443,1,1,"PASS"
"ARR-0572",62,62,-0.98098223631443,-0.19409753227576,1,1,"PASS"
"ARR-0572",63,63,0.194097532275758,-0.98098223631443,1,1,"PASS"
"ARR-0573",0,0,1,0,1,1,"PASS"
"ARR-0573",1,1,0.208896866776194,0.977937676465678,1,1,"PASS"
"ARR-0573",2,2,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0573",3,3,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0573",4,4,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0573",5,5,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0573",6,6,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0573",7,7,-0.995234202666495,-0.0975134956956488,1,1,"PASS"
"ARR-0573",8,8,6.12323399573677e-17,-1,1,1,"PASS"
"ARR-0573",9,9,0.977937676465678,-0.208896866776194,1,1,"PASS"
"ARR-0573",10,10,0.408576233032143,0.912724198102178,1,1,"PASS"
"ARR-0573",11,11,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0573",12,12,-0.745834829315743,-0.666130923602528,1,1,"PASS"
"ARR-0573",13,13,0.495631968673175,-0.868532642811514,1,1,"PASS"
"ARR-0573",14,14,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0573",15,15,-0.0975134956956479,0.995234202666495,1,1,"PASS"
"ARR-0573",16,16,-1,-1.22464679914735e-16,1,1,"PASS"
"ARR-0573",17,17,-0.208896866776194,-0.977937676465678,1,1,"PASS"
"ARR-0573",18,18,0.912724198102178,-0.408576233032143,1,1,"PASS"
"ARR-0573",19,19,0.590227317204913,0.807237086626408,1,1,"PASS"
"ARR-0573",20,20,-0.666130923602528,0.745834829315743,1,1,"PASS"
"ARR-0573",21,21,-0.868532642811514,-0.495631968673175,1,1,"PASS"
"ARR-0573",22,22,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0573",23,23,0.995234202666495,0.097513495695648,1,1,"PASS"
"ARR-0573",24,24,-1.83697019872103e-16,1,1,1,"PASS"
"ARR-0573",25,25,-0.977937676465678,0.208896866776194,1,1,"PASS"
"ARR-0573",26,26,-0.408576233032143,-0.912724198102178,1,1,"PASS"
"ARR-0573",27,27,0.807237086626408,-0.590227317204913,1,1,"PASS"
"ARR-0573",28,28,0.745834829315743,0.666130923602528,1,1,"PASS"
"ARR-0573",29,29,-0.495631968673175,0.868532642811514,1,1,"PASS"
"ARR-0573",30,30,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0573",31,31,0.097513495695648,-0.995234202666495,1,1,"PASS"
"ARR-0573",32,32,1,2.44929359829471e-16,1,1,"PASS"
"ARR-0573",33,33,0.208896866776194,0.977937676465678,1,1,"PASS"
"ARR-0573",34,34,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0573",35,35,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0573",36,36,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0573",37,37,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0573",38,38,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0573",39,39,-0.995234202666495,-0.0975134956956481,1,1,"PASS"
"ARR-0573",40,40,3.06161699786838e-16,-1,1,1,"PASS"
"ARR-0573",41,41,0.977937676465678,-0.208896866776194,1,1,"PASS"
"ARR-0573",42,42,0.408576233032143,0.912724198102178,1,1,"PASS"
"ARR-0573",43,43,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0573",44,44,-0.745834829315743,-0.666130923602528,1,1,"PASS"
"ARR-0573",45,45,0.495631968673175,-0.868532642811514,1,1,"PASS"
"ARR-0573",46,46,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0573",47,47,-0.0975134956956482,0.995234202666495,1,1,"PASS"
"ARR-0573",48,48,-1,-3.67394039744206e-16,1,1,"PASS"
"ARR-0573",49,49,-0.208896866776195,-0.977937676465678,1,1,"PASS"
"ARR-0573",50,50,0.912724198102178,-0.408576233032143,1,1,"PASS"
"ARR-0573",51,51,0.590227317204912,0.807237086626408,1,1,"PASS"
"ARR-0573",52,52,-0.666130923602528,0.745834829315743,1,1,"PASS"
"ARR-0573",53,53,-0.868532642811514,-0.495631968673176,1,1,"PASS"
"ARR-0573",54,54,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0573",55,55,0.995234202666495,0.0975134956956483,1,1,"PASS"
"ARR-0573",56,56,-4.28626379701574e-16,1,1,1,"PASS"
"ARR-0573",57,57,-0.977937676465678,0.208896866776195,1,1,"PASS"
"ARR-0573",58,58,-0.408576233032143,-0.912724198102178,1,1,"PASS"
"ARR-0573",59,59,0.807237086626408,-0.590227317204912,1,1,"PASS"
"ARR-0573",60,60,0.745834829315743,0.666130923602528,1,1,"PASS"
"ARR-0573",61,61,-0.495631968673176,0.868532642811514,1,1,"PASS"
"ARR-0573",62,62,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0573",63,63,0.0975134956956483,-0.995234202666495,1,1,"PASS"
"ARR-0574",0,0,1,0,1,1,"PASS"
"ARR-0574",1,1,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0574",2,2,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0574",3,3,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0574",4,4,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0574",5,5,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0574",6,6,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0574",7,7,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0574",8,8,1,0,1,1,"PASS"
"ARR-0574",9,9,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0574",10,10,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0574",11,11,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0574",12,12,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0574",13,13,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0574",14,14,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0574",15,15,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0574",16,16,1,0,1,1,"PASS"
"ARR-0574",17,17,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0574",18,18,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0574",19,19,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0574",20,20,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0574",21,21,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0574",22,22,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0574",23,23,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0574",24,24,1,0,1,1,"PASS"
"ARR-0574",25,25,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0574",26,26,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0574",27,27,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0574",28,28,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0574",29,29,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0574",30,30,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0574",31,31,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0574",32,32,1,0,1,1,"PASS"
"ARR-0574",33,33,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0574",34,34,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0574",35,35,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0574",36,36,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0574",37,37,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0574",38,38,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0574",39,39,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0574",40,40,1,0,1,1,"PASS"
"ARR-0574",41,41,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0574",42,42,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0574",43,43,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0574",44,44,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0574",45,45,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0574",46,46,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0574",47,47,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0574",48,48,1,0,1,1,"PASS"
"ARR-0574",49,49,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0574",50,50,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0574",51,51,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0574",52,52,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0574",53,53,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0574",54,54,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0574",55,55,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0574",56,56,1,0,1,1,"PASS"
"ARR-0574",57,57,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0574",58,58,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0574",59,59,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0574",60,60,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0574",61,61,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0574",62,62,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0574",63,63,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0575",0,0,1,0,1,1,"PASS"
"ARR-0575",1,1,0.208896866776194,0.977937676465678,1,1,"PASS"
"ARR-0575",2,2,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0575",3,3,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0575",4,4,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0575",5,5,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0575",6,6,-0.303263428050183,0.952906759975629,1,1,"PASS"
"ARR-0575",7,7,-0.995234202666495,-0.0975134956956488,1,1,"PASS"
"ARR-0575",8,8,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0575",9,9,-0.977937676465678,0.208896866776194,1,1,"PASS"
"ARR-0575",10,10,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0575",11,11,0.807237086626408,-0.590227317204913,1,1,"PASS"
"ARR-0575",12,12,0.745834829315743,0.666130923602527,1,1,"PASS"
"ARR-0575",13,13,-0.495631968673175,0.868532642811514,1,1,"PASS"
"ARR-0575",14,14,-0.952906759975629,-0.303263428050183,1,1,"PASS"
"ARR-0575",15,15,0.0975134956956487,-0.995234202666495,1,1,"PASS"
"ARR-0575",16,16,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0575",17,17,-0.208896866776195,-0.977937676465678,1,1,"PASS"
"ARR-0575",18,18,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0575",19,19,0.590227317204913,0.807237086626408,1,1,"PASS"
"ARR-0575",20,20,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0575",21,21,-0.868532642811514,-0.495631968673175,1,1,"PASS"
"ARR-0575",22,22,0.303263428050183,-0.952906759975629,1,1,"PASS"
"ARR-0575",23,23,0.995234202666496,0.0975134956956469,1,1,"PASS"
"ARR-0575",24,24,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0575",25,25,0.977937676465678,-0.208896866776195,1,1,"PASS"
"ARR-0575",26,26,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0575",27,27,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0575",28,28,-0.745834829315744,-0.666130923602527,1,1,"PASS"
"ARR-0575",29,29,0.495631968673175,-0.868532642811514,1,1,"PASS"
"ARR-0575",30,30,0.952906759975629,0.303263428050183,1,1,"PASS"
"ARR-0575",31,31,-0.0975134956956468,0.995234202666496,1,1,"PASS"
"ARR-0575",32,32,1,-2.44929359829471e-16,1,1,"PASS"
"ARR-0575",33,33,0.208896866776195,0.977937676465678,1,1,"PASS"
"ARR-0575",34,34,-0.912724198102178,0.408576233032144,1,1,"PASS"
"ARR-0575",35,35,-0.590227317204913,-0.807237086626408,1,1,"PASS"
"ARR-0575",36,36,0.666130923602527,-0.745834829315744,1,1,"PASS"
"ARR-0575",37,37,0.868532642811514,0.495631968673175,1,1,"PASS"
"ARR-0575",38,38,-0.303263428050182,0.952906759975629,1,1,"PASS"
"ARR-0575",39,39,-0.995234202666496,-0.0975134956956467,1,1,"PASS"
"ARR-0575",40,40,3.06161699786838e-16,1,1,1,"PASS"
"ARR-0575",41,41,-0.977937676465678,0.208896866776196,1,1,"PASS"
"ARR-0575",42,42,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0575",43,43,0.807237086626408,-0.590227317204913,1,1,"PASS"
"ARR-0575",44,44,0.745834829315744,0.666130923602527,1,1,"PASS"
"ARR-0575",45,45,-0.495631968673175,0.868532642811514,1,1,"PASS"
"ARR-0575",46,46,-0.952906759975629,-0.303263428050184,1,1,"PASS"
"ARR-0575",47,47,0.0975134956956467,-0.995234202666496,1,1,"PASS"
"ARR-0575",48,48,-1,3.67394039744206e-16,1,1,"PASS"
"ARR-0575",49,49,-0.208896866776196,-0.977937676465678,1,1,"PASS"
"ARR-0575",50,50,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0575",51,51,0.590227317204913,0.807237086626408,1,1,"PASS"
"ARR-0575",52,52,-0.666130923602527,0.745834829315744,1,1,"PASS"
"ARR-0575",53,53,-0.868532642811514,-0.495631968673175,1,1,"PASS"
"ARR-0575",54,54,0.303263428050182,-0.952906759975629,1,1,"PASS"
"ARR-0575",55,55,0.995234202666496,0.0975134956956449,1,1,"PASS"
"ARR-0575",56,56,-4.28626379701574e-16,-1,1,1,"PASS"
"ARR-0575",57,57,0.977937676465678,-0.208896866776196,1,1,"PASS"
"ARR-0575",58,58,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0575",59,59,-0.807237086626408,0.590227317204913,1,1,"PASS"
"ARR-0575",60,60,-0.745834829315745,-0.666130923602525,1,1,"PASS"
"ARR-0575",61,61,0.495631968673173,-0.868532642811515,1,1,"PASS"
"ARR-0575",62,62,0.952906759975629,0.303263428050184,1,1,"PASS"
"ARR-0575",63,63,-0.0975134956956466,0.995234202666496,1,1,"PASS"
"ARR-0576",0,0,1,0,1,1,"PASS"
"ARR-0576",1,1,0.707106781186548,0.707106781186547,1,1,"PASS"
"ARR-0576",2,2,6.12323399573677e-17,1,1,1,"PASS"
"ARR-0576",3,3,-0.707106781186547,0.707106781186548,1,1,"PASS"
"ARR-0576",4,4,-1,1.22464679914735e-16,1,1,"PASS"
"ARR-0576",5,5,-0.707106781186548,-0.707106781186547,1,1,"PASS"
"ARR-0576",6,6,-1.83697019872103e-16,-1,1,1,"PASS"
"ARR-0576",7,7,0.707106781186547,-0.707106781186548,1,1,"PASS"
"ARR-0576",8,8,-0.912724198102178,0.408576233032143,1,1,"PASS"
"ARR-0576",9,9,-0.934300494839787,-0.35648644482242,1,1,"PASS"
"ARR-0576",10,10,-0.408576233032144,-0.912724198102178,1,1,"PASS"
"ARR-0576",11,11,0.35648644482242,-0.934300494839787,1,1,"PASS"
"ARR-0576",12,12,0.912724198102178,-0.408576233032144,1,1,"PASS"
"ARR-0576",13,13,0.934300494839788,0.35648644482242,1,1,"PASS"
"ARR-0576",14,14,0.408576233032144,0.912724198102178,1,1,"PASS"
"ARR-0576",15,15,-0.356486444822419,0.934300494839788,1,1,"PASS"
"ARR-0576",16,16,0.666130923602528,-0.745834829315743,1,1,"PASS"
"ARR-0576",17,17,0.998410558691678,-0.0563591722168679,1,1,"PASS"
"ARR-0576",18,18,0.745834829315743,0.666130923602527,1,1,"PASS"
