RunID,CaseID,Format,NumSymbols,UCIBits,NumPRBs,Hopping,Interlaced,RepetitionSlots,Valid,ExpectedValid,ParameterMutated,ErrorID,Status
PUCCH_PHASE05_R18,FMT-0199,2,14,1706,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0200,2,14,1706,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0201,2,14,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0202,2,14,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0203,2,15,1,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0204,2,15,1,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0205,2,15,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0206,2,15,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0207,2,15,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0208,2,15,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0209,2,15,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0210,2,15,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0211,3,1,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0212,3,1,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0213,3,1,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0214,3,1,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0215,3,1,11,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0216,3,1,11,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0217,3,1,20,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0218,3,1,20,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0219,3,1,1706,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0220,3,1,1706,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0221,3,1,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0222,3,1,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0223,3,2,1,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0224,3,2,1,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0225,3,2,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0226,3,2,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0227,3,2,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0228,3,2,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0229,3,2,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0230,3,2,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0231,3,3,0,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0232,3,3,0,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0233,3,3,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0234,3,3,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0235,3,3,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0236,3,3,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0237,3,3,12,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0238,3,3,12,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0239,3,3,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0240,3,3,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0241,3,4,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0242,3,4,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0243,3,4,3,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0244,3,4,3,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0245,3,4,11,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0246,3,4,11,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0247,3,4,20,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0248,3,4,20,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0249,3,4,1706,4,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0250,3,4,1706,4,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0251,3,4,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0252,3,4,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0253,3,7,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0254,3,7,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0255,3,7,3,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0256,3,7,3,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0257,3,7,11,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0258,3,7,11,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0259,3,7,20,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0260,3,7,20,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0261,3,7,1706,4,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0262,3,7,1706,4,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0263,3,7,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0264,3,7,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0265,3,14,1,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0266,3,14,1,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0267,3,14,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0268,3,14,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0269,3,14,3,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0270,3,14,3,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0271,3,14,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0272,3,14,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0273,3,15,0,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0274,3,15,0,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0275,3,15,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0276,3,15,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0277,3,15,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0278,3,15,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0279,3,15,12,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0280,3,15,12,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0281,3,15,1707,4,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0282,3,15,1707,4,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0283,4,1,1,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0284,4,1,1,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0285,4,1,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0286,4,1,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0287,4,1,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0288,4,1,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0289,4,1,1707,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0290,4,1,1707,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0291,4,2,0,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0292,4,2,0,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0293,4,2,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0294,4,2,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0295,4,2,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0296,4,2,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0297,4,2,12,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0298,4,2,12,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0299,4,2,1707,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0300,4,2,1707,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0301,4,3,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0302,4,3,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0303,4,3,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0304,4,3,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0305,4,3,11,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0306,4,3,11,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0307,4,3,20,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0308,4,3,20,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0309,4,3,1706,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0310,4,3,1706,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0311,4,3,1707,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0312,4,3,1707,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0313,4,4,1,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0314,4,4,1,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0315,4,4,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0316,4,4,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0317,4,4,3,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0318,4,4,3,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0319,4,4,1707,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0320,4,4,1707,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0321,4,7,1,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0322,4,7,1,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0323,4,7,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0324,4,7,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0325,4,7,3,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0326,4,7,3,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0327,4,7,1707,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0328,4,7,1707,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0329,4,14,0,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0330,4,14,0,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0331,4,14,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0332,4,14,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0333,4,14,3,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0334,4,14,3,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0335,4,14,12,1,false,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0336,4,14,12,1,true,false,1,true,true,false,,PASS
PUCCH_PHASE05_R18,FMT-0337,4,14,1707,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0338,4,14,1707,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0339,4,15,2,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0340,4,15,2,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0341,4,15,3,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0342,4,15,3,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0343,4,15,11,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0344,4,15,11,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0345,4,15,20,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0346,4,15,20,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0347,4,15,1706,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0348,4,15,1706,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidSymbolAllocation,PASS
PUCCH_PHASE05_R18,FMT-0349,4,15,1707,1,false,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
PUCCH_PHASE05_R18,FMT-0350,4,15,1707,1,true,false,1,false,false,false,sixgr:phy:pucch:InvalidFormatPayload,PASS
