RunID,ExperimentID,OperatingPointID,DMRSRE,PTRSRE,DataRE,ReferenceOverheadFraction,DMRSConfigType,DMRSAdditionalPosition,DMRSLength,PortCount,ChannelEstimationNMSE,PortLeakage_dB,CPERMSE_deg,EVMBeforePercent,EVMAfterPercent,BLER,Goodput_bps,Status
pusch_impact_20260726T140352Z,F42-E041,I20_C0.5_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.0013001,-300,0,64.8178,64.8178,1,0,PASS
pusch_impact_20260726T140352Z,F42-E042,I20_C0.5_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.0041102,-300,0,59.7603,59.7603,1,0,PASS
pusch_impact_20260726T140352Z,F42-E043,I20_C0.5_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.02235,-300,0,60.6893,60.6893,1,0,PASS
pusch_impact_20260726T140352Z,F42-E044,I20_C0.5_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.0055324,-300,0,65.6559,65.6559,1,0,PASS
pusch_impact_20260726T140352Z,F42-E045,I20_C0.9_MMSE_ORTH,624,0,7488,0.076923,1,1,1,1,0.002031,-300,0,63.377,63.377,1,0,PASS
pusch_impact_20260726T140352Z,F42-E046,I20_C0.9_MMSE_SHARED,624,0,7488,0.076923,1,1,1,1,0.0050025,-300,0,67.3619,67.3619,1,0,PASS
pusch_impact_20260726T140352Z,F42-E047,I20_C0.9_IRC_ORTH,624,0,7488,0.076923,1,1,1,1,0.027739,-300,0,61.7866,61.7866,1,0,PASS
pusch_impact_20260726T140352Z,F42-E048,I20_C0.9_IRC_SHARED,624,0,7488,0.076923,1,1,1,1,0.0019062,-300,0,62.4767,62.4767,1,0,PASS
pusch_impact_20260726T140352Z,F43-E001,AWGN__R1,624,0,7488,0.076923,1,1,1,1,0.010848,-300,0,61.1083,61.1083,1,0,PASS
pusch_impact_20260726T140352Z,F43-E002,AWGN__R4,2496,0,29952,0.076923,1,1,1,4,0.010287,0,0,61.401,61.401,1,0,PASS
pusch_impact_20260726T140352Z,F43-E003,AWGN__R8,2496,0,29952,0.076923,1,1,1,4,0.021127,0,0,59.4632,59.4632,1,0,PASS
pusch_impact_20260726T140352Z,F43-E004,TDL_TDL-A_R1,624,0,7488,0.076923,1,1,1,1,0.00090271,-300,0,60.5169,60.5169,1,0,PASS
pusch_impact_20260726T140352Z,F43-E005,TDL_TDL-A_R4,2496,0,29952,0.076923,1,1,1,4,0.012093,0,0,60.8354,60.8354,1,0,PASS
pusch_impact_20260726T140352Z,F43-E006,TDL_TDL-A_R8,2496,0,29952,0.076923,1,1,1,4,0.0051355,0,0,67.5598,67.5598,1,0,PASS
pusch_impact_20260726T140352Z,F43-E007,TDL_TDL-C_R1,624,0,7488,0.076923,1,1,1,1,0.02379,-300,0,64.5966,64.5966,1,0,PASS
pusch_impact_20260726T140352Z,F43-E008,TDL_TDL-C_R4,2496,0,29952,0.076923,1,1,1,4,0.0029426,0,0,63.4729,63.4729,1,0,PASS
pusch_impact_20260726T140352Z,F43-E009,TDL_TDL-C_R8,2496,0,29952,0.076923,1,1,1,4,0.012412,0,0,61.8575,61.8575,1,0,PASS
pusch_impact_20260726T140352Z,F43-E010,CDL_CDL-C_R1,624,0,7488,0.076923,1,1,1,1,0.0098833,-300,0,69.9788,69.9788,1,0,PASS
pusch_impact_20260726T140352Z,F43-E011,CDL_CDL-C_R4,2496,0,29952,0.076923,1,1,1,4,0.0059382,0,0,67.9574,67.9574,1,0,PASS
pusch_impact_20260726T140352Z,F43-E012,CDL_CDL-C_R8,2496,0,29952,0.076923,1,1,1,4,0.031916,0,0,77.8257,77.8257,1,0,PASS
pusch_impact_20260726T140352Z,F44-E001,valid_signal,624,0,7488,0.076923,1,1,1,1,0.47232,-300,0,703.285,703.285,1,0,PASS
pusch_impact_20260726T140352Z,F44-E002,no_signal,624,0,7488,0.076923,1,1,1,1,0.0063651,-300,0,290.0007,290.0007,1,0,PASS
pusch_impact_20260726T140352Z,F44-E003,wrong_rnti,624,0,7488,0.076923,1,1,1,1,0.052019,-300,0,260.7307,260.7307,1,0,PASS
pusch_impact_20260726T140352Z,F44-E004,wrong_scrambling_id,624,0,7488,0.076923,1,1,1,1,0.010293,-300,0,282.4418,282.4418,1,0,PASS
pusch_impact_20260726T140352Z,F44-E005,wrong_dmrs_port,624,0,7488,0.076923,1,1,1,1,0.11508,-300,0,362.8504,362.8504,1,0,PASS
pusch_impact_20260726T140352Z,F44-E006,wrong_slot,624,0,7488,0.076923,1,1,1,1,0.25006,-300,0,296.1062,296.1062,1,0,PASS
pusch_impact_20260726T140352Z,F44-E007,wrong_bwp,624,0,7488,0.076923,1,1,1,1,0.53482,-300,0,191.8319,191.8319,1,0,PASS
pusch_impact_20260726T140352Z,F44-E008,wrong_hop,624,0,7488,0.076923,1,1,1,1,0.82166,-300,0,1179.7137,1179.7137,1,0,PASS
pusch_impact_20260726T140352Z,F44-E009,wrong_uci_length,624,0,7488,0.076923,1,1,1,1,0.15653,-300,0,235.781,235.781,1,0,PASS
pusch_impact_20260726T140352Z,F44-E010,wrong_tb_size,624,0,7488,0.076923,1,1,1,1,0.050825,-300,0,304.2135,304.2135,1,0,PASS
pusch_impact_20260726T140352Z,F44-E011,wrong_rv,624,0,7488,0.076923,1,1,1,1,0.32684,-300,0,209.7495,209.7495,1,0,PASS
pusch_impact_20260726T140352Z,F44-E012,wrong_harq_process,624,0,7488,0.076923,1,1,1,1,0.1604,-300,0,394.8333,394.8333,1,0,PASS
pusch_impact_20260726T140352Z,F44-E013,wrong_power_reference,624,0,7488,0.076923,1,1,1,1,0.49145,-300,0,274.0176,274.0176,1,0,PASS
pusch_impact_20260726T140352Z,F45-E001,S15_C0,624,0,7488,0.076923,1,1,1,1,0.010033,-300,0,68.9549,68.9549,1,0,PASS
pusch_impact_20260726T140352Z,F45-E002,S15_C0.01,624,0,7488,0.076923,1,1,1,1,0.00056333,-300,66.5107,175.8815,169.2304,1,0,PASS
pusch_impact_20260726T140352Z,F45-E003,S15_C0.03,624,0,7488,0.076923,1,1,1,1,0.001094,-300,199.5321,177.5042,157.5509,1,0,PASS
pusch_impact_20260726T140352Z,F45-E004,S15_C0.05,624,156,7332,0.096154,1,1,1,1,0.0197,-300,332.5535,178.6943,145.4389,1,0,PASS
pusch_impact_20260726T140352Z,F45-E005,S15_C0.1,624,156,7332,0.096154,1,1,1,1,0.0013215,-300,665.1069,218.9149,152.4042,1,0,PASS
pusch_impact_20260726T140352Z,F45-E006,S30_C0,624,0,7488,0.076923,1,1,1,1,0.0014595,-300,0,64.3101,64.3101,1,0,PASS
pusch_impact_20260726T140352Z,F45-E007,S30_C0.01,624,0,7488,0.076923,1,1,1,1,0.013475,-300,66.5107,189.1452,182.4941,1,0,PASS
pusch_impact_20260726T140352Z,F45-E008,S30_C0.03,624,0,7488,0.076923,1,1,1,1,0.024069,-300,199.5321,163.9268,143.9736,1,0,PASS
pusch_impact_20260726T140352Z,F45-E009,S30_C0.05,624,156,7332,0.096154,1,1,1,1,0.0062537,-300,332.5535,186.6791,153.4238,1,0,PASS
pusch_impact_20260726T140352Z,F45-E010,S30_C0.1,624,156,7332,0.096154,1,1,1,1,0.013368,-300,665.1069,216.2577,149.747,1,0,PASS
pusch_impact_20260726T140352Z,F45-E011,S60_C0,624,0,7488,0.076923,1,1,1,1,0.012489,-300,0,61.2504,61.2504,1,0,PASS
pusch_impact_20260726T140352Z,F45-E012,S60_C0.01,624,0,7488,0.076923,1,1,1,1,0.012821,-300,66.5107,165.0735,158.4225,1,0,PASS
pusch_impact_20260726T140352Z,F45-E013,S60_C0.03,624,0,7488,0.076923,1,1,1,1,0.03899,-300,199.5321,188.5666,168.6134,1,0,PASS
pusch_impact_20260726T140352Z,F45-E014,S60_C0.05,624,156,7332,0.096154,1,1,1,1,0.045778,-300,332.5535,184.7815,151.5262,1,0,PASS
pusch_impact_20260726T140352Z,F45-E015,S60_C0.1,624,156,7332,0.096154,1,1,1,1,0.0067725,-300,665.1069,216.1594,149.6487,1,0,PASS
pusch_impact_20260726T140352Z,F45-E016,S120_C0,624,0,7488,0.076923,1,1,1,1,0.042861,-300,0,68.9603,68.9603,1,0,PASS
pusch_impact_20260726T140352Z,F45-E017,S120_C0.01,624,0,7488,0.076923,1,1,1,1,0.0031613,-300,66.5107,171.6748,165.0238,1,0,PASS
pusch_impact_20260726T140352Z,F45-E018,S120_C0.03,624,0,7488,0.076923,1,1,1,1,0.012727,-300,199.5321,170.6268,150.6736,1,0,PASS
pusch_impact_20260726T140352Z,F45-E019,S120_C0.05,624,156,7332,0.096154,1,1,1,1,0.013963,-300,332.5535,186.2092,152.9538,1,0,PASS
pusch_impact_20260726T140352Z,F45-E020,S120_C0.1,624,156,7332,0.096154,1,1,1,1,0.022943,-300,665.1069,224.9448,158.4341,1,0,PASS
pusch_impact_20260726T140352Z,F46-E001,S15_T0,624,0,7488,0.076923,1,1,1,1,0.0043952,-300,0,62.2948,62.2948,1,0,PASS
pusch_impact_20260726T140352Z,F46-E002,S15_T0.1,624,0,7488,0.076923,1,1,1,1,0.0020844,-300,0,73.9951,73.9951,1,0,PASS
pusch_impact_20260726T140352Z,F46-E003,S15_T0.25,624,0,7488,0.076923,1,1,1,1,0.0011601,-300,0,106.0284,106.0284,1,0,PASS
pusch_impact_20260726T140352Z,F46-E004,S15_T0.5,624,0,7488,0.076923,1,1,1,1,0.0066772,-300,0,162.1273,162.1273,1,0,PASS
pusch_impact_20260726T140352Z,F46-E005,S15_T1.1,624,0,7488,0.076923,1,1,1,1,0.0017267,-300,0,144.2286,144.2286,1,0,PASS
pusch_impact_20260726T140352Z,F46-E006,S30_T0,624,0,7488,0.076923,1,1,1,1,0.068937,-300,0,65.3258,65.3258,1,0,PASS
pusch_impact_20260726T140352Z,F46-E007,S30_T0.1,624,0,7488,0.076923,1,1,1,1,0.0044943,-300,0,80.2337,80.2337,1,0,PASS
pusch_impact_20260726T140352Z,F46-E008,S30_T0.25,624,0,7488,0.076923,1,1,1,1,0.0076058,-300,0,100.2631,100.2631,1,0,PASS
pusch_impact_20260726T140352Z,F46-E009,S30_T0.5,624,0,7488,0.076923,1,1,1,1,0.027382,-300,0,172.4908,172.4908,1,0,PASS
pusch_impact_20260726T140352Z,F46-E010,S30_T1.1,624,0,7488,0.076923,1,1,1,1,0.025276,-300,0,142.1149,142.1149,1,0,PASS
pusch_impact_20260726T140352Z,F46-E011,S60_T0,624,0,7488,0.076923,1,1,1,1,0.023997,-300,0,70.715,70.715,1,0,PASS
pusch_impact_20260726T140352Z,F46-E012,S60_T0.1,624,0,7488,0.076923,1,1,1,1,0.0085089,-300,0,78.3038,78.3038,1,0,PASS
pusch_impact_20260726T140352Z,F46-E013,S60_T0.25,624,0,7488,0.076923,1,1,1,1,0.047118,-300,0,91.1137,91.1137,1,0,PASS
pusch_impact_20260726T140352Z,F46-E014,S60_T0.5,624,0,7488,0.076923,1,1,1,1,0.01294,-300,0,149.1673,149.1673,1,0,PASS
pusch_impact_20260726T140352Z,F46-E015,S60_T1.1,624,0,7488,0.076923,1,1,1,1,0.0011482,-300,0,146.0943,146.0943,1,0,PASS
pusch_impact_20260726T140352Z,F47-E001,S30_low_P0,624,0,7488,0.076923,1,1,1,1,0.00085834,-300,1.9948,64.7653,64.5659,1,0,PASS
pusch_impact_20260726T140352Z,F47-E002,S30_low_P1,624,78,7410,0.086538,1,1,1,1,0.0018946,-300,0.94592,62.7914,62.6968,1,0,PASS
pusch_impact_20260726T140352Z,F47-E003,S30_medium_P0,624,0,7488,0.076923,1,1,1,1,0.00040835,-300,5.076,61.841,61.3333,1,0,PASS
pusch_impact_20260726T140352Z,F47-E004,S30_medium_P1,624,78,7410,0.086538,1,1,1,1,0.0034863,-300,9.0788,64.4653,63.5575,1,0,PASS
pusch_impact_20260726T140352Z,F47-E005,S30_high_P0,624,0,7488,0.076923,1,1,1,1,0.025854,-300,12.5366,67.877,66.6233,1,0,PASS
pusch_impact_20260726T140352Z,F47-E006,S30_high_P1,624,78,7410,0.086538,1,1,1,1,0.014505,-300,5.4288,72.6155,72.0726,1,0,PASS
pusch_impact_20260726T140352Z,F47-E007,S60_low_P0,624,0,7488,0.076923,1,1,1,1,0.021611,-300,1.9851,71.6886,71.4901,1,0,PASS
pusch_impact_20260726T140352Z,F47-E008,S60_low_P1,624,78,7410,0.086538,1,1,1,1,0.02117,-300,1.742,57.7675,57.5933,1,0,PASS
pusch_impact_20260726T140352Z,F47-E009,S60_medium_P0,624,0,7488,0.076923,1,1,1,1,0.020262,-300,2.8283,72.6478,72.365,1,0,PASS
pusch_impact_20260726T140352Z,F47-E010,S60_medium_P1,624,78,7410,0.086538,1,1,1,1,0.015533,-300,4.8735,68.1059,67.6186,1,0,PASS
pusch_impact_20260726T140352Z,F47-E011,S60_high_P0,624,0,7488,0.076923,1,1,1,1,0.021995,-300,7.5624,81.0789,80.3227,1,0,PASS
pusch_impact_20260726T140352Z,F47-E012,S60_high_P1,624,78,7410,0.086538,1,1,1,1,0.0019411,-300,6.0774,66.7035,66.0958,1,0,PASS
pusch_impact_20260726T140352Z,F47-E013,S120_low_P0,624,0,7488,0.076923,1,1,1,1,0.04643,-300,0.82333,69.8536,69.7712,1,0,PASS
pusch_impact_20260726T140352Z,F47-E014,S120_low_P1,624,78,7410,0.086538,1,1,1,1,0.11027,-300,1.2362,62.886,62.7624,1,0,PASS
pusch_impact_20260726T140352Z,F47-E015,S120_medium_P0,624,0,7488,0.076923,1,1,1,1,0.016715,-300,3.0512,59.4555,59.1504,1,0,PASS
pusch_impact_20260726T140352Z,F47-E016,S120_medium_P1,624,78,7410,0.086538,1,1,1,1,0.006525,-300,4.2646,61.338,60.9116,1,0,PASS
pusch_impact_20260726T140352Z,F47-E017,S120_high_P0,624,0,7488,0.076923,1,1,1,1,0.061964,-300,9.7095,65.4044,64.4335,1,0,PASS
pusch_impact_20260726T140352Z,F47-E018,S120_high_P1,624,78,7410,0.086538,1,1,1,1,0.016493,-300,9.8893,74.2148,73.2258,1,0,PASS
pusch_impact_20260726T140352Z,F48-E001,S15_D0,624,0,7488,0.076923,1,1,1,1,0.015598,-300,0,57.7774,57.7774,1,0,PASS
pusch_impact_20260726T140352Z,F48-E002,S15_D100,624,0,7488,0.076923,1,1,1,1,0.012402,-300,0,63.5188,63.5188,1,0,PASS
pusch_impact_20260726T140352Z,F48-E003,S15_D300,1248,0,6240,0.16667,1,3,1,1,0.0054999,-300,0,67.3092,67.3092,1,0,PASS
pusch_impact_20260726T140352Z,F48-E004,S15_D800,1248,0,6240,0.16667,1,3,1,1,0.0082116,-300,0,70.9234,70.9234,1,0,PASS
pusch_impact_20260726T140352Z,F48-E005,S30_D0,624,0,7488,0.076923,1,1,1,1,0.0024869,-300,0,64.8357,64.8357,1,0,PASS
pusch_impact_20260726T140352Z,F48-E006,S30_D100,624,0,7488,0.076923,1,1,1,1,0.015358,-300,0,57.9284,57.9284,1,0,PASS
pusch_impact_20260726T140352Z,F48-E007,S30_D300,1248,0,6240,0.16667,1,3,1,1,0.0022572,-300,0,61.0354,61.0354,1,0,PASS
pusch_impact_20260726T140352Z,F48-E008,S30_D800,1248,0,6240,0.16667,1,3,1,1,0.018933,-300,0,72.6783,72.6783,1,0,PASS
pusch_impact_20260726T140352Z,F48-E009,S60_D0,624,156,7332,0.096154,1,1,1,1,0.036402,-300,0,77.178,77.178,1,0,PASS
pusch_impact_20260726T140352Z,F48-E010,S60_D100,624,156,7332,0.096154,1,1,1,1,0.014651,-300,0,59.8961,59.8961,1,0,PASS
pusch_impact_20260726T140352Z,F48-E011,S60_D300,1248,130,6110,0.18403,1,3,1,1,0.025385,-300,0,74.9023,74.9023,1,0,PASS
pusch_impact_20260726T140352Z,F48-E012,S60_D800,1248,130,6110,0.18403,1,3,1,1,0.037389,-300,0,72.6805,72.6805,1,0,PASS
pusch_impact_20260726T140352Z,F48-E013,S120_D0,624,156,7332,0.096154,1,1,1,1,0.06588,-300,0,53.3297,53.3297,1,0,PASS
pusch_impact_20260726T140352Z,F48-E014,S120_D100,624,156,7332,0.096154,1,1,1,1,0.094667,-300,0,54.7127,54.7127,1,0,PASS
pusch_impact_20260726T140352Z,F48-E015,S120_D300,1248,130,6110,0.18403,1,3,1,1,0.014941,-300,0,72.6009,72.6009,1,0,PASS
pusch_impact_20260726T140352Z,F48-E016,S120_D800,1248,130,6110,0.18403,1,3,1,1,0.062854,-300,0,52.5651,52.5651,1,0,PASS
pusch_impact_20260726T140352Z,F49-E001,N12_R1_MMSE,144,0,1728,0.076923,1,1,1,1,0.00068277,-300,0,61.6237,61.6237,1,0,PASS
pusch_impact_20260726T140352Z,F49-E002,N12_R1_IRC,144,0,1728,0.076923,1,1,1,1,0.0089752,-300,0,70.6509,70.6509,1,0,PASS
pusch_impact_20260726T140352Z,F49-E003,N12_R2_MMSE,288,0,3456,0.076923,1,1,1,2,0.0054707,-300,0,59.4183,59.4183,1,0,PASS
pusch_impact_20260726T140352Z,F49-E004,N12_R2_IRC,288,0,3456,0.076923,1,1,1,2,0.00068013,-300,0,63.458,63.458,1,0,PASS
pusch_impact_20260726T140352Z,F49-E005,N12_R4_MMSE,576,0,6912,0.076923,1,1,1,4,0.0028525,0,0,66.9632,66.9632,1,0,PASS
pusch_impact_20260726T140352Z,F49-E006,N12_R4_IRC,576,0,6912,0.076923,1,1,1,4,0.0012734,0,0,62.974,62.974,1,0,PASS
pusch_impact_20260726T140352Z,F49-E007,N12_R8_MMSE,576,0,6912,0.076923,1,1,1,4,0.0010207,0,0,62.2774,62.2774,1,0,PASS
pusch_impact_20260726T140352Z,F49-E008,N12_R8_IRC,576,0,6912,0.076923,1,1,1,4,0.0068356,0,0,69.0723,69.0723,1,0,PASS
pusch_impact_20260726T140352Z,F49-E009,N52_R1_MMSE,624,0,7488,0.076923,1,1,1,1,0.002902,-300,0,64.6064,64.6064,1,0,PASS
pusch_impact_20260726T140352Z,F49-E010,N52_R1_IRC,624,0,7488,0.076923,1,1,1,1,0.032284,-300,0,58.2447,58.2447,1,0,PASS
pusch_impact_20260726T140352Z,F49-E011,N52_R2_MMSE,1248,0,14976,0.076923,1,1,1,2,0.0060055,-300,0,59.2301,59.2301,1,0,PASS
pusch_impact_20260726T140352Z,F49-E012,N52_R2_IRC,1248,0,14976,0.076923,1,1,1,2,0.0023811,-300,0,61.0771,61.0771,1,0,PASS
pusch_impact_20260726T140352Z,F49-E013,N52_R4_MMSE,2496,0,29952,0.076923,1,1,1,4,0.028896,0,0,59.4508,59.4508,1,0,PASS
pusch_impact_20260726T140352Z,F49-E014,N52_R4_IRC,2496,0,29952,0.076923,1,1,1,4,0.053505,0,0,74.2329,74.2329,1,0,PASS
pusch_impact_20260726T140352Z,F49-E015,N52_R8_MMSE,2496,0,29952,0.076923,1,1,1,4,0.0020204,0,0,63.3275,63.3275,1,0,PASS
pusch_impact_20260726T140352Z,F49-E016,N52_R8_IRC,2496,0,29952,0.076923,1,1,1,4,0.0024638,0,0,65.4253,65.4253,1,0,PASS
pusch_impact_20260726T140352Z,F49-E017,N106_R1_MMSE,1272,0,15264,0.076923,1,1,1,1,0.023045,-300,0,69.8556,69.8556,1,0,PASS
pusch_impact_20260726T140352Z,F49-E018,N106_R1_IRC,1272,0,15264,0.076923,1,1,1,1,0.057295,-300,0,54.5874,54.5874,1,0,PASS
pusch_impact_20260726T140352Z,F49-E019,N106_R2_MMSE,2544,0,30528,0.076923,1,1,1,2,0.022161,-300,0,55.5989,55.5989,1,0,PASS
pusch_impact_20260726T140352Z,F49-E020,N106_R2_IRC,2544,0,30528,0.076923,1,1,1,2,0.0017017,-300,0,60.3409,60.3409,1,0,PASS
pusch_impact_20260726T140352Z,F49-E021,N106_R4_MMSE,5088,0,61056,0.076923,1,1,1,4,0.027499,0,0,67.8562,67.8562,1,0,PASS
pusch_impact_20260726T140352Z,F49-E022,N106_R4_IRC,5088,0,61056,0.076923,1,1,1,4,0.063108,0,0,56.9091,56.9091,1,0,PASS
pusch_impact_20260726T140352Z,F49-E023,N106_R8_MMSE,5088,0,61056,0.076923,1,1,1,4,0.014194,0,0,57.1825,57.1825,1,0,PASS
pusch_impact_20260726T140352Z,F49-E024,N106_R8_IRC,5088,0,61056,0.076923,1,1,1,4,0.009013,0,0,60.231,60.231,1,0,PASS
pusch_impact_20260726T140352Z,F49-E025,N273_R1_MMSE,3276,0,39312,0.076923,1,1,1,1,0.0041528,-300,0,61.7858,61.7858,1,0,PASS
pusch_impact_20260726T140352Z,F49-E026,N273_R1_IRC,3276,0,39312,0.076923,1,1,1,1,0.024256,-300,0,61.0289,61.0289,1,0,PASS
pusch_impact_20260726T140352Z,F49-E027,N273_R2_MMSE,6552,0,78624,0.076923,1,1,1,2,0.12937,-300,0,52.6965,52.6965,1,0,PASS
pusch_impact_20260726T140352Z,F49-E028,N273_R2_IRC,6552,0,78624,0.076923,1,1,1,2,0.19404,-300,0,119.6426,119.6426,1,0,PASS
pusch_impact_20260726T140352Z,F49-E029,N273_R4_MMSE,13104,0,157248,0.076923,1,1,1,4,0.093995,0,0,67.4913,67.4913,1,0,PASS
pusch_impact_20260726T140352Z,F49-E030,N273_R4_IRC,13104,0,157248,0.076923,1,1,1,4,0.052047,0,0,53.9014,53.9014,1,0,PASS
pusch_impact_20260726T140352Z,F49-E031,N273_R8_MMSE,13104,0,157248,0.076923,1,1,1,4,0.0069468,0,0,65.1773,65.1773,1,0,PASS
pusch_impact_20260726T140352Z,F49-E032,N273_R8_IRC,13104,0,157248,0.076923,1,1,1,4,0.0389,0,0,68.1252,68.1252,1,0,PASS
pusch_impact_20260726T140352Z,F50-E001,serial_2,624,0,7488,0.076923,1,1,1,1,0.021472,-300,0,68.7251,68.7251,1,0,PASS
pusch_impact_20260726T140352Z,F50-E002,serial_11,624,0,7488,0.076923,1,1,1,1,0.0055496,-300,0,63.8442,63.8442,1,0,PASS
pusch_impact_20260726T140352Z,F50-E003,serial_27,624,0,7488,0.076923,1,1,1,1,0.022396,-300,0,64.5004,64.5004,1,0,PASS
pusch_impact_20260726T140352Z,F50-E004,parallel_2,624,0,7488,0.076923,1,1,1,1,0.00012104,-300,0,63.0894,63.0894,1,0,PASS
pusch_impact_20260726T140352Z,F50-E005,parallel_11,624,0,7488,0.076923,1,1,1,1,0.0097772,-300,0,58.4387,58.4387,1,0,PASS
pusch_impact_20260726T140352Z,F50-E006,parallel_27,624,0,7488,0.076923,1,1,1,1,0.014306,-300,0,68.7041,68.7041,1,0,PASS
pusch_impact_20260726T140352Z,F51-E001,U0D0P0T0H0,312,0,8112,0.037037,1,0,1,1,0.012318,-300,4.0958,72.8807,72.4712,1,0,PASS
pusch_impact_20260726T140352Z,F51-E002,U0D0P0T0H1,312,0,8112,0.037037,1,0,1,1,0.009173,-300,7.9545,65.1019,64.3064,1,0,PASS
pusch_impact_20260726T140352Z,F51-E003,U0D0P0T1H0,312,0,8112,0.037037,1,0,1,1,0.0030307,-300,6.6649,63.9783,63.3118,1,0,PASS
pusch_impact_20260726T140352Z,F51-E004,U0D0P0T1H1,312,0,8112,0.037037,1,0,1,1,0.02873,-300,7.1512,65.4584,64.7433,1,0,PASS
pusch_impact_20260726T140352Z,F51-E005,U0D0P1T0H0,312,78,8034,0.046296,1,0,1,1,0.0049833,-300,4.3944,63.2331,62.7937,1,0,PASS
pusch_impact_20260726T140352Z,F51-E006,U0D0P1T0H1,312,78,8034,0.046296,1,0,1,1,0.019053,-300,2.5033,62.4417,62.1914,1,0,PASS
pusch_impact_20260726T140352Z,F51-E007,U0D0P1T1H0,312,78,8034,0.046296,1,0,1,1,0.0028684,-300,2.7905,67.3145,67.0355,1,0,PASS
pusch_impact_20260726T140352Z,F51-E008,U0D0P1T1H1,312,78,8034,0.046296,1,0,1,1,0.0035398,-300,3.6186,67.0582,66.6963,1,0,PASS
pusch_impact_20260726T140352Z,F51-E009,U0D1P0T0H0,1248,0,6240,0.16667,1,3,1,1,0.007646,-300,2.9942,67.2433,66.9439,1,0,PASS
pusch_impact_20260726T140352Z,F51-E010,U0D1P0T0H1,1248,0,6240,0.16667,1,3,1,1,0.0060026,-300,4.7587,60.0801,59.6043,1,0,PASS
pusch_impact_20260726T140352Z,F51-E011,U0D1P0T1H0,1248,0,6240,0.16667,1,3,1,1,0.0015511,-300,4.6119,62.1214,61.6602,1,0,PASS
pusch_impact_20260726T140352Z,F51-E012,U0D1P0T1H1,1248,0,6240,0.16667,1,3,1,1,0.021216,-300,4.267,75.7188,75.2921,1,0,PASS
pusch_impact_20260726T140352Z,F51-E013,U0D1P1T0H0,1248,65,6175,0.17535,1,3,1,1,0.033416,-300,2.9603,77.6258,77.3298,1,0,PASS
pusch_impact_20260726T140352Z,F51-E014,U0D1P1T0H1,1248,65,6175,0.17535,1,3,1,1,0.0026286,-300,3.0977,67.9696,67.6599,1,0,PASS
pusch_impact_20260726T140352Z,F51-E015,U0D1P1T1H0,1248,65,6175,0.17535,1,3,1,1,0.00088678,-300,3.8988,62.4239,62.034,1,0,PASS
pusch_impact_20260726T140352Z,F51-E016,U0D1P1T1H1,1248,65,6175,0.17535,1,3,1,1,0.0015827,-300,3.4579,65.0149,64.6691,1,0,PASS
pusch_impact_20260726T140352Z,F51-E017,U1D0P0T0H0,312,0,8112,0.037037,1,0,1,1,0.034456,-300,3.2859,81.3844,81.0558,1,0,PASS
pusch_impact_20260726T140352Z,F51-E018,U1D0P0T0H1,312,0,8112,0.037037,1,0,1,1,0.04156,-300,4.6153,68.3929,67.9314,1,0,PASS
pusch_impact_20260726T140352Z,F51-E019,U1D0P0T1H0,312,0,8112,0.037037,1,0,1,1,0.011121,-300,5.5436,72.0272,71.4729,1,0,PASS
pusch_impact_20260726T140352Z,F51-E020,U1D0P0T1H1,312,0,8112,0.037037,1,0,1,1,0.010265,-300,5.9229,63.8922,63.2999,1,0,PASS
pusch_impact_20260726T140352Z,F51-E021,U1D0P1T0H0,312,78,8034,0.046296,1,0,1,1,0.0037959,-300,3.4012,66.5082,66.1681,1,0,PASS
pusch_impact_20260726T140352Z,F51-E022,U1D0P1T0H1,312,78,8034,0.046296,1,0,1,1,0.0036759,-300,3.9398,62.1812,61.7872,1,0,PASS
pusch_impact_20260726T140352Z,F51-E023,U1D0P1T1H0,312,78,8034,0.046296,1,0,1,1,0.00088654,-300,3.6338,67.0044,66.641,1,0,PASS
pusch_impact_20260726T140352Z,F51-E024,U1D0P1T1H1,312,78,8034,0.046296,1,0,1,1,0.033662,-300,3.2222,56.856,56.5337,1,0,PASS
pusch_impact_20260726T140352Z,F51-E025,U1D1P0T0H0,1248,0,6240,0.16667,1,3,1,1,0.0072526,-300,5.5588,69.431,68.8752,1,0,PASS
pusch_impact_20260726T140352Z,F51-E026,U1D1P0T0H1,1248,0,6240,0.16667,1,3,1,1,0.018895,-300,2.3997,57.8038,57.5638,1,0,PASS
pusch_impact_20260726T140352Z,F51-E027,U1D1P0T1H0,1248,0,6240,0.16667,1,3,1,1,0.0354,-300,2.1176,56.8458,56.6341,1,0,PASS
pusch_impact_20260726T140352Z,F51-E028,U1D1P0T1H1,1248,0,6240,0.16667,1,3,1,1,0.0056199,-300,4.132,65.0615,64.6483,1,0,PASS
pusch_impact_20260726T140352Z,F51-E029,U1D1P1T0H0,1248,65,6175,0.17535,1,3,1,1,0.006652,-300,4.0811,61.4562,61.0481,1,0,PASS
pusch_impact_20260726T140352Z,F51-E030,U1D1P1T0H1,1248,65,6175,0.17535,1,3,1,1,0.0010148,-300,3.2603,67.4855,67.1594,1,0,PASS
pusch_impact_20260726T140352Z,F51-E031,U1D1P1T1H0,1248,65,6175,0.17535,1,3,1,1,0.019108,-300,3.7428,73.3107,72.9364,1,0,PASS
