RunID,ExperimentID,OperatingPointID,G,GULSCH,GACK,GCSI1,GCSI2,GCGUCI,GUTOUCI,UCIOverheadFraction,EffectiveULSCHCodeRate,ACKBLER,CSI1BLER,CSI2BLER,ULSCHBLER,Goodput_bps,Status
pusch_impact_20260726T140352Z,F48-E004,S15_D800,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E005,S30_D0,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E006,S30_D100,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E007,S30_D300,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E008,S30_D800,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E009,S60_D0,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E010,S60_D100,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E011,S60_D300,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E012,S60_D800,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E013,S120_D0,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E014,S120_D100,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E015,S120_D300,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F48-E016,S120_D800,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E001,N12_R1_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E002,N12_R1_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E003,N12_R2_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E004,N12_R2_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E005,N12_R4_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E006,N12_R4_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E007,N12_R8_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E008,N12_R8_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E009,N52_R1_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E010,N52_R1_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E011,N52_R2_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E012,N52_R2_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E013,N52_R4_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E014,N52_R4_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E015,N52_R8_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E016,N52_R8_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E017,N106_R1_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E018,N106_R1_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E019,N106_R2_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E020,N106_R2_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E021,N106_R4_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E022,N106_R4_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E023,N106_R8_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E024,N106_R8_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E025,N273_R1_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E026,N273_R1_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E027,N273_R2_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E028,N273_R2_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E029,N273_R4_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E030,N273_R4_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E031,N273_R8_MMSE,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F49-E032,N273_R8_IRC,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F50-E001,serial_2,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F50-E002,serial_11,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F50-E003,serial_27,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F50-E004,parallel_2,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F50-E005,parallel_11,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F50-E006,parallel_27,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E001,U0D0P0T0H0,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E002,U0D0P0T0H1,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E003,U0D0P0T1H0,2496,2496,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E004,U0D0P0T1H1,2496,2496,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E005,U0D0P1T0H0,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E006,U0D0P1T0H1,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E007,U0D0P1T1H0,2496,2496,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E008,U0D0P1T1H1,2496,2496,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E009,U0D1P0T0H0,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E010,U0D1P0T0H1,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E011,U0D1P0T1H0,2496,2496,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E012,U0D1P0T1H1,2496,2496,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E013,U0D1P1T0H0,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E014,U0D1P1T0H1,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E015,U0D1P1T1H0,2496,2496,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E016,U0D1P1T1H1,2496,2496,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E017,U1D0P0T0H0,1536,1470,6,60,0,0,66,0.042969,0.47852,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E018,U1D0P0T0H1,1536,1470,6,60,0,0,66,0.042969,0.47852,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E019,U1D0P0T1H0,2496,2430,6,60,0,0,66,0.026442,0.48678,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E020,U1D0P0T1H1,2496,2430,6,60,0,0,66,0.026442,0.48678,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E021,U1D0P1T0H0,1536,1470,6,60,0,0,66,0.042969,0.47852,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E022,U1D0P1T0H1,1536,1470,6,60,0,0,66,0.042969,0.47852,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E023,U1D0P1T1H0,2496,2430,6,60,0,0,66,0.026442,0.48678,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E024,U1D0P1T1H1,2496,2430,6,60,0,0,66,0.026442,0.48678,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E025,U1D1P0T0H0,1536,1470,6,60,0,0,66,0.042969,0.47852,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E026,U1D1P0T0H1,1536,1470,6,60,0,0,66,0.042969,0.47852,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E027,U1D1P0T1H0,2496,2430,6,60,0,0,66,0.026442,0.48678,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E028,U1D1P0T1H1,2496,2430,6,60,0,0,66,0.026442,0.48678,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E029,U1D1P1T0H0,1536,1470,6,60,0,0,66,0.042969,0.47852,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E030,U1D1P1T0H1,1536,1470,6,60,0,0,66,0.042969,0.47852,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E031,U1D1P1T1H0,2496,2430,6,60,0,0,66,0.026442,0.48678,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F51-E032,U1D1P1T1H1,2496,2430,6,60,0,0,66,0.026442,0.48678,1,1,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E001,awgn_calibration,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E002,cell_center,4608,4608,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E003,cell_edge,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E004,high_mobility,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E005,phase_noise_256qam,6144,6144,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E006,high_rank_8layer,4608,4608,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E007,configured_grant,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E008,mu_pusch,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E009,transform_precoded,1248,1248,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E010,uci_heavy,1536,1230,6,60,240,0,306,0.19922,0.40039,1,1,1,1,0,PASS
pusch_impact_20260726T140352Z,F52-E011,harq_edge,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
pusch_impact_20260726T140352Z,F52-E012,impairment_combo,1536,1536,0,0,0,0,0,0,0.5,0,0,0,1,0,PASS
