RunID,ExperimentID,OperatingPointID,TransformPrecoding,HoppingMode,HopOffsetPRB,PAPRAtCCDF1e3_dB,MeanPAPR_dB,EnergyRelativeError,RoundTripNMSE,BLER,Goodput_bps,FrequencyDiversityGain_dB,PABackoff_dB,ClippingProbability,EVMPercent,Status
pusch_impact_20260726T140352Z,F33-E005,M1_R1,0,none,0,-7.7146e-15,-7.7146e-15,0,0,1,0,0,linear,0,62.511,PASS
pusch_impact_20260726T140352Z,F33-E006,M1_R12,0,none,0,1.3501e-14,1.3501e-14,0,0,1,0,0,linear,0,69.6164,PASS
pusch_impact_20260726T140352Z,F33-E007,M1_R52,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,74.3449,PASS
pusch_impact_20260726T140352Z,F33-E008,M1_R106,0,none,0,1.2536e-14,1.2536e-14,0,0,1,0,0,linear,0,76.5422,PASS
pusch_impact_20260726T140352Z,F33-E009,M2_R1,0,none,0,-1.3983e-14,-1.3983e-14,0,0,1,0,0,linear,0,60.9776,PASS
pusch_impact_20260726T140352Z,F33-E010,M2_R12,0,none,0,1.1572e-14,1.1572e-14,0,0,1,0,0,linear,0,71.7585,PASS
pusch_impact_20260726T140352Z,F33-E011,M2_R52,0,none,0,8.6789e-15,8.6789e-15,0,0,1,0,0,linear,0,75.8496,PASS
pusch_impact_20260726T140352Z,F33-E012,M2_R106,0,none,0,1.0608e-14,1.0608e-14,0,0,1,0,0,linear,0,66.5069,PASS
pusch_impact_20260726T140352Z,F34-E002,accumulated_13,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.8206,PASS
pusch_impact_20260726T140352Z,F34-E003,accumulated_13,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.8206,PASS
pusch_impact_20260726T140352Z,F34-E004,accumulated_13,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.8206,PASS
pusch_impact_20260726T140352Z,F34-E005,absolute_13,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.6415,PASS
pusch_impact_20260726T140352Z,F34-E006,absolute_13,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.6415,PASS
pusch_impact_20260726T140352Z,F34-E007,absolute_13,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.6415,PASS
pusch_impact_20260726T140352Z,F35-E001,PL80_R12,0,none,0,1.3501e-14,1.3501e-14,0,0,1,0,0,linear,0,58.7107,PASS
pusch_impact_20260726T140352Z,F35-E002,PL80_R106,0,none,0,1.2536e-14,1.2536e-14,0,0,1,0,0,linear,0,58.9985,PASS
pusch_impact_20260726T140352Z,F35-E003,PL100_R12,0,none,0,-1.0608e-14,-1.0608e-14,0,0,1,0,0,linear,0,141.8109,PASS
pusch_impact_20260726T140352Z,F35-E004,PL100_R106,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,67.8664,PASS
pusch_impact_20260726T140352Z,F35-E005,PL120_R12,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,92.3743,PASS
pusch_impact_20260726T140352Z,F35-E006,PL120_R106,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,255.242,PASS
pusch_impact_20260726T140352Z,F35-E007,PL135_R12,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,71.6015,PASS
pusch_impact_20260726T140352Z,F35-E008,PL135_R106,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,74.7473,PASS
pusch_impact_20260726T140352Z,F35-E009,PL145_R12,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,66.7303,PASS
pusch_impact_20260726T140352Z,F35-E010,PL145_R106,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,140.5115,PASS
pusch_impact_20260726T140352Z,F35-E011,PL155_R12,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,59.1102,PASS
pusch_impact_20260726T140352Z,F35-E012,PL155_R106,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,67.6117,PASS
pusch_impact_20260726T140352Z,F36-E001,E0_A0,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,170.1072,PASS
pusch_impact_20260726T140352Z,F36-E002,E0_A4,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,66.1565,PASS
pusch_impact_20260726T140352Z,F36-E003,E0_A16,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,127.2241,PASS
pusch_impact_20260726T140352Z,F36-E004,E1_A0,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,72.2712,PASS
pusch_impact_20260726T140352Z,F36-E005,E1_A4,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,231.6055,PASS
pusch_impact_20260726T140352Z,F36-E006,E1_A16,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,245.1158,PASS
pusch_impact_20260726T140352Z,F36-E007,E3_A0,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,110.4698,PASS
pusch_impact_20260726T140352Z,F36-E008,E3_A4,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,71.4338,PASS
pusch_impact_20260726T140352Z,F36-E009,E3_A16,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,233.542,PASS
pusch_impact_20260726T140352Z,F36-E010,E6_A0,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,240.0583,PASS
pusch_impact_20260726T140352Z,F36-E011,E6_A4,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,61.3923,PASS
pusch_impact_20260726T140352Z,F36-E012,E6_A16,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,65.2719,PASS
pusch_impact_20260726T140352Z,F36-E013,E10_A0,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,334.0571,PASS
pusch_impact_20260726T140352Z,F36-E014,E10_A4,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,356.5872,PASS
pusch_impact_20260726T140352Z,F36-E015,E10_A16,0,none,0,-8.1968e-15,-8.1968e-15,0,0,1,0,0,linear,1,58.6931,PASS
pusch_impact_20260726T140352Z,F37-E001,I0_A0.6,0,none,0,0,0,0,0,1,0,0,linear,0,63.7253,PASS
pusch_impact_20260726T140352Z,F37-E002,I0_A0.8,0,none,0,-1.9287e-14,-1.9287e-14,0,0,1,0,0,linear,0,63.995,PASS
pusch_impact_20260726T140352Z,F37-E003,I0_A1.0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.9339,PASS
pusch_impact_20260726T140352Z,F37-E004,I10_A0.6,0,none,0,0,0,0,0,1,0,0,linear,0,63.6599,PASS
pusch_impact_20260726T140352Z,F37-E005,I10_A0.8,0,none,0,-1.9287e-14,-1.9287e-14,0,0,1,0,0,linear,0,62.6116,PASS
pusch_impact_20260726T140352Z,F37-E006,I10_A1.0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,74.4767,PASS
pusch_impact_20260726T140352Z,F37-E007,I20_A0.6,0,none,0,0,0,0,0,1,0,0,linear,0,64.9281,PASS
pusch_impact_20260726T140352Z,F37-E008,I20_A0.8,0,none,0,-1.9287e-14,-1.9287e-14,0,0,1,0,0,linear,0,64.228,PASS
pusch_impact_20260726T140352Z,F37-E009,I20_A1.0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,56.1645,PASS
pusch_impact_20260726T140352Z,F37-E010,I30_A0.6,0,none,0,0,0,0,0,1,0,0,linear,0,64.2574,PASS
pusch_impact_20260726T140352Z,F37-E011,I30_A0.8,0,none,0,-1.9287e-14,-1.9287e-14,0,0,1,0,0,linear,0,63.0026,PASS
pusch_impact_20260726T140352Z,F37-E012,I30_A1.0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.1912,PASS
pusch_impact_20260726T140352Z,F37-E013,I40_A0.6,0,none,0,0,0,0,0,1,0,0,linear,0,63.7532,PASS
pusch_impact_20260726T140352Z,F37-E014,I40_A0.8,0,none,0,-1.9287e-14,-1.9287e-14,0,0,1,0,0,linear,0,64.2237,PASS
pusch_impact_20260726T140352Z,F37-E015,I40_A1.0,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,70.5784,PASS
pusch_impact_20260726T140352Z,F38-E001,ZF_R1_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.1477,PASS
pusch_impact_20260726T140352Z,F38-E002,ZF_R1_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.5935,PASS
pusch_impact_20260726T140352Z,F38-E003,ZF_R4_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.0377,PASS
pusch_impact_20260726T140352Z,F38-E004,ZF_R4_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.9235,PASS
pusch_impact_20260726T140352Z,F38-E005,ZF_R8_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.9426,PASS
pusch_impact_20260726T140352Z,F38-E006,ZF_R8_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,71.0523,PASS
pusch_impact_20260726T140352Z,F38-E007,MMSE_R1_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.5578,PASS
pusch_impact_20260726T140352Z,F38-E008,MMSE_R1_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.708,PASS
pusch_impact_20260726T140352Z,F38-E009,MMSE_R4_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.117,PASS
pusch_impact_20260726T140352Z,F38-E010,MMSE_R4_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.3582,PASS
pusch_impact_20260726T140352Z,F38-E011,MMSE_R8_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,56.2484,PASS
pusch_impact_20260726T140352Z,F38-E012,MMSE_R8_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.0013,PASS
pusch_impact_20260726T140352Z,F38-E013,IRC_R1_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.5471,PASS
pusch_impact_20260726T140352Z,F38-E014,IRC_R1_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.2366,PASS
pusch_impact_20260726T140352Z,F38-E015,IRC_R4_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.2798,PASS
pusch_impact_20260726T140352Z,F38-E016,IRC_R4_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.8802,PASS
pusch_impact_20260726T140352Z,F38-E017,IRC_R8_none,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.4383,PASS
pusch_impact_20260726T140352Z,F38-E018,IRC_R8_one_cochannel,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.7043,PASS
pusch_impact_20260726T140352Z,F39-E001,A0_N16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,55.7779,PASS
pusch_impact_20260726T140352Z,F39-E002,A0_N64,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.0838,PASS
pusch_impact_20260726T140352Z,F39-E003,A0_N256,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.2239,PASS
pusch_impact_20260726T140352Z,F39-E004,A1_N16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,72.3394,PASS
pusch_impact_20260726T140352Z,F39-E005,A1_N64,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.7714,PASS
pusch_impact_20260726T140352Z,F39-E006,A1_N256,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.2532,PASS
pusch_impact_20260726T140352Z,F39-E007,A4_N16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.5496,PASS
pusch_impact_20260726T140352Z,F39-E008,A4_N64,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,73.4146,PASS
pusch_impact_20260726T140352Z,F39-E009,A4_N256,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.1449,PASS
pusch_impact_20260726T140352Z,F39-E010,A16_N16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.7152,PASS
pusch_impact_20260726T140352Z,F39-E011,A16_N64,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.7922,PASS
pusch_impact_20260726T140352Z,F39-E012,A16_N256,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.9333,PASS
pusch_impact_20260726T140352Z,F40-E001,0_S-2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,105.9599,PASS
pusch_impact_20260726T140352Z,F40-E002,0_S2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,75.7961,PASS
pusch_impact_20260726T140352Z,F40-E003,0_S6,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,54.6231,PASS
pusch_impact_20260726T140352Z,F40-E004,0_S10,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,31.5604,PASS
pusch_impact_20260726T140352Z,F40-E005,02_S-2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,113.9772,PASS
pusch_impact_20260726T140352Z,F40-E006,02_S2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,87.3993,PASS
pusch_impact_20260726T140352Z,F40-E007,02_S6,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,51.1726,PASS
pusch_impact_20260726T140352Z,F40-E008,02_S10,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,32.3387,PASS
pusch_impact_20260726T140352Z,F40-E009,023_S-2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,119.7596,PASS
pusch_impact_20260726T140352Z,F40-E010,023_S2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,76.5515,PASS
pusch_impact_20260726T140352Z,F40-E011,023_S6,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,50.7549,PASS
pusch_impact_20260726T140352Z,F40-E012,023_S10,0,none,0,7.7146e-15,7.7146e-15,0,0,0,3072000,0,linear,0,32.8029,PASS
pusch_impact_20260726T140352Z,F40-E013,0231_S-2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,163.2468,PASS
pusch_impact_20260726T140352Z,F40-E014,0231_S2,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,75.8399,PASS
pusch_impact_20260726T140352Z,F40-E015,0231_S6,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,48.4671,PASS
pusch_impact_20260726T140352Z,F40-E016,0231_S10,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,32.4159,PASS
pusch_impact_20260726T140352Z,F41-E001,R1_D4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.4635,PASS
pusch_impact_20260726T140352Z,F41-E002,R1_D8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.5322,PASS
pusch_impact_20260726T140352Z,F41-E003,R1_D16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.2911,PASS
pusch_impact_20260726T140352Z,F41-E004,R2_D4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.4651,PASS
pusch_impact_20260726T140352Z,F41-E005,R2_D8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.0085,PASS
pusch_impact_20260726T140352Z,F41-E006,R2_D16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.8907,PASS
pusch_impact_20260726T140352Z,F41-E007,R3_D4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.2295,PASS
pusch_impact_20260726T140352Z,F41-E008,R3_D8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,73.6509,PASS
pusch_impact_20260726T140352Z,F41-E009,R3_D16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.8588,PASS
pusch_impact_20260726T140352Z,F41-E010,R4_D4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,76.415,PASS
pusch_impact_20260726T140352Z,F41-E011,R4_D8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.1133,PASS
pusch_impact_20260726T140352Z,F41-E012,R4_D16,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.4414,PASS
pusch_impact_20260726T140352Z,F42-E001,I0_C0.0_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.247,PASS
pusch_impact_20260726T140352Z,F42-E002,I0_C0.0_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.2817,PASS
pusch_impact_20260726T140352Z,F42-E003,I0_C0.0_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,73.1535,PASS
pusch_impact_20260726T140352Z,F42-E004,I0_C0.0_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.9966,PASS
pusch_impact_20260726T140352Z,F42-E005,I0_C0.5_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.0835,PASS
pusch_impact_20260726T140352Z,F42-E006,I0_C0.5_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.8734,PASS
pusch_impact_20260726T140352Z,F42-E007,I0_C0.5_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,71.8073,PASS
pusch_impact_20260726T140352Z,F42-E008,I0_C0.5_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.5757,PASS
pusch_impact_20260726T140352Z,F42-E009,I0_C0.9_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,76.7059,PASS
pusch_impact_20260726T140352Z,F42-E010,I0_C0.9_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.5907,PASS
pusch_impact_20260726T140352Z,F42-E011,I0_C0.9_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.9657,PASS
pusch_impact_20260726T140352Z,F42-E012,I0_C0.9_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,72.6728,PASS
pusch_impact_20260726T140352Z,F42-E013,I6_C0.0_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.9405,PASS
pusch_impact_20260726T140352Z,F42-E014,I6_C0.0_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.8939,PASS
pusch_impact_20260726T140352Z,F42-E015,I6_C0.0_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,56.3079,PASS
pusch_impact_20260726T140352Z,F42-E016,I6_C0.0_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,56.8024,PASS
pusch_impact_20260726T140352Z,F42-E017,I6_C0.5_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.5887,PASS
pusch_impact_20260726T140352Z,F42-E018,I6_C0.5_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.5812,PASS
pusch_impact_20260726T140352Z,F42-E019,I6_C0.5_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.3226,PASS
pusch_impact_20260726T140352Z,F42-E020,I6_C0.5_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.0863,PASS
pusch_impact_20260726T140352Z,F42-E021,I6_C0.9_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,71.0553,PASS
pusch_impact_20260726T140352Z,F42-E022,I6_C0.9_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.2273,PASS
pusch_impact_20260726T140352Z,F42-E023,I6_C0.9_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.8344,PASS
pusch_impact_20260726T140352Z,F42-E024,I6_C0.9_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.3972,PASS
pusch_impact_20260726T140352Z,F42-E025,I12_C0.0_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,68.7912,PASS
pusch_impact_20260726T140352Z,F42-E026,I12_C0.0_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,71.2178,PASS
pusch_impact_20260726T140352Z,F42-E027,I12_C0.0_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.3977,PASS
pusch_impact_20260726T140352Z,F42-E028,I12_C0.0_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.1622,PASS
pusch_impact_20260726T140352Z,F42-E029,I12_C0.5_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,57.7833,PASS
pusch_impact_20260726T140352Z,F42-E030,I12_C0.5_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.0131,PASS
pusch_impact_20260726T140352Z,F42-E031,I12_C0.5_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,73.3341,PASS
pusch_impact_20260726T140352Z,F42-E032,I12_C0.5_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,77.41,PASS
pusch_impact_20260726T140352Z,F42-E033,I12_C0.9_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.6312,PASS
pusch_impact_20260726T140352Z,F42-E034,I12_C0.9_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.1901,PASS
pusch_impact_20260726T140352Z,F42-E035,I12_C0.9_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.8002,PASS
pusch_impact_20260726T140352Z,F42-E036,I12_C0.9_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.1258,PASS
pusch_impact_20260726T140352Z,F42-E037,I20_C0.0_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,58.9217,PASS
pusch_impact_20260726T140352Z,F42-E038,I20_C0.0_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.1537,PASS
pusch_impact_20260726T140352Z,F42-E039,I20_C0.0_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.2094,PASS
pusch_impact_20260726T140352Z,F42-E040,I20_C0.0_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,66.4312,PASS
pusch_impact_20260726T140352Z,F42-E041,I20_C0.5_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.8178,PASS
pusch_impact_20260726T140352Z,F42-E042,I20_C0.5_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.7603,PASS
pusch_impact_20260726T140352Z,F42-E043,I20_C0.5_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.6893,PASS
pusch_impact_20260726T140352Z,F42-E044,I20_C0.5_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,65.6559,PASS
pusch_impact_20260726T140352Z,F42-E045,I20_C0.9_MMSE_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.377,PASS
pusch_impact_20260726T140352Z,F42-E046,I20_C0.9_MMSE_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.3619,PASS
pusch_impact_20260726T140352Z,F42-E047,I20_C0.9_IRC_ORTH,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.7866,PASS
pusch_impact_20260726T140352Z,F42-E048,I20_C0.9_IRC_SHARED,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,62.4767,PASS
pusch_impact_20260726T140352Z,F43-E001,AWGN__R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.1083,PASS
pusch_impact_20260726T140352Z,F43-E002,AWGN__R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.401,PASS
pusch_impact_20260726T140352Z,F43-E003,AWGN__R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,59.4632,PASS
pusch_impact_20260726T140352Z,F43-E004,TDL_TDL-A_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.5169,PASS
pusch_impact_20260726T140352Z,F43-E005,TDL_TDL-A_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,60.8354,PASS
pusch_impact_20260726T140352Z,F43-E006,TDL_TDL-A_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.5598,PASS
pusch_impact_20260726T140352Z,F43-E007,TDL_TDL-C_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,64.5966,PASS
pusch_impact_20260726T140352Z,F43-E008,TDL_TDL-C_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,63.4729,PASS
pusch_impact_20260726T140352Z,F43-E009,TDL_TDL-C_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,61.8575,PASS
pusch_impact_20260726T140352Z,F43-E010,CDL_CDL-C_R1,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,69.9788,PASS
pusch_impact_20260726T140352Z,F43-E011,CDL_CDL-C_R4,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,67.9574,PASS
pusch_impact_20260726T140352Z,F43-E012,CDL_CDL-C_R8,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,77.8257,PASS
pusch_impact_20260726T140352Z,F44-E001,valid_signal,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,703.285,PASS
pusch_impact_20260726T140352Z,F44-E002,no_signal,0,none,0,7.7146e-15,7.7146e-15,0,0,1,0,0,linear,0,290.0007,PASS
