relative_path,row_count,column_count,observed_preview_row_count,preview_nonblank_cell_count,preview_missing_or_nan_cell_count,preview_missing_or_nan_fraction,preview_finite_numeric_cell_count,preview_zero_numeric_cell_count,preview_nonzero_numeric_cell_count,preview_zero_fraction_of_finite,first_row_values_json,value_shape,semantic_disposition,semantic_contract_present,required_semantic_failure_count,value_review_status
reports/csv/contract__scheduler-mac-queue-qos-power-control-uci-flow__sr-bsr-event-timeline.csv,5,17,5,75,10,0.11764705882352941,30,1,29,0.03333333333333333,"[""9805488080"", ""SR/BSR event timeline"", ""line"", ""Slot / runtime sample"", ""SR/BSR runtime event"", ""1"", ""34.0"", ""1.0"", """", """", ""reports/csv/live_sr_state.csv"", ""17"", ""explicit_runtime_metric_dataset"", ""Explicit SR/BSR runtime event mapping from reports/csv/live_sr_state.csv."", ""exact"", ""observed_timeline"", ""17""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__srs-ul-sounding-massive-mimo-inputs__channel-estimate-quality-trend.csv,6,17,5,75,10,0.11764705882352941,30,0,30,0.0,"[""9805488080"", ""channel estimate quality trend"", ""line"", ""Slot / runtime sample"", ""Channel-estimate NMSE (dB)"", ""1"", ""30.0"", ""-18.8882880645464"", """", """", ""reports/csv/live_srs_channel_estimation_table.csv"", ""6"", ""explicit_runtime_metric_dataset"", ""Explicit Channel-estimate NMSE (dB) mapping from reports/csv/live_srs_channel_estimation_table.csv."", ""exact"", ""observed_timeline"", ""6""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__srs-ul-sounding-massive-mimo-inputs__srs-consumption-by-scheduler-beam-module.csv,6,17,5,75,10,0.11764705882352941,30,0,30,0.0,"[""9805488080"", ""SRS consumption by scheduler/beam module"", ""line"", ""Slot / runtime sample"", ""SRS resources / usable evidence"", ""1"", ""30.0"", ""24.0"", """", """", ""reports/csv/live_srs_stage_table.csv"", ""6"", ""explicit_runtime_metric_dataset"", ""Explicit SRS resources / usable evidence mapping from reports/csv/live_srs_stage_table.csv."", ""exact"", ""observed_timeline"", ""6""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__srs-ul-sounding-massive-mimo-inputs__srs-validity-timeline.csv,6,17,5,75,10,0.11764705882352941,30,0,30,0.0,"[""9805488080"", ""SRS validity timeline"", ""line"", ""Slot / runtime sample"", ""SRS usable flag"", ""1"", ""30.0"", ""1.0"", """", """", ""reports/csv/live_srs_stage_table.csv"", ""6"", ""explicit_runtime_metric_dataset"", ""Explicit SRS usable flag mapping from reports/csv/live_srs_stage_table.csv."", ""exact"", ""observed_timeline"", ""6""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ssb-pbch-pss-sss__pbch-stage-latency.csv,24,6,5,30,0,0.0,15,0,15,0.0,"[""9805488080"", ""PBCH stage latency"", ""1"", ""12584.0332"", ""air_interface/csv/pbch_trials.csv"", ""exact""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ssb-pbch-pss-sss__ssb-index-timeline.csv,12,6,5,30,0,0.0,15,1,14,0.06666666666666667,"[""9805488080"", ""SSB index timeline"", ""1.0"", ""1.0"", ""reports/csv/live_ssb_stage_table.csv"", ""exact""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ssb-pbch-pss-sss__ssb-pbch-occupancy-map.csv,888,12,5,60,0,0.0,40,5,35,0.125,"[""9805488080"", ""SSB/PBCH occupancy map"", ""1"", ""2"", ""0"", ""2"", ""7"", ""20.0"", ""2"", ""SSB"", ""reports/csv/live_re_allocation_snapshot.csv"", ""exact""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ssb-pbch-pss-sss__ssb-window-rssi-timeline.csv,24,18,5,90,0,0.0,60,5,55,0.08333333333333333,"[""9805488080"", ""SSB-window RSSI timeline"", ""DL"", ""1"", ""1"", ""1.0"", ""1"", ""air_interface/csv/pbch_trials.csv"", ""1"", ""1"", ""1"", ""-28.3881514962266"", ""0"", ""38400"", ""7680000.0"", ""normalized_fixed_esn0_unit_occupied_re_es"", ""received_ssb_240_subcarrier_four_symbol_window_normalized_fixed_esn0"", ""exact""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ssb-pbch-pss-sss__sync-success-failure-timeline-if-available.csv,3,17,3,45,6,0.11764705882352941,18,0,18,0.0,"[""9805488080"", ""sync success/failure timeline if available"", ""line"", ""Slot / runtime sample"", ""Synchronization success"", ""1"", ""1.0"", ""1.0"", """", """", ""reports/csv/live_ssb_stage_table.csv"", ""12"", ""explicit_runtime_metric_dataset"", ""Explicit Synchronization success mapping from reports/csv/live_ssb_stage_table.csv."", ""exact"", ""observed_timeline"", ""12""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ue-side-state-ue-power-ue-control__drx-state-timeline.csv,1,17,1,15,2,0.11764705882352941,6,0,6,0.0,"[""9805488080"", ""DRX state timeline"", ""bar"", ""Slot / runtime sample"", ""DRX state samples"", ""1"", ""1.0"", ""97.0"", """", """", ""reports/csv/live_drx_state.csv"", ""1"", ""explicit_runtime_metric_dataset"", ""Explicit DRX state samples mapping from reports/csv/live_drx_state.csv."", ""exact"", ""measured_scalar"", ""1""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ue-side-state-ue-power-ue-control__ue-control-report-timeline.csv,4,17,4,60,8,0.11764705882352941,24,0,24,0.0,"[""9805488080"", ""UE control/report timeline"", ""line"", ""Slot / runtime sample"", ""Received UE feedback applied (0/1)"", ""1"", ""34.0"", ""1.0"", """", """", ""packet_flow/csv/live_pucch_grants.csv"", ""14"", ""explicit_runtime_metric_dataset"", ""Explicit Received UE feedback applied (0/1) mapping from packet_flow/csv/live_pucch_grants.csv."", ""exact"", ""observed_timeline"", ""14""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ue-side-state-ue-power-ue-control__ue-energy-proxy-timeline.csv,27,17,5,75,10,0.11764705882352941,30,0,30,0.0,"[""9805488080"", ""UE energy proxy timeline"", ""line"", ""Slot / runtime sample"", ""UE measured energy"", ""1"", ""1.0"", ""5.270507267490743"", """", """", ""reports/csv/live_ue_power_state.csv"", ""114"", ""explicit_runtime_metric_dataset"", ""Explicit UE measured energy mapping from reports/csv/live_ue_power_state.csv."", ""exact"", ""observed_timeline"", ""114""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract__ue-side-state-ue-power-ue-control__ue-tx-power-timeline.csv,11,17,5,75,10,0.11764705882352941,30,0,30,0.0,"[""9805488080"", ""UE Tx power timeline"", ""line"", ""Slot / runtime sample"", ""UE Tx power (dBm)"", ""1"", ""24.0"", ""23.0"", """", """", ""reports/csv/live_ue_power_state.csv"", ""16"", ""explicit_runtime_metric_dataset"", ""Explicit UE Tx power (dBm) mapping from reports/csv/live_ue_power_state.csv."", ""exact"", ""observed_timeline"", ""16""]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract_materialization_coverage.csv,1,12,1,12,0,0.0,9,2,7,0.2222222222222222,"[""9805488080"", ""2026-09-10-contract-v63-control-evm-applicability"", ""194"", ""165"", ""29"", ""0"", ""388"", ""292"", ""96"", ""0"", ""[]"", ""[]""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract_materialization_manifest.csv,586,5,5,25,0,0.0,0,0,0,0.0,"[""reports/csv/contract__run-trial-scenario-overview__run-health-timeline.csv"", ""table_csv"", ""explicit_runtime_metric_dataset"", ""reports/csv/live_run_overview.csv"", ""run health timeline""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/contract_plot_lineage.csv,292,13,5,60,5,0.07692307692307693,20,0,20,0.0,"[""contract__run-trial-scenario-overview__run-health-timeline"", ""reports/image/contract__run-trial-scenario-overview__run-health-timeline.png"", ""reports/csv/contract__run-trial-scenario-overview__run-health-timeline.csv"", ""f650920a31788f96d4c0349631f31be7f33770eb0b696862c2163df8a5a3b5a1"", ""343a97e2b9031296a3ee43ef3d6d658e9800403429f25ce225e78ea7ba83e327"", ""1280"", ""720"", ""image/png"", ""1"", ""1"", ""apps.lls_contract_materializer"", ""pass"", """"]",first_rows_value_populated,PASS_CHART_DATASET_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/control_overhead_analytics_table.csv,7,33,5,85,80,0.48484848484848486,30,0,30,0.0,"[""PDCCH"", ""17"", ""17"", ""1"", ""trial-row count per scheduler grant row; not RE-level control overhead"", ""control/csv/*_trials.csv|packet_flow/csv/live_*_scheduler_grants.csv"", ""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""a4a405f5ece980f18a9735897d0cee359018a89d"", ""4702601"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", """", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildControlOverheadAnalyticsTable"", ""implemented"", ""derived_control_trial_row_overhead"", ""1"", ""1""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/cqi_table_reference.csv,32,9,5,44,1,0.022222222222222223,15,3,12,0.2,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""waveform_bundle"", ""DL"", ""table1"", ""0"", """", ""0"", ""0""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/cross_layer_correlation_table.csv,2,33,2,36,30,0.45454545454545453,10,0,10,0.0,"[""DL"", ""CQIUsed"", ""MCSIndex"", ""12"", ""0.99923666505516"", ""pearson_runtime_rows"", ""packet_flow/csv/live_dl_scheduler_grants.csv"", ""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""a4a405f5ece980f18a9735897d0cee359018a89d"", ""4702601"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", """", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildCrossLayerCorrelationTable"", ""implemented"", ""derived_cross_layer_correlation"", ""1"", ""1""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/csi_outputs.csv,83,14,5,70,0,0.0,15,2,13,0.13333333333333333,"[""I"", ""csi_outputs"", ""CSI outputs"", ""cqi_accuracy"", ""CQI accuracy"", ""DL"", ""hit_rate"", ""observed"", ""1"", ""0.0833333333333333"", ""0.0833333333333333"", ""fraction"", ""air_interface/csv/dl_pdsch_trials.csv"", ""CQI accuracy is computed against the repo's SINR-to-CQI reference mapping from the actual measured SINR in each runtime trial.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/csi_report_table.csv,17,21,5,86,19,0.18095238095238095,29,8,21,0.27586206896551724,"[""csi_report_table"", ""tdd_12db_continuous_iq_02"", ""1"", ""NaN"", ""1"", ""NaN"", ""NaN"", ""0"", ""1"", ""scheduler_observation"", ""0"", ""CQI_PMI_RI"", ""wideband"", ""unknown"", ""NaN"", """", ""heuristic_cqi_scheduler_observation"", ""derived_from_runtime_feedback_rows"", ""sixgr.truth.buildLLSPublicOutputTables"", ""reports/csv/table_cqi_pmi_ri.csv"", ""derived_from_runtime_feedback_rows""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/csi_rs_runtime_event_table.csv,5,29,5,145,0,0.0,80,20,60,0.25,"[""csi_rs_runtime_event_table"", ""tdd_12db_continuous_iq_02"", ""1"", ""sixgr.truth.buildLLSPublicOutputTables"", ""air_interface/csv/csi_rs_trials.csv"", ""persisted_runtime_trial_row"", ""4"", ""32"", ""1"", ""0"", ""1"", ""0"", ""0"", ""nzp"", ""2"", ""one"", ""on"", ""5"", ""0"", ""1"", ""1"", ""1"", ""1"", ""dl_csi_cri_ri_pmi_cqi_measurement"", ""7.41661110863224"", ""actual_csirs_re_measurement_relative_to_unit_occupied_re_es"", ""observed_after_ofdm_demodulation"", ""physical_element_domain_csirs_resource_set_mapping"", ""persisted_runtime_trial_row""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/debug_trace_outputs.csv,24,14,5,54,16,0.22857142857142856,5,2,3,0.4,"[""P"", ""debug_trace_outputs"", ""Debug / trace outputs"", ""selected_waveforms"", ""selected waveforms"", ""waveform"", ""dl_waveform"", ""config_only"", ""0"", ""NaN"", ""CP-OFDM"", """", """", """"]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/deployment_layout_reference.csv,1,17,1,17,0,0.0,11,0,11,0.0,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""waveform_bundle"", ""single_site"", ""1"", ""1"", ""1"", ""200"", ""1"", ""1"", ""1"", ""straightLine"", ""3"", ""3"", ""1"", ""1"", ""slot_coupled_truth""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/dl_pdsch_objective_artifact_schema.csv,4,5,4,20,0,0.0,4,0,4,0.0,"[""dl_pdsch_raw_bler_ber_objective"", ""C:\\Users\\anup0\\OneDrive\\Documents\\Simulator\\6GR Simulator_v2_clean_main\\results\\lls\\lls_causal_access_to_data_wiring_tdd_short_continuous_iq\\tdd_12db_continuous_iq_02\\reports\\csv\\dl_pdsch_raw_bler_ber_objective.csv"", ""reports/csv"", ""objective_summary"", ""1""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/dl_pdsch_objective_failures.csv,0,8,0,0,0,0.0,0,0,0,0.0,[],header_only_no_values,PASS_CONTRACTED_ZERO_EVENT_NO_OBSERVATIONS,True,0,CONTRACTED_ZERO_EVENT_NO_OBSERVATIONS
reports/csv/dl_pdsch_raw_bler_ber_objective.csv,1,48,1,47,1,0.020833333333333332,39,16,23,0.41025641025641024,"[""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""DL"", ""sixgr.truth.evaluatePDSCHObjectiveStrict"", ""1"", ""12"", ""12"", ""12"", ""12"", ""0"", ""12"", ""12"", ""0"", ""0"", ""0"", ""0"", ""0"", ""117952"", ""0"", ""0"", ""0"", ""21"", ""0"", ""0"", ""0"", ""all_positive_decode_attempts"", ""12"", ""0"", ""0"", ""1"", ""0.1"", ""0.001"", ""0.9"", ""1"", ""0.999"", ""1"", ""adaptive_system_diagnostic"", ""0"", ""1"", ""1"", ""0"", ""1"", ""1"", ""1"", ""1"", ""real_lls_evidence"", """", ""air_interface/csv/dl_pdsch_trials.csv""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/dl_resource_grid_heatmap.csv,300,33,5,105,60,0.36363636363636365,55,1,54,0.01818181818181818,"[""1"", ""DL"", ""4"", ""31"", ""0"", ""12"", ""0.857142857142857"", ""packet_flow/csv/live_prb_allocation.csv"", ""1"", ""1"", ""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""a4a405f5ece980f18a9735897d0cee359018a89d"", ""4702601"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", """", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildDirectionalGridHeatmapTable"", ""implemented"", ""derived_from_prb_rows"", ""1"", ""1""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/doppler_reconciliation.csv,58,13,5,65,0,0.0,55,6,49,0.10909090909090909,"[""1"", ""1"", ""1"", ""0"", ""0.833333333333333"", ""2350000000"", ""5.55133104201828"", ""5.55133104201828"", ""0"", ""1"", ""1"", ""reports/csv/live_rsrp_serving_trace.csv"", ""doppler_reconciled""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/dut_reference_comparison.csv,47,21,5,100,5,0.047619047619047616,55,0,55,0.0,"[""lls_causal_access_to_data_wiring_tdd_short_continuous_iq__tdd_12db_continuous_iq_02"", ""MobilityDoppler"", ""mobility"", ""1"", ""1"", ""31"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""DopplerHz"", ""analytical_fc_v_over_c"", ""5.55072123405767"", ""6.53229686429714"", ""0.981575630239473"", ""0.150265006418242"", ""25"", ""0.1"", ""analytical_scalar"", ""1"", ""analytical_fc_v_over_c"", ""1"", ""reports/csv/live_channel_state_tti.csv"", """"]",first_rows_value_populated,PASS_STATUS_REDUCTION_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/energy_efficiency_outputs.csv,15,14,5,70,0,0.0,15,0,15,0.0,"[""M"", ""energy_efficiency_outputs"", ""Energy-efficiency outputs"", ""ue_energy_per_successful_bit"", ""UE energy per successful bit"", ""UE"", ""mean"", ""observed"", ""1"", ""6.53616642425965e-07"", ""6.5362e-07"", ""J/bit"", ""rf/csv/probe_rf_energy.csv"", ""Runtime-conditioned configured energy model divided by unique first-success transport-block bits.""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/energy_model_gate.csv,1,14,1,14,0,0.0,11,0,11,0.0,"[""reports/csv/energy_efficiency_outputs.csv"", ""reports/csv/energy_root_cause_table.csv"", ""15"", ""2"", ""12"", ""2"", ""1"", ""1"", ""6.53616642425965e-07"", ""0.000129522819226186"", ""1"", ""1"", ""1"", ""energy_metrics_entities_and_model_terms_verified""]",first_rows_value_populated,PASS_STATUS_REDUCTION_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/energy_root_cause_table.csv,2,35,2,38,32,0.45714285714285713,14,0,14,0.0,"[""cell"", ""1"", ""17.1651411407695"", ""133544"", ""128535.472509207"", ""active_tx"", ""active_runtime_energy"", ""rf/csv/power_energy_table.csv"", ""tdd_12db_continuous_iq_02"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""lls_causal_access_to_data_wiring_tdd_short_continuous_iq"", ""830df64a1e09e9b0cb454e062578c559a0d4d7a8603e46b4ca814d13ba7689ce"", ""a4a405f5ece980f18a9735897d0cee359018a89d"", ""4702601"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", ""NaN"", ""NaN"", ""NaN"", ""NaN"", ""NaN"", """", """", ""sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildEnergyRootCauseTable"", ""implemented"", ""derived_energy_root_cause"", ""1"", ""1""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
reports/csv/equalized_constellations.csv,53400,77,5,385,0,0.0,295,10,285,0.03389830508474576,"[""DL"", ""QPSK"", ""12"", ""1"", ""layer"", ""matrix_column_major_matches_nr_resource_indices"", ""matched_layer_domain_same_shape"", ""2"", ""3"", ""1"", ""0"", ""0.707106781186547"", ""-0.707106781186547"", ""0.707106781186547"", ""-0.707106781186547"", ""0.585692698124631"", ""-0.530972300790092"", ""0.585692698124631"", ""-0.530972300790092"", ""0.707106781186548"", ""-0.707106781186548"", ""0.707106781186548"", ""-0.707106781186548"", ""0.585692698124631"", ""-0.530972300790092"", ""0.213926937879023"", ""0.213926937879023"", ""1"", ""receiver_output_without_payload_gain_or_phase_fit"", ""receiver_equalized_symbols_average_reference_power_no_payload_fit"", ""full_allocation_paired_symbols"", ""3335"", ""3335"", ""layer_resource_elements"", ""measured_nr_hard_decision"", ""4"", ""31"", ""3"", ""3"", ""0"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""19.0386355290819"", ""19.0386355290819"", ""0.111703871019007"", ""11.1703871019007"", ""-19.0386355290819"", ""real_lls_evidence"", ""DL"", ""1"", ""31"", ""1"", ""1"", ""QPSK"", ""1"", ""12"", ""19.0386355290819"", ""1"", ""0.707106781186547"", ""-0.707106781186547"", ""0.585692698124631"", ""-0.530972300790092"", ""11.1703871019007"", ""-19.0386355290819"", ""receiver_equalized_symbols_average_reference_power_no_payload_fit"", ""real_lls_evidence"", ""runtime_best_beam_per_link"", ""2"", ""2"", ""air_interface/csv/dl_constellation_samples.csv"", ""available""]",first_rows_value_populated,PASS_DOMAIN_RUNTIME_SEMANTICS,True,0,CONTRACTED_FIRST_ROWS_REVIEWED
