Direction,SignalFamily,SNR_dB,SFN,Frame,Slot,Time_s,CellID,BWPID,UEIndex,RNTI,ResourceID,ResourceSetID,CSIRSType,NumPorts,RowNumber,Density,Periodicity,SymbolLocations,SubcarrierLocations,RBOffset,NumRB,NRE,Scheduled,Transmitted,Observed,Consumed,Consumer,MeasurementRSRP_dB,MeasurementSource,UpdateOutcome,RuntimeMaterializationStatus,RuntimeBlocker,RuntimeEvidenceSource,RuntimeEventObserved,SourceArtifact,SourceTable,direction,frame,slot,cell_id,ue_id,rnti,timestamp_sim_ms,runtime_row_index,runtime_evidence,runtime_evidence_source,output_family_materialization,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,drop_id,symbol,site_id,sector_id,bwp_id,carrier_id,beam_id,layer_id,stream_id,harq_id,block_id,pipeline_id,producer_module,status_code,status_classification,source_artifact_ref,source_tensor_ref,derived_flag,active_flag
"DL","CSI-RS",12,8,8,8,0.0035,2,0,45,45,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-118.966118928499,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,2,45,45,3.5,68,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,2,2,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-104.608795993851,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,2,2,3.5,69,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,18,18,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-117.936208560762,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,18,18,3.5,70,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,34,34,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-76.5282840808325,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,34,34,3.5,71,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,12,12,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-79.1655481536068,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,12,12,3.5,72,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,13,13,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-99.8975373999236,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,13,13,3.5,73,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,15,15,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-102.325431051773,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,15,15,3.5,74,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,16,16,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-105.483925303932,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,16,16,3.5,75,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,23,23,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-88.5037106616137,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,23,23,3.5,76,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,24,24,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-113.925722183436,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,24,24,3.5,77,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,3,0,33,33,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-127.047137107026,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,3,33,33,3.5,78,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,22,22,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-85.0702684600521,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,22,22,3.5,79,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,38,38,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-107.490031604214,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,38,38,3.5,80,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,42,42,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-118.931356735339,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,42,42,3.5,81,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,20,20,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-117.536096479551,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,20,20,3.5,82,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,32,32,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-115.626850198367,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,32,32,3.5,83,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,37,37,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-103.821904005389,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,37,37,3.5,84,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,40,40,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-120.190648123611,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,40,40,3.5,85,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,44,44,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-111.403617794731,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,44,44,3.5,86,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,4,0,49,49,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-109.627684779843,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,4,49,49,3.5,87,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,5,0,30,30,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-108.487076470011,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,5,30,30,3.5,88,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
"DL","CSI-RS",12,8,8,8,0.0035,5,0,46,46,0,0,"nzp",2,3,"one","on",0,0,0,273,1092,1,1,1,1,"csi_feedback_reference_power_measurement",-107.924618419051,"received_csirs_reference_signal_power","observed_after_ofdm_demodulation","runtime_grid_mapped","not_applicable","sixgr.phy.dl.PDSCH_Rx:csirs_runtime_observation",1,"air_interface/csv/csi_rs_trials.csv","air_interface/csv/csi_rs_trials.csv","DL",8,8,5,46,46,3.5,89,"persisted_runtime_trial_row","air_interface/csv/csi_rs_trials.csv","runtime_backed_mirror",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.link.runDLPDSCHThroughput","implemented","runtime_reference_signal_trial_rows","air_interface/csv/csi_rs_trials.csv","not_applicable",0,1
