FamilyID,ExperimentID,Variant,ScenarioScale,Runtime_ms,PeakMemory_MB,WaveformSamples,CandidateCount,ParallelMode,ArtifactDigest,Status
F40,F40-P01-B,baseline,1beam_1ue,75.7938,3688.98828125,0,1,serial,1e11d0c4aec74eeed8a2e66c461653753621d684ed7bc58f671e5365697e7285,PASS
F40,F40-P01-T,treatment,1beam_1ue,66.4261,3688.98828125,0,1,serial,cc028b6ac3256d207fa816d767ebf586916ccb7925405e9e008e60399a5e5f6e,PASS
F40,F40-P02-B,baseline,1beam_1ue,59.3275,3688.98828125,0,1,serial,eb16037d89299cfe073a45e1329c3ae28976cafe9aeaf0c4d9be341d50cc73e0,PASS
F40,F40-P02-T,treatment,1beam_1ue,59.2076,3688.98828125,0,1,serial,4d19370ffced8e8dcf8f2e2ecdd88939ae591030af24bc14fbde55951524904f,PASS
F40,F40-P03-B,baseline,1beam_1ue,68.9913,3688.98828125,0,1,serial,c3b0d1851b1a43a9ec1fbd243f3ebbd500010391e6c5ea4db30f63d5d07d5a35,PASS
F40,F40-P03-T,treatment,1beam_1ue,59.8979,3688.98828125,0,1,serial,f35594cda24ad9651dfb668bff88a8bdcf8d9310abc9bc854afc100fb8f9615b,PASS
F40,F40-P04-B,baseline,1beam_1ue,59.2679,3688.98828125,0,1,serial,bf77c0da94c035a0bb4acaecd302596c40b0fa96914fb7256792b270947ba518,PASS
F40,F40-P04-T,treatment,1beam_1ue,58.0909,3688.98828125,0,1,serial,40562ae49c94e80c10ba30de4fb310f72afdd9a0274e9a0d71c5a8a5a7fdcab9,PASS
F40,F40-P05-B,baseline,1beam_1ue,58.6387,3688.98828125,0,1,serial,6884fd44a02ba9d7a02530b04fafe549c9e043da78e44646f8e8ada3abdf3a69,PASS
F40,F40-P05-T,treatment,1beam_1ue,60.5877,3688.98828125,0,1,serial,5379b1dec56640b340deeb7ce04f8ee4e06b731e50b66725d29366f5d72f9323,PASS
F40,F40-P06-B,baseline,1beam_1ue,58.7927,3688.98828125,0,1,serial,9cdb19aca3ec1bbeef0c75e2fd1dc9080cb846a2419404e9fd03e822e620a639,PASS
F40,F40-P06-T,treatment,1beam_1ue,58.0129,3688.98828125,0,1,serial,543ca1a2af66ea93e73db4784792052407d708a3d431cf5b32039a3f0cfd58fa,PASS
F41,F41-P01-B,baseline,1beam_1ue,57.8843,3688.98828125,0,1,serial,adcfe8f8c0146907dbfe5c11cf50c59b2cbbf34601ee9f664cb83f58f5441e66,PASS
F41,F41-P01-T,treatment,1beam_1ue,62.0422,3688.98828125,0,1,serial,58514ab1edfa97573b36751e776701545479d4333cf2f7d37180f840a60369a3,PASS
F41,F41-P02-B,baseline,1beam_1ue,60.3219,3688.98828125,0,1,serial,8cc5a74ecc2a0174dd3fd2838cdb75025c6add73cfedfa9bd7c657d2ad868887,PASS
F41,F41-P02-T,treatment,1beam_1ue,60.1849,3688.98828125,0,1,serial,740938814cd39d595d7a4050aed46fee1e0ab397567e71efcd2047849ad53385,PASS
F41,F41-P03-B,baseline,1beam_1ue,58.8757,3688.98828125,0,1,serial,f0c2ef0c43430ae9c57fc9f67eb6d6f075782ca609062cff4d8196e8daf5bba9,PASS
F41,F41-P03-T,treatment,1beam_1ue,58.422,3688.98828125,0,1,serial,9d6efc34ad3d19efde2478ea7609254ad901b179839a7c4d8af9b2d0f9193d3f,PASS
F41,F41-P04-B,baseline,1beam_1ue,60.3314,3688.98828125,0,1,serial,3b66ca7e037d9ecb472e701bb89b6232a895ebeda7b13493a6ceade17f4b39d3,PASS
F41,F41-P04-T,treatment,1beam_1ue,58.391,3688.98828125,0,1,serial,97164e3ef7a4b479c05853b5d23d08d6584de88c0dec99ee466f8679a2e869e9,PASS
F41,F41-P05-B,baseline,1beam_1ue,59.4684,3688.98828125,0,1,serial,2e044a791e408deac3d81051df65cc55b4fd4d0976f84dc6f47e22ddb807ed34,PASS
F41,F41-P05-T,treatment,1beam_1ue,57.6503,3688.98828125,0,1,serial,c8e86de9be850159ae7ab31eb111357091bf6e1f94ea2b1abcf2d951f0c85708,PASS
F41,F41-P06-B,baseline,1beam_1ue,61.0148,3688.98828125,0,1,serial,3c6d26763a5502924541d5d0689dfde3ffc98ebb64697c4256c267aae34de22e,PASS
F41,F41-P06-T,treatment,1beam_1ue,58.5892,3688.98828125,0,1,serial,e10dc798fd96ae4b12f11278b8243045a507ff546e4749925331b6388b2bba62,PASS
F42,F42-P01-B,baseline,1beam_1ue,69.1949,3688.98828125,0,1,serial,3ca426d7ca9a4750c5d3ab00be9755cea36e731ed705faeb1c4b2981cc8bf77b,PASS
F42,F42-P01-T,treatment,1beam_1ue,56.7656,3688.98828125,0,1,serial,ca60e3b50ea2ed622aca380cc7c7aa1014ddd4194f21fad107a7a24728918bba,PASS
F42,F42-P02-B,baseline,1beam_1ue,55.6095,3688.98828125,0,1,serial,861067ac561610bcf8a4650c66f8895f04e30c817daf061968e3cc0c6ffd3e83,PASS
F42,F42-P02-T,treatment,1beam_1ue,55.2528,3688.98828125,0,1,serial,3813b921a95ea275d454ca47c4198629c0c67a54bd3221dd7ee9b433eb87535b,PASS
F42,F42-P03-B,baseline,1beam_1ue,63.3972,3688.98828125,0,1,serial,196395f59b7a6429843bec558278c72f80eb2e7bd0f7534364eaddf97bc1f2f9,PASS
F42,F42-P03-T,treatment,1beam_1ue,55.0598,3688.98828125,0,1,serial,59563c353518ff86ac96b581b3b64006f2376427f069e8179b7e6ad420172b5f,PASS
F42,F42-P04-B,baseline,1beam_1ue,54.2722,3688.98828125,0,1,serial,ef9c821a888486ca2258c07a2f04f8ce6ebd92e565d37bad5ae7b1d343d964c7,PASS
F42,F42-P04-T,treatment,1beam_1ue,60.8553,3688.98828125,0,1,serial,bff0744d83579ff7de543ecd032ae01c40fe6966da5592c749336f9c700249c1,PASS
F42,F42-P05-B,baseline,1beam_1ue,60.3156,3688.98828125,0,1,serial,d7610141ae54a0da29bc16ea58f6815804db599cc3bce0c31884e0d2048a578b,PASS
F42,F42-P05-T,treatment,1beam_1ue,60.7612,3688.98828125,0,1,serial,317d8e73c7ddf74d521ccec863812b372ef41d9d0e4f84f5c67c2edd34f810c2,PASS
F42,F42-P06-B,baseline,1beam_1ue,60.2242,3688.98828125,0,1,serial,a0df9022852a334bfe3ae1f3042bc4033dba72bf80501472458edc903aa76b9a,PASS
F42,F42-P06-T,treatment,1beam_1ue,57.37,3688.98828125,0,1,serial,19378878c2fc4987f512f6d7a3c19ddaa70be13bd1f227bad986892400c47b5f,PASS
F43,F43-P01-B,baseline,1beam_1ue,55.6729,3688.98828125,0,1,serial,e15576f1fef9eafc82f32bd3e7ce56324c804a14e8f184380c552bec77b6caa4,PASS
F43,F43-P01-T,treatment,1beam_1ue,55.2457,3688.98828125,0,1,serial,ecc073296b41820b25bd06719cecdffb98d413178d384c5450f43f6834d1fc81,PASS
F43,F43-P02-B,baseline,1beam_1ue,54.4937,3688.98828125,0,1,serial,48a9a7600cf12417df0b9b5bf2f0c99f1961cbe9a4f09942c3e3e3679352eaba,PASS
F43,F43-P02-T,treatment,1beam_1ue,54.2707,3688.98828125,0,1,serial,2acd74ed5ca653095493028a2574e48eb46a7cb80f352bf020e633d1e4f8461d,PASS
F43,F43-P03-B,baseline,1beam_1ue,54.9326,3688.98828125,0,1,serial,096cc84cc18e9e16de5740f2b62e494f0903f82efb017e94b597fcaf1649ead3,PASS
F43,F43-P03-T,treatment,1beam_1ue,54.439,3688.98828125,0,1,serial,2442883a919563175bedb48fc82d48e907b739fd2170e2ca31ffd7b5894d21fe,PASS
F43,F43-P04-B,baseline,1beam_1ue,54.2423,3688.98828125,0,1,serial,1abc8872150d54838e8da6a689cbee945715e73e46e2739a561fa377ce78dcab,PASS
F43,F43-P04-T,treatment,1beam_1ue,54.1592,3688.98828125,0,1,serial,f2c813c638cf82b12ed20c66d7664f75da52dd0f533e4e16cb2a75fe73afe3ca,PASS
F43,F43-P05-B,baseline,1beam_1ue,54.4696,3688.98828125,0,1,serial,2fc1c4ab78b57a1c490d7a33a74ac34c0e3f6f880d301bcf5c6bce422aef3438,PASS
F43,F43-P05-T,treatment,1beam_1ue,53.9908,3688.98828125,0,1,serial,a04b0066d41e697240448f5c09cc5a72e33d0d3c92154e2ee842503031baa73f,PASS
F43,F43-P06-B,baseline,1beam_1ue,54.0678,3688.98828125,0,1,serial,72266f80144711b6039223c4ebbd5cf3762d8b99fb0c625b6325e6130c0b2b16,PASS
F43,F43-P06-T,treatment,1beam_1ue,53.9127,3688.98828125,0,1,serial,235a76bf1a6d034dc88121d10a0ac2c2b99ab8c4faa99b41a0f2fcf586f73a80,PASS
F44,F44-P01-B,baseline,1beam_1ue,66.9309,3688.98828125,0,1,serial,4d830837d60e004c1f72dbd2e74fa67f0635023a35043c2092ebfee9b27e9a9b,PASS
F44,F44-P01-T,treatment,1beam_1ue,58.5944,3688.98828125,0,1,serial,cdbc26bf1c318ea4b2319788a14dad123419de3c8c2d7d01290b05adcf228138,PASS
F44,F44-P02-B,baseline,1beam_1ue,59.9463,3688.98828125,0,1,serial,a5ec2aa58693b2be0f6f7c9b15c7d0191db80135c2cf8589e9be7a1b27c159fe,PASS
F44,F44-P02-T,treatment,1beam_1ue,59.2255,3688.98828125,0,1,serial,87a19bd47869e1f3675b5b408919c83241a4eff6ee0090392efde210ae54e7b3,PASS
F44,F44-P03-B,baseline,1beam_1ue,63.3532,3688.98828125,0,1,serial,cb1c87578a5fc0eab7a98d57de051bb17f074a7972e2b4e14d0a88cbe3e32633,PASS
F44,F44-P03-T,treatment,1beam_1ue,62.0215,3688.98828125,0,1,serial,bc439ac01e700d588e0dd1d33bd189776dec672d53351ab7a77a2aea416b3044,PASS
F44,F44-P04-B,baseline,1beam_1ue,59.9423,3688.98828125,0,1,serial,71a468fbe797e49744a108e5482b285e4abe845bb38dd83d7579c645debd65ad,PASS
F44,F44-P04-T,treatment,1beam_1ue,60.2148,3688.98828125,0,1,serial,98e7a26f2982608f5e2c2af46b7bb521e27863e4b35133ebe2135045d77a17b1,PASS
F44,F44-P05-B,baseline,1beam_1ue,58.9784,3688.98828125,0,1,serial,b6c924a37a2c038dbc80ae96cece5bb6f8ff74f2e0541c3af33537aeb6115d92,PASS
F44,F44-P05-T,treatment,1beam_1ue,59.3514,3688.98828125,0,1,serial,d50627d5f559e2647721c7ea824a65e9c8bcbf0d84bbb4c708fc17dc797452f4,PASS
F44,F44-P06-B,baseline,1beam_1ue,61.1077,3688.98828125,0,1,serial,cdbb70208d6951fe85a4eed82ed1ab62a81845b6bc8f7c49351dfe336eaf2c76,PASS
F44,F44-P06-T,treatment,1beam_1ue,59.4153,3688.98828125,0,1,serial,910c0f6d3180806f75f903c9d1f3a47a6f8a344d386f9bcc994e72de82e8ba20,PASS
F45,F45-P01-B,baseline,1beam_1ue,58.9517,3688.98828125,0,1,serial,fc5c678c0514356de66d4af2bc849b0a4a7c9487252b8dd4b2e1ab744f51c97d,PASS
F45,F45-P01-T,treatment,1beam_1ue,59.1628,3688.98828125,0,1,serial,93b618ffe8a3057da270c342bb2debb62e79d323bd101f2384c8513aaeaf65cd,PASS
F45,F45-P02-B,baseline,1beam_1ue,59.1947,3688.98828125,0,1,serial,2f0db161fd39bbfaf72e06fc22d35418a1c4ee89a4215a6278ed54c52f18ccdd,PASS
F45,F45-P02-T,treatment,1beam_1ue,59.8239,3688.98828125,0,1,serial,ada2b9f5f0089fba084d45e2f8821c03d4553ddcf83767bb10e0c08110e3abd0,PASS
F45,F45-P03-B,baseline,1beam_1ue,59.2118,3688.98828125,0,1,serial,e06beac0076975b75c88c8c5208a26f7b012c77d33cb8213c348e3e5eb6bbe6a,PASS
F45,F45-P03-T,treatment,1beam_1ue,73.6077,3688.98828125,0,1,serial,8ea334d008dc707259b7271802b7add3182e04e22a5473b76040a1c4daa8703f,PASS
F45,F45-P04-B,baseline,1beam_1ue,79.495,3688.98828125,0,1,serial,22317860e35862bb7d77cd7b42c51b87ece74a8424a4c749779f80f0f2231316,PASS
F45,F45-P04-T,treatment,1beam_1ue,72.223,3688.98828125,0,1,serial,b562edd49d665704bc5767cfd90977cf8f20e3a841f3a8fbb9e771a7e6a4e1bd,PASS
F45,F45-P05-B,baseline,1beam_1ue,68.6031,3688.98828125,0,1,serial,8d9c4390c7d1b2b430e635bbcb430aad6e9cdf386389686c8620ac0328129eea,PASS
F45,F45-P05-T,treatment,1beam_1ue,71.247,3688.98828125,0,1,serial,4b8c396572c8041855d79d5f76858c10bde85f6a83cf349d92dbd053402c7f59,PASS
F45,F45-P06-B,baseline,1beam_1ue,66.347,3688.98828125,0,1,serial,50286ccf3a36cde69f62bb6e135e4b36d5afcb04dcd04b4736d2aa4aa5ac59de,PASS
F45,F45-P06-T,treatment,1beam_1ue,67.2536,3688.98828125,0,1,serial,9272214de55e432082001a04ad64e56cf1b08e1a7fd8df59f194cec702bfad56,PASS
F46,F46-P01-B,baseline,1beam_1ue,65.4144,3688.98828125,0,1,serial,c4898cad6acf843aee1dc5e9c36e5f948b56806dc3cd4d648a0f72d424e8a6db,PASS
F46,F46-P01-T,treatment,1beam_1ue,61.3942,3688.98828125,0,1,serial,1325a67f74a9962e68cfd0503e8ef65fecff594a8e89570a8270a96631514ff7,PASS
F46,F46-P02-B,baseline,1beam_1ue,61.2644,3688.98828125,0,1,serial,430a192267af0c139f2afd3ae2b28978886fe22bd797636eea526946c424b3cc,PASS
F46,F46-P02-T,treatment,1beam_1ue,60.9611,3688.98828125,0,1,serial,0186104fb2b871b908d74c1f110492ce7e5ccf4176a7a7ad03169faede3f95f9,PASS
F46,F46-P03-B,baseline,1beam_1ue,59.5528,3688.98828125,0,1,serial,c1a54beded4bc72fa06d6b044b4c491ce324f1b6437ce462b6bb24c5ee5f704f,PASS
F46,F46-P03-T,treatment,1beam_1ue,58.7224,3688.98828125,0,1,serial,46d42e3d3db8c4a494a90e9ecef442bec9480fc4c4adaa12bd4803993a856a33,PASS
F46,F46-P04-B,baseline,1beam_1ue,58.8324,3688.98828125,0,1,serial,f9ed540d7bee5dfb7a98b1a86d77f83a37c4961e72973b288d8e0a0e012db97c,PASS
F46,F46-P04-T,treatment,1beam_1ue,60.4648,3688.98828125,0,1,serial,6e9318ab0d0a9b4cea3a53767e42d5f60e0391f35decf503685f47283da09fc7,PASS
F46,F46-P05-B,baseline,1beam_1ue,60.0597,3688.98828125,0,1,serial,1b00de39656dc1bb6a2817a2228308e0c4d8beecd1a7fd2227453c508604799b,PASS
F46,F46-P05-T,treatment,1beam_1ue,59.0572,3688.98828125,0,1,serial,ff75fb1397c7f340724320733cee94fe0e4644ac2001e5cd46c1062b394b907b,PASS
F46,F46-P06-B,baseline,1beam_1ue,58.9095,3688.98828125,0,1,serial,72ed31cdec2219bcc894b8f90ae873030dcae8edb4c699bf96f109bd55296787,PASS
F46,F46-P06-T,treatment,1beam_1ue,59.2421,3688.98828125,0,1,serial,b013dd3675db385efdece52879e5f0bf8c93eedd07b0f98bdca79f9976ba5284,PASS
F47,F47-P01-B,baseline,1beam_1ue,59.3672,3688.98828125,0,1,serial,2854a7357dce78c09b9e17d8380ada1efb9e8d49beaf8e57df0948b23d012e6e,PASS
F47,F47-P01-T,treatment,1beam_1ue,58.8017,3688.98828125,0,1,serial,5dc5de45176d1e039588e8c983217738fbd0a145f43db2a056bbabfc8b3e77c5,PASS
F47,F47-P02-B,baseline,1beam_1ue,59.535,3688.98828125,0,1,serial,e6fd0e7ab2354bf1d2d41ea1f4c9cf1eb9879c96a0fcea5d6697996e044d4257,PASS
F47,F47-P02-T,treatment,1beam_1ue,59.1888,3688.98828125,0,1,serial,f231df6dc6150b4545a122dc1153960a19a6044f8249ef350c55310a14812cd0,PASS
F47,F47-P03-B,baseline,1beam_1ue,58.3217,3688.98828125,0,1,serial,f11830a352707d5de1d5616eae17d7af61bc58868fa22a1126f990a35a1d0052,PASS
F47,F47-P03-T,treatment,1beam_1ue,62.5366,3688.98828125,0,1,serial,9fffed3da4b195c39221916b42c16744b709981e9186f9833dc03dbc46651fe2,PASS
F47,F47-P04-B,baseline,1beam_1ue,60.5112,3688.98828125,0,1,serial,64b6cb1031e92dc1176a10b7bc1ae9f5a5d8c408e468bf52b706381f25299f86,PASS
F47,F47-P04-T,treatment,1beam_1ue,59.2233,3688.98828125,0,1,serial,116b26dd927a7d273fc0942cf9c374239b1417b52b09b6089ebd673c821de3c6,PASS
F47,F47-P05-B,baseline,1beam_1ue,59.3413,3688.98828125,0,1,serial,034c4d2eb51709c2f341f59a8ff00412c10b5a429ade60a49d7f545c3c1f81ed,PASS
F47,F47-P05-T,treatment,1beam_1ue,59.0482,3688.98828125,0,1,serial,99c58fe717f0dfde32180b571b9fb9165ecee080b4019faab90dcfb270bba9ad,PASS
F47,F47-P06-B,baseline,1beam_1ue,58.9896,3688.98828125,0,1,serial,3c554d97ce7bc1126d22294757e173664955fe7cf9287493f058e64528c3e978,PASS
F47,F47-P06-T,treatment,1beam_1ue,58.571,3688.98828125,0,1,serial,50987f2d32f693026609921677c725cf1e978db206f432a43123e662ad26fccd,PASS
F48,F48-P01-B,baseline,1beam_1ue,161.2552,3689.0234375,0,1,serial,7caa6873735919a6c0e3af178217223b81dbfbb92f4af9c4a8bdcfb6870f453a,PASS
F48,F48-P01-T,treatment,1beam_1ue,78.5669,3689.0234375,0,1,serial,7e1ac770d4836887ac1ec536475deb257f5f699f159ac977dbcae15500af4fb0,PASS
F48,F48-P02-B,baseline,1beam_1ue,78.276,3689.0234375,0,1,serial,0a38f0f57ea814891c8e6df184181dd50a83fb18ba9a1a32e61292757fe1f7bc,PASS
F48,F48-P02-T,treatment,1beam_1ue,87.3706,3689.0234375,0,1,serial,6d64208067159c7ef7878d34c8f0049109f92faed9089d21655c7463ca65fb6f,PASS
F48,F48-P03-B,baseline,1beam_1ue,80.0987,3689.0234375,0,1,serial,dcfc7cfe1f7f8b8d461772d5e95ced8716e6ee80e94e848e9347ff72d999d0a1,PASS
F48,F48-P03-T,treatment,1beam_1ue,79.3531,3689.0234375,0,1,serial,76002bfe61101999e70dc15aefe355b585904ae9e4f03fb89d4f8d84bc5fe63c,PASS
F48,F48-P04-B,baseline,1beam_1ue,79.1028,3689.0234375,0,1,serial,1cf6050f7fab36d061bdc7d5fdb7291f81762f97272afb4f49003f4e3458f5d2,PASS
F48,F48-P04-T,treatment,1beam_1ue,78.6424,3689.0234375,0,1,serial,ff01fe0d3a2058a97363c5b97ff31e52cdb65e453f292a277b0a670298c1cf02,PASS
F48,F48-P05-B,baseline,1beam_1ue,79.7085,3689.0234375,0,1,serial,22c7e6df8807487daf83ac0f5c6d6d93f2b6cb47ddc709de862c4aafe065c624,PASS
F48,F48-P05-T,treatment,1beam_1ue,79.528,3689.0234375,0,1,serial,45fe77183009f43d48cb29146ecc179507d62b7d8293260b89d95007061ee189,PASS
F48,F48-P06-B,baseline,1beam_1ue,86.5622,3689.0234375,0,1,serial,c5f17f3872c950a7d0c6d0ae65c0b742d14f826a972e286797bf59dfe5700519,PASS
F48,F48-P06-T,treatment,1beam_1ue,84.1487,3689.0234375,0,1,serial,58a442ac3afac24fcb10d2fa6fb15f9c988e49279d336c60fe4d2955f9cde9e2,PASS
F49,F49-P01-B,baseline,1beam_1ue,55.158,3689.0234375,0,1,serial,f06b5ea1e4df47935298a3fc90183b18a84474f3febe91f5a251721abdb9c558,PASS
F49,F49-P01-T,treatment,1beam_1ue,54.529,3689.0234375,0,1,serial,1e7a28238c4490944d0e34e442a2e8928c7337f16bd2f427ec7aafd46c8dd3fa,PASS
F49,F49-P02-B,baseline,1beam_1ue,54.3111,3689.0234375,0,1,serial,b22172cf7842af0cb6db375b096c8dc488dcfd04ded0d0e553498f1115ecf444,PASS
F49,F49-P02-T,treatment,1beam_1ue,54.3632,3689.0234375,0,1,serial,6d5e85069c05246721e120b5f8ff35f751f69a392f150135b511afe6f8294dbf,PASS
F49,F49-P03-B,baseline,1beam_1ue,54.4641,3689.0234375,0,1,serial,c1e713c9401306eb9df4eeddcbb1fe24534e3651d818b5cf0fa65a5b72803b8d,PASS
F49,F49-P03-T,treatment,1beam_1ue,53.6056,3689.0234375,0,1,serial,20451c3017d7cb454407c39e45f7eae212f94fdee77e86ac6bcd55abee590536,PASS
F49,F49-P04-B,baseline,1beam_1ue,54.059,3689.0234375,0,1,serial,b02269aef5c118b980f70def252a2c7087090282a75cf2aeeaa06005f39945a4,PASS
F49,F49-P04-T,treatment,1beam_1ue,65.827,3689.0234375,0,1,serial,70c338178a0d63da40fb255449cebe1fb67b06ac5d6e29549914561c76fa8491,PASS
F49,F49-P05-B,baseline,1beam_1ue,56.0665,3689.0234375,0,1,serial,4404b74a4d393ea7affb61f8eb1df7ffe6279b4ca12a78ea20b40ae42ce4a5c8,PASS
F49,F49-P05-T,treatment,1beam_1ue,54.4601,3689.0234375,0,1,serial,ff4d4f3b92c38f5389d64b1562c9b5b6c85909a9175b881977e2f5f89b344d0b,PASS
F49,F49-P06-B,baseline,1beam_1ue,54.425,3689.0234375,0,1,serial,5e5149f8f8e1b51b48ccf36301529f4fcb22ec45e2946320c96fa13585a17ab4,PASS
F49,F49-P06-T,treatment,1beam_1ue,54.455,3689.0234375,0,1,serial,d5e8134e9f28a5434c0d1a017f7b78f02f3188c9e615c81fc6fa1c3f5d01b77a,PASS
F50,F50-P01-B,baseline,1beam_1ue,54.6306,3689.0234375,0,1,serial,79ec4a01ce20e14d9438f2d5e472efcf6aa25adccc085059bc81762913cd81cc,PASS
F50,F50-P01-T,treatment,1beam_1ue,55.4956,3689.0234375,0,1,serial,1b8f19e04f52e6ab18deb1443044b3df7d417b6bc111e8c3e2eeaf380d79a948,PASS
F50,F50-P02-B,baseline,1beam_1ue,53.6027,3689.0234375,0,1,serial,949b0033e6b0cbd7ce4f96c9310711f825a56b595c2f09a691edfadcfc1bf933,PASS
F50,F50-P02-T,treatment,1beam_1ue,54.2628,3689.0234375,0,1,serial,594835cdfdb9d69020a8d21266913ec7fe9000af4d05d35d2f8920dc81ec20d2,PASS
F50,F50-P03-B,baseline,1beam_1ue,57.2031,3689.0234375,0,1,serial,5e1e31936e20853edab35f1dc4f35a591dc11598c00038457641980c302edc1c,PASS
F50,F50-P03-T,treatment,1beam_1ue,61.3516,3689.0234375,0,1,serial,a269902c7bd38298bc9689e7646c9c1e0915656739b84d22fe2a4d39e28ddfa7,PASS
F50,F50-P04-B,baseline,1beam_1ue,55.4864,3689.0234375,0,1,serial,60ad067d40b7878f6bef9bcc49d00f27b539ad20b6cfdd252c6585b336876ae0,PASS
F50,F50-P04-T,treatment,1beam_1ue,55.2258,3689.0234375,0,1,serial,6f6498e74055250095bebe250c634b84c19113c1afa24b6360eaaa4c0626da60,PASS
F50,F50-P05-B,baseline,1beam_1ue,55.6264,3689.0234375,0,1,serial,d367ca9f31902917a714200caef33209136967276ba9130ac49e60e9d692e3fe,PASS
F50,F50-P05-T,treatment,1beam_1ue,54.2115,3689.0234375,0,1,serial,071b2f74a0782fd3ba4a191b707406e43b69fcdcbf87452dfaacf721eeb9c68a,PASS
F50,F50-P06-B,baseline,1beam_1ue,54.324,3689.0234375,0,1,serial,3271dd720e9048851ef332873be17324117a29e05ff646a639f10e52054c2558,PASS
F50,F50-P06-T,treatment,1beam_1ue,54.2071,3689.0234375,0,1,serial,698a8f737e94fc3583cf2fc33cc80ae78e6ef602bb5719301d6d893e5b91cc19,PASS
F51,F51-P01-B,baseline,1beam_1ue,53.9404,3689.0234375,0,1,serial,11900a1bde4b961e4ead2fa5b7866aab39f2285595c700e62a0dc5d859a268df,PASS
F51,F51-P01-T,treatment,1beam_1ue,53.1863,3689.0234375,0,1,serial,54feca53f88d0346fa93e4af5b617c8b0eb4a4fa57616ea0d52f7ca20f8f3ef2,PASS
F51,F51-P02-B,baseline,1beam_1ue,53.4797,3689.0234375,0,1,serial,85cb65e9717e07631f592ae9027793fcc1454fbf6cbed81a498845d429a6501e,PASS
F51,F51-P02-T,treatment,1beam_1ue,54.2168,3689.0234375,0,1,serial,3c5d4d21ae61d8674cbe20acdef5f6cfc67280bd2b6bb7b12bfafd163c43a01e,PASS
F51,F51-P03-B,baseline,1beam_1ue,53.9975,3689.0234375,0,1,serial,98de884d933885a9761dd1c953af1133268d367f67c651e4c9376c2ef6f74e51,PASS
F51,F51-P03-T,treatment,1beam_1ue,53.2845,3689.0234375,0,1,serial,53df4f6e9e625a6b4bd6a9e8c21f078dbd8034323d6fc949596ad526c4efbea6,PASS
F51,F51-P04-B,baseline,1beam_1ue,53.2279,3689.0234375,0,1,serial,d9089252973042ddf28170c18aefa6242dcbe1aa6f2aead4d11a27b1aa0df2a0,PASS
F51,F51-P04-T,treatment,1beam_1ue,54.4275,3689.0234375,0,1,serial,e8ec511821ef2ab46efe4e13456a39b4bebcad776b0e63db6eeff0a41b07a34c,PASS
F51,F51-P05-B,baseline,1beam_1ue,54.1197,3689.0234375,0,1,serial,2747611b5d50ebd8b5f25503aedcf33d8eb057b85c4f9b2b48de8320d4718b37,PASS
F51,F51-P05-T,treatment,1beam_1ue,53.5591,3689.0234375,0,1,serial,ae3b769372c80c863d7770dac02eaced75a56b727b9ed912704d3857ff1a03c3,PASS
F51,F51-P06-B,baseline,1beam_1ue,53.7781,3689.0234375,0,1,serial,4c5de6e20d789f37a07ca6801232f00793321ba1a587db649c18d6a0c53662c2,PASS
F51,F51-P06-T,treatment,1beam_1ue,53.9696,3689.0234375,0,1,serial,67ac6dcadcdb9489ce212f6b2fa846a3b743e969b609f2012ca1a4878c6a80b8,PASS
F52,F52-P01-B,baseline,1beam_1ue,54.3758,3689.0234375,0,1,serial,433de0f3bc01b3347a6a9f8e91bed1cb4e267613ba6fc692c0c9d1765d4ba330,PASS
F52,F52-P01-T,treatment,1beam_1ue,104.1569,3689.0234375,0,1,serial,33878005cb535e7a3b9f9198a681693ee1433e3e77d37cb3c3f9c47445f8e81f,PASS
F52,F52-P02-B,baseline,1beam_1ue,76.2608,3689.0234375,0,1,serial,b0112c3f8d1b445803360faf1c759d531216e0783eaf8daf9ca24c132b342662,PASS
F52,F52-P02-T,treatment,1beam_1ue,70.6252,3689.0234375,0,1,serial,ceac23142052ddbc378508c3a67a6022e4346d4606bc4ba70f83c5f660554852,PASS
F52,F52-P03-B,baseline,1beam_1ue,65.8593,3689.0234375,0,1,serial,499dc1665af582332ab6de4291c5ee4ac5b90776823b805ed11c37b6fadec593,PASS
F52,F52-P03-T,treatment,1beam_1ue,64.057,3689.0234375,0,1,serial,c03d04e8a632f6c942d2f65f0b4d5e144171250939e205d10cb76826bc2fea13,PASS
F52,F52-P04-B,baseline,1beam_1ue,63.7278,3689.0234375,0,1,serial,c658d415450456226bc8dd67bc493d209220655383e9ff814764da402c1db7d5,PASS
F52,F52-P04-T,treatment,1beam_1ue,66.1279,3689.0234375,0,1,serial,a76f704bc896a2707a9b0e9774aef07c41921e5520e53dd86d8554be1007d64d,PASS
F52,F52-P05-B,baseline,1beam_1ue,63.1919,3689.0234375,0,1,serial,b093f2932878de038b4a3932d549d4cd652c21d469ec00b3dbb56bb28cf36438,PASS
F52,F52-P05-T,treatment,1beam_1ue,64.9061,3689.0234375,0,1,serial,59e63e10fe0454b2578869ac276da605500ee57f3c440844315fec13006b15e7,PASS
F52,F52-P06-B,baseline,1beam_1ue,62.023,3689.0234375,0,1,serial,aec96dd05ca935b7825485800d1e5cce280e7d8e7b08044ddd1b4b1a32570207,PASS
F52,F52-P06-T,treatment,1beam_1ue,62.7557,3689.0234375,0,1,serial,fdb8848a1a31e03081253615a7a35de8e1143bd6d9a56c3921290049a44f55fc,PASS
