FamilyID,PairID,Metric,BaselineValue,TreatmentValue,Effect,EffectUnit,CILower,CIUpper,PValue,AdjustedPValue,EffectSize,PracticalThreshold,Conclusion,Status
F23,F23-P01,Energy_mJ,0,6.02178417434614e-08,6.02178417434614e-08,mJ,6.02178417434614e-08,6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F23,F23-P01,Runtime_ms,98.7172,1478.4996,1379.7824,ms,1379.7824,1379.7824,0,0,13.9771225277864,0.987172,harmful,PASS
F23,F23-P01,PeakMemory_MB,3617.375,3617.8046875,0.4296875,MB,0.4296875,0.4296875,0,0,0.000118784339472684,36.17375,no_detectable_effect,PASS
F23,F23-P02,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F23,F23-P02,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F23,F23-P02,Energy_mJ,0,1.52308255555196e-07,1.52308255555196e-07,mJ,1.52308255555196e-07,1.52308255555196e-07,0,0,1.52308255555196e-07,0.01,no_detectable_effect,PASS
F23,F23-P02,Runtime_ms,96.919,1527.0296,1430.1106,ms,1430.1106,1430.1106,0,0,14.7557300426129,0.96919,harmful,PASS
F23,F23-P02,PeakMemory_MB,3617.8046875,3622.83984375,5.03515625,MB,5.03515625,5.03515625,0,0,0.00139177116647483,36.178046875,no_detectable_effect,PASS
F23,F23-P03,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F23,F23-P03,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F23,F23-P03,Energy_mJ,0,2.23555720805726e-07,2.23555720805726e-07,mJ,2.23555720805726e-07,2.23555720805726e-07,0,0,2.23555720805726e-07,0.01,no_detectable_effect,PASS
F23,F23-P03,Runtime_ms,103.5788,1425.9584,1322.3796,ms,1322.3796,1322.3796,0,0,12.7668943837928,1.035788,harmful,PASS
F23,F23-P03,PeakMemory_MB,3622.83984375,3630.9453125,8.10546875,MB,8.10546875,8.10546875,0,0,0.00223732461261937,36.2283984375,no_detectable_effect,PASS
F23,F23-P04,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P04,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P04,Runtime_ms,128.538,111.3738,-17.1642,ms,-17.1642,-17.1642,0,0,0.133534052186902,1.28538,beneficial,PASS
F23,F23-P04,PeakMemory_MB,3630.9453125,3630.9453125,0,MB,0,0,1,1,0,36.309453125,no_detectable_effect,PASS
F23,F23-P05,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P05,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P05,Runtime_ms,108.1026,106.9006,-1.202,ms,-1.202,-1.202,0,0,0.011119066516439,1.081026,beneficial,PASS
F23,F23-P05,PeakMemory_MB,3630.9453125,3630.9453125,0,MB,0,0,1,1,0,36.309453125,no_detectable_effect,PASS
F23,F23-P06,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P06,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F23,F23-P06,Runtime_ms,98.9174,98.068,-0.849400000000003,ms,-0.849400000000003,-0.849400000000003,0,0,0.00858696245554375,0.989174,no_detectable_effect,PASS
F23,F23-P06,PeakMemory_MB,3630.9453125,3630.9453125,0,MB,0,0,1,1,0,36.309453125,no_detectable_effect,PASS
F24,F24-P01,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F24,F24-P01,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F24,F24-P01,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F24,F24-P01,Runtime_ms,1470.3337,111.3299,-1359.0038,ms,-1359.0038,-1359.0038,0,0,0.924282562523052,14.703337,beneficial,PASS
F24,F24-P01,PeakMemory_MB,3630.9453125,3630.9453125,0,MB,0,0,1,1,0,36.309453125,no_detectable_effect,PASS
F24,F24-P02,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F24,F24-P02,Latency_ms,10,10,0,ms,0,0,1,1,0,0.1,no_detectable_effect,PASS
F24,F24-P02,Energy_mJ,6.02178417434614e-08,1.89383812488483e-08,-4.12794604946131e-08,mJ,-4.12794604946131e-08,-4.12794604946131e-08,0,0,4.12794604946131e-08,0.01,no_detectable_effect,PASS
F24,F24-P02,Runtime_ms,1581.0297,915.5634,-665.4663,ms,-665.4663,-665.4663,0,0,0.420906893779415,15.810297,beneficial,PASS
F24,F24-P02,PeakMemory_MB,3630.9453125,3630.9453125,0,MB,0,0,1,1,0,36.309453125,no_detectable_effect,PASS
F24,F24-P03,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F24,F24-P03,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F24,F24-P03,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F24,F24-P03,Runtime_ms,1479.903,268.1264,-1211.7766,ms,-1211.7766,-1211.7766,0,0,0.818821638985799,14.79903,beneficial,PASS
F24,F24-P03,PeakMemory_MB,3628.8828125,3628.8828125,0,MB,0,0,1,1,0,36.288828125,no_detectable_effect,PASS
F24,F24-P04,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F24,F24-P04,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F24,F24-P04,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F24,F24-P04,Runtime_ms,1323.8833,102.1279,-1221.7554,ms,-1221.7554,-1221.7554,0,0,0.922857324357819,13.238833,beneficial,PASS
F24,F24-P04,PeakMemory_MB,3628.8828125,3628.8828125,0,MB,0,0,1,1,0,36.288828125,no_detectable_effect,PASS
F24,F24-P05,Success,1,0,-1,probability,-1,-1,0,0,1,0.01,harmful,PASS
F24,F24-P05,Latency_ms,10,0,-10,ms,-10,-10,0,0,1,0.1,beneficial,PASS
F24,F24-P05,Energy_mJ,6.02178417434614e-08,0,-6.02178417434614e-08,mJ,-6.02178417434614e-08,-6.02178417434614e-08,0,0,6.02178417434614e-08,0.01,no_detectable_effect,PASS
F24,F24-P05,Runtime_ms,1223.028,107.9839,-1115.0441,ms,-1115.0441,-1115.0441,0,0,0.911707745039361,12.23028,beneficial,PASS
F24,F24-P05,PeakMemory_MB,3628.88671875,3628.88671875,0,MB,0,0,1,1,0,36.2888671875,no_detectable_effect,PASS
F24,F24-P06,Success,1,1,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F24,F24-P06,Latency_ms,10,10,0,ms,0,0,1,1,0,0.1,no_detectable_effect,PASS
F24,F24-P06,Energy_mJ,6.02178417434614e-08,1.89383812488483e-08,-4.12794604946131e-08,mJ,-4.12794604946131e-08,-4.12794604946131e-08,0,0,4.12794604946131e-08,0.01,no_detectable_effect,PASS
F24,F24-P06,Runtime_ms,1230.5047,555.4388,-675.0659,ms,-675.0659,-675.0659,0,0,0.54860895695888,12.305047,beneficial,PASS
F24,F24-P06,PeakMemory_MB,3628.88671875,3629.140625,0.25390625,MB,0.25390625,0.25390625,0,0,6.99680837894714e-05,36.2888671875,no_detectable_effect,PASS
F25,F25-P01,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F25,F25-P01,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F25,F25-P01,Energy_mJ,0,6.01437626682554e-08,6.01437626682554e-08,mJ,6.01437626682554e-08,6.01437626682554e-08,0,0,6.01437626682554e-08,0.01,no_detectable_effect,PASS
F25,F25-P01,Runtime_ms,92.1994,351.7621,259.5627,ms,259.5627,259.5627,0,0,2.81523198632529,0.921994,harmful,PASS
F25,F25-P01,PeakMemory_MB,3629.140625,3629.140625,0,MB,0,0,1,1,0,36.29140625,no_detectable_effect,PASS
F25,F25-P02,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F25,F25-P02,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F25,F25-P02,Energy_mJ,0,6.01437626682554e-08,6.01437626682554e-08,mJ,6.01437626682554e-08,6.01437626682554e-08,0,0,6.01437626682554e-08,0.01,no_detectable_effect,PASS
F25,F25-P02,Runtime_ms,112.0128,296.5349,184.5221,ms,184.5221,184.5221,0,0,1.64733048365901,1.120128,harmful,PASS
F25,F25-P02,PeakMemory_MB,3629.140625,3687.25390625,58.11328125,MB,58.11328125,58.11328125,0,0,0.0160129593352421,36.29140625,harmful,PASS
F25,F25-P03,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F25,F25-P03,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F25,F25-P03,Energy_mJ,0,6.01437626682554e-08,6.01437626682554e-08,mJ,6.01437626682554e-08,6.01437626682554e-08,0,0,6.01437626682554e-08,0.01,no_detectable_effect,PASS
F25,F25-P03,Runtime_ms,85.1579,275.2154,190.0575,ms,190.0575,190.0575,0,0,2.23182464574631,0.851579,harmful,PASS
F25,F25-P03,PeakMemory_MB,3687.25390625,3687.25390625,0,MB,0,0,1,1,0,36.8725390625,no_detectable_effect,PASS
F25,F25-P04,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F25,F25-P04,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F25,F25-P04,Energy_mJ,0,6.01437626682554e-08,6.01437626682554e-08,mJ,6.01437626682554e-08,6.01437626682554e-08,0,0,6.01437626682554e-08,0.01,no_detectable_effect,PASS
F25,F25-P04,Runtime_ms,88.7696,275.7093,186.9397,ms,186.9397,186.9397,0,0,2.10589773976677,0.887696,harmful,PASS
F25,F25-P04,PeakMemory_MB,3687.25390625,3687.25390625,0,MB,0,0,1,1,0,36.8725390625,no_detectable_effect,PASS
F25,F25-P05,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F25,F25-P05,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F25,F25-P05,Energy_mJ,0,6.01437626682554e-08,6.01437626682554e-08,mJ,6.01437626682554e-08,6.01437626682554e-08,0,0,6.01437626682554e-08,0.01,no_detectable_effect,PASS
F25,F25-P05,Runtime_ms,83.0277,253.1559,170.1282,ms,170.1282,170.1282,0,0,2.04905350864832,0.830277,harmful,PASS
F25,F25-P05,PeakMemory_MB,3687.25390625,3687.25390625,0,MB,0,0,1,1,0,36.8725390625,no_detectable_effect,PASS
F25,F25-P06,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F25,F25-P06,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F25,F25-P06,Energy_mJ,0,6.01437626682554e-08,6.01437626682554e-08,mJ,6.01437626682554e-08,6.01437626682554e-08,0,0,6.01437626682554e-08,0.01,no_detectable_effect,PASS
F25,F25-P06,Runtime_ms,78.3278,247.7102,169.3824,ms,169.3824,169.3824,0,0,2.16248126463401,0.783278,harmful,PASS
F25,F25-P06,PeakMemory_MB,3687.25390625,3687.25390625,0,MB,0,0,1,1,0,36.8725390625,no_detectable_effect,PASS
F26,F26-P01,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F26,F26-P01,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F26,F26-P01,Energy_mJ,0,6.01489980342524e-08,6.01489980342524e-08,mJ,6.01489980342524e-08,6.01489980342524e-08,0,0,6.01489980342524e-08,0.01,no_detectable_effect,PASS
F26,F26-P01,Runtime_ms,79.2075,347.2265,268.019,ms,268.019,268.019,0,0,3.38375785121358,0.792075,harmful,PASS
F26,F26-P01,PeakMemory_MB,3687.25390625,3687.25390625,0,MB,0,0,1,1,0,36.8725390625,no_detectable_effect,PASS
F26,F26-P02,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F26,F26-P02,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F26,F26-P02,Energy_mJ,0,6.01489980342524e-08,6.01489980342524e-08,mJ,6.01489980342524e-08,6.01489980342524e-08,0,0,6.01489980342524e-08,0.01,no_detectable_effect,PASS
F26,F26-P02,Runtime_ms,104.341,504.9227,400.5817,ms,400.5817,400.5817,0,0,3.83915910332468,1.04341,harmful,PASS
F26,F26-P02,PeakMemory_MB,3687.25390625,3687.25390625,0,MB,0,0,1,1,0,36.8725390625,no_detectable_effect,PASS
F26,F26-P03,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F26,F26-P03,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F26,F26-P03,Energy_mJ,0,6.01489980342524e-08,6.01489980342524e-08,mJ,6.01489980342524e-08,6.01489980342524e-08,0,0,6.01489980342524e-08,0.01,no_detectable_effect,PASS
F26,F26-P03,Runtime_ms,95.5464,307.8803,212.3339,ms,212.3339,212.3339,0,0,2.22231188197567,0.955464,harmful,PASS
F26,F26-P03,PeakMemory_MB,3687.25390625,3687.25390625,0,MB,0,0,1,1,0,36.8725390625,no_detectable_effect,PASS
F26,F26-P04,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F26,F26-P04,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F26,F26-P04,Energy_mJ,0,6.01489980342524e-08,6.01489980342524e-08,mJ,6.01489980342524e-08,6.01489980342524e-08,0,0,6.01489980342524e-08,0.01,no_detectable_effect,PASS
F26,F26-P04,Runtime_ms,88.7658,279.8915,191.1257,ms,191.1257,191.1257,0,0,2.15314569349907,0.887658,harmful,PASS
F26,F26-P04,PeakMemory_MB,3687.25390625,3687.25390625,0,MB,0,0,1,1,0,36.8725390625,no_detectable_effect,PASS
F26,F26-P05,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F26,F26-P05,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F26,F26-P05,Energy_mJ,0,6.01489980342524e-08,6.01489980342524e-08,mJ,6.01489980342524e-08,6.01489980342524e-08,0,0,6.01489980342524e-08,0.01,no_detectable_effect,PASS
F26,F26-P05,Runtime_ms,81.7352,273.84,192.1048,ms,192.1048,192.1048,0,0,2.3503313138036,0.817352,harmful,PASS
F26,F26-P05,PeakMemory_MB,3687.25390625,3688.25390625,1,MB,1,1,0,0,0.000271204540133505,36.8725390625,no_detectable_effect,PASS
F26,F26-P06,Success,0,1,1,probability,1,1,0,0,1,0.01,beneficial,PASS
F26,F26-P06,Latency_ms,0,10,10,ms,10,10,0,0,10,0.01,harmful,PASS
F26,F26-P06,Energy_mJ,0,6.01489980342524e-08,6.01489980342524e-08,mJ,6.01489980342524e-08,6.01489980342524e-08,0,0,6.01489980342524e-08,0.01,no_detectable_effect,PASS
F26,F26-P06,Runtime_ms,83.2841,317.5172,234.2331,ms,234.2331,234.2331,0,0,2.81245880065943,0.832841,harmful,PASS
F26,F26-P06,PeakMemory_MB,3688.25390625,3688.25390625,0,MB,0,0,1,1,0,36.8825390625,no_detectable_effect,PASS
F27,F27-P01,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P01,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P01,Runtime_ms,85.0302,79.8001,-5.23009999999999,ms,-5.23009999999999,-5.23009999999999,0,0,0.0615087345437267,0.850302,beneficial,PASS
F27,F27-P01,PeakMemory_MB,3688.25390625,3688.25390625,0,MB,0,0,1,1,0,36.8825390625,no_detectable_effect,PASS
F27,F27-P02,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P02,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P02,Runtime_ms,79.6198,78.8523,-0.767499999999998,ms,-0.767499999999998,-0.767499999999998,0,0,0.00963956201849287,0.796198,no_detectable_effect,PASS
F27,F27-P02,PeakMemory_MB,3688.25390625,3688.25390625,0,MB,0,0,1,1,0,36.8825390625,no_detectable_effect,PASS
F27,F27-P03,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P03,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P03,Runtime_ms,82.8421,83.3665,0.5244,ms,0.5244,0.5244,0,0,0.00633011476049014,0.828421,no_detectable_effect,PASS
F27,F27-P03,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F27,F27-P04,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P04,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P04,Runtime_ms,82.3571,80.4274,-1.92970000000001,ms,-1.92970000000001,-1.92970000000001,0,0,0.023430888168719,0.823571,beneficial,PASS
F27,F27-P04,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F27,F27-P05,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P05,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P05,Runtime_ms,79.8263,79.3633,-0.463000000000008,ms,-0.463000000000008,-0.463000000000008,0,0,0.00580009345290973,0.798263,no_detectable_effect,PASS
F27,F27-P05,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F27,F27-P06,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P06,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F27,F27-P06,Runtime_ms,80.1433,77.2065,-2.93680000000001,ms,-2.93680000000001,-2.93680000000001,0,0,0.0366443607887372,0.801433,beneficial,PASS
F27,F27-P06,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F28,F28-P01,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P01,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P01,Runtime_ms,83.1258,82.1514,-0.974400000000003,ms,-0.974400000000003,-0.974400000000003,0,0,0.0117219924499975,0.831258,beneficial,PASS
F28,F28-P01,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F28,F28-P02,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P02,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P02,Runtime_ms,90.8833,87.7108,-3.1725,ms,-3.1725,-3.1725,0,0,0.0349074032302964,0.908833,beneficial,PASS
F28,F28-P02,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F28,F28-P03,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P03,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P03,Runtime_ms,81.4665,82.6552,1.1887,ms,1.1887,1.1887,0,0,0.0145912737137351,0.814665,harmful,PASS
F28,F28-P03,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F28,F28-P04,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P04,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P04,Runtime_ms,79.934,80.0998,0.16579999999999,ms,0.16579999999999,0.16579999999999,0,0,0.00207421122425989,0.79934,no_detectable_effect,PASS
F28,F28-P04,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F28,F28-P05,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P05,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P05,Runtime_ms,80.3982,80.7114,0.313199999999995,ms,0.313199999999995,0.313199999999995,0,0,0.00389560960320001,0.803982,no_detectable_effect,PASS
F28,F28-P05,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F28,F28-P06,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P06,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F28,F28-P06,Runtime_ms,81.6728,80.157,-1.5158,ms,-1.5158,-1.5158,0,0,0.0185594224760263,0.816728,beneficial,PASS
F28,F28-P06,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F29,F29-P01,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P01,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P01,Runtime_ms,79.6716,79.8891,0.217500000000001,ms,0.217500000000001,0.217500000000001,0,0,0.00272995647131476,0.796716,no_detectable_effect,PASS
F29,F29-P01,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F29,F29-P02,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P02,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P02,Runtime_ms,80.5285,79.8875,-0.641000000000005,ms,-0.641000000000005,-0.641000000000005,0,0,0.00795991481276822,0.805285,no_detectable_effect,PASS
F29,F29-P02,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F29,F29-P03,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P03,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P03,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P03,Runtime_ms,79.9183,77.5776,-2.34070000000001,ms,-2.34070000000001,-2.34070000000001,0,0,0.0292886610450925,0.799183,beneficial,PASS
F29,F29-P03,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F29,F29-P04,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P04,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P04,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P04,Runtime_ms,99.3931,84.8212,-14.5719,ms,-14.5719,-14.5719,0,0,0.146608768616735,0.993931,beneficial,PASS
F29,F29-P04,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F29,F29-P05,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P05,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P05,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P05,Runtime_ms,82.9212,81.4609,-1.46029999999999,ms,-1.46029999999999,-1.46029999999999,0,0,0.0176106954554443,0.829212,beneficial,PASS
F29,F29-P05,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F29,F29-P06,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P06,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P06,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F29,F29-P06,Runtime_ms,79.8907,78.5863,-1.3044,ms,-1.3044,-1.3044,0,0,0.0163273071834394,0.798907,beneficial,PASS
F29,F29-P06,PeakMemory_MB,3688.2578125,3688.2578125,0,MB,0,0,1,1,0,36.882578125,no_detectable_effect,PASS
F30,F30-P01,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P01,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P01,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P01,Runtime_ms,78.8568,78.4924,-0.364400000000003,ms,-0.364400000000003,-0.364400000000003,0,0,0.00462103458420838,0.788568,no_detectable_effect,PASS
F30,F30-P01,PeakMemory_MB,3688.2265625,3688.2265625,0,MB,0,0,1,1,0,36.882265625,no_detectable_effect,PASS
F30,F30-P02,Success,0,0,0,probability,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P02,Latency_ms,0,0,0,ms,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P02,Energy_mJ,0,0,0,mJ,0,0,1,1,0,0.01,no_detectable_effect,PASS
F30,F30-P02,Runtime_ms,78.4981,79.245,0.746899999999982,ms,0.746899999999982,0.746899999999982,0,0,0.0095148799779865,0.784981,no_detectable_effect,PASS
