ExperimentID,FamilyID,PairID,Variant,Stage,Trials,Errors,Probability,CILower,CIUpper,ConfidenceLevel,StopReason,Incomplete,Status
F41-P06-B,F41,F41-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=0;paired_trial_complete,0,PASS
F41-P06-T,F41,F41-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=RARPDSCHMCS;factor_value=4;paired_trial_complete,0,PASS
F42-P01-B,F42,F42-P01,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=56;paired_trial_complete,0,PASS
F42-P01-T,F42,F42-P01,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=20;paired_trial_complete,0,PASS
F42-P02-B,F42,F42-P02,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=56;paired_trial_complete,0,PASS
F42-P02-T,F42,F42-P02,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=100;paired_trial_complete,0,PASS
F42-P03-B,F42,F42-P03,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=56;paired_trial_complete,0,PASS
F42-P03-T,F42,F42-P03,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=200;paired_trial_complete,0,PASS
F42-P04-B,F42,F42-P04,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=56;paired_trial_complete,0,PASS
F42-P04-T,F42,F42-P04,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=400;paired_trial_complete,0,PASS
F42-P05-B,F42,F42-P05,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=56;paired_trial_complete,0,PASS
F42-P05-T,F42,F42-P05,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=20;paired_trial_complete,0,PASS
F42-P06-B,F42,F42-P06,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=56;paired_trial_complete,0,PASS
F42-P06-T,F42,F42-P06,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=Msg3PayloadBytes;factor_value=100;paired_trial_complete,0,PASS
F43-P01-B,F43,F43-P01,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=0;paired_trial_complete,0,PASS
F43-P01-T,F43,F43-P01,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=2;paired_trial_complete,0,PASS
F43-P02-B,F43,F43-P02,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=0;paired_trial_complete,0,PASS
F43-P02-T,F43,F43-P02,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=8;paired_trial_complete,0,PASS
F43-P03-B,F43,F43-P03,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=0;paired_trial_complete,0,PASS
F43-P03-T,F43,F43-P03,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=16;paired_trial_complete,0,PASS
F43-P04-B,F43,F43-P04,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=0;paired_trial_complete,0,PASS
F43-P04-T,F43,F43-P04,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=32;paired_trial_complete,0,PASS
F43-P05-B,F43,F43-P05,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=0;paired_trial_complete,0,PASS
F43-P05-T,F43,F43-P05,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=2;paired_trial_complete,0,PASS
F43-P06-B,F43,F43-P06,baseline,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=0;paired_trial_complete,0,PASS
F43-P06-T,F43,F43-P06,treatment,FOUR_STEP_RA,1,1,0,0,0.793450685622763,0.95,factor=ResidualTimingAdvance_samples;factor_value=8;paired_trial_complete,0,PASS
F44-P01-B,F44,F44-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=64;paired_trial_complete,0,PASS
F44-P01-T,F44,F44-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=8;paired_trial_complete,0,PASS
F44-P02-B,F44,F44-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=64;paired_trial_complete,0,PASS
F44-P02-T,F44,F44-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=16;paired_trial_complete,0,PASS
F44-P03-B,F44,F44-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=64;paired_trial_complete,0,PASS
F44-P03-T,F44,F44-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=32;paired_trial_complete,0,PASS
F44-P04-B,F44,F44-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=64;paired_trial_complete,0,PASS
F44-P04-T,F44,F44-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=48;paired_trial_complete,0,PASS
F44-P05-B,F44,F44-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=64;paired_trial_complete,0,PASS
F44-P05-T,F44,F44-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=8;paired_trial_complete,0,PASS
F44-P06-B,F44,F44-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=64;paired_trial_complete,0,PASS
F44-P06-T,F44,F44-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=ContentionResolutionTimer_ms;factor_value=16;paired_trial_complete,0,PASS
F45-P01-B,F45,F45-P01,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=0;paired_trial_complete,0,PASS
F45-P01-T,F45,F45-P01,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=3;paired_trial_complete,0,PASS
F45-P02-B,F45,F45-P02,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=0;paired_trial_complete,0,PASS
F45-P02-T,F45,F45-P02,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=6;paired_trial_complete,0,PASS
F45-P03-B,F45,F45-P03,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=0;paired_trial_complete,0,PASS
F45-P03-T,F45,F45-P03,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=10;paired_trial_complete,0,PASS
F45-P04-B,F45,F45-P04,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=0;paired_trial_complete,0,PASS
F45-P04-T,F45,F45-P04,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=20;paired_trial_complete,0,PASS
F45-P05-B,F45,F45-P05,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=0;paired_trial_complete,0,PASS
F45-P05-T,F45,F45-P05,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=3;paired_trial_complete,0,PASS
F45-P06-B,F45,F45-P06,baseline,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=0;paired_trial_complete,0,PASS
F45-P06-T,F45,F45-P06,treatment,FOUR_STEP_RA,1,0,1,0.206549314377237,1,0.95,factor=NearFarCapture_dB;factor_value=6;paired_trial_complete,0,PASS
F46-P01-B,F46,F46-P01,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RAPIDMutation;factor_value=none;paired_trial_complete,0,PASS
F46-P01-T,F46,F46-P01,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RAPIDMutation;factor_value=wrong_rapid;paired_trial_complete,0,PASS
F46-P02-B,F46,F46-P02,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RAPIDMutation;factor_value=none;paired_trial_complete,0,PASS
F46-P02-T,F46,F46-P02,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RAPIDMutation;factor_value=wrong_rapid;paired_trial_complete,0,PASS
F46-P03-B,F46,F46-P03,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RAPIDMutation;factor_value=none;paired_trial_complete,0,PASS
F46-P03-T,F46,F46-P03,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RAPIDMutation;factor_value=wrong_rapid;paired_trial_complete,0,PASS
F46-P04-B,F46,F46-P04,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RAPIDMutation;factor_value=none;paired_trial_complete,0,PASS
F46-P04-T,F46,F46-P04,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RAPIDMutation;factor_value=wrong_rapid;paired_trial_complete,0,PASS
F46-P05-B,F46,F46-P05,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RAPIDMutation;factor_value=none;paired_trial_complete,0,PASS
F46-P05-T,F46,F46-P05,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RAPIDMutation;factor_value=wrong_rapid;paired_trial_complete,0,PASS
F46-P06-B,F46,F46-P06,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RAPIDMutation;factor_value=none;paired_trial_complete,0,PASS
F46-P06-T,F46,F46-P06,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RAPIDMutation;factor_value=wrong_rapid;paired_trial_complete,0,PASS
F47-P01-B,F47,F47-P01,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RARNTIMutation;factor_value=none;paired_trial_complete,0,PASS
F47-P01-T,F47,F47-P01,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RARNTIMutation;factor_value=plus1;paired_trial_complete,0,PASS
F47-P02-B,F47,F47-P02,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RARNTIMutation;factor_value=none;paired_trial_complete,0,PASS
F47-P02-T,F47,F47-P02,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RARNTIMutation;factor_value=wrong_fdm;paired_trial_complete,0,PASS
F47-P03-B,F47,F47-P03,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RARNTIMutation;factor_value=none;paired_trial_complete,0,PASS
F47-P03-T,F47,F47-P03,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RARNTIMutation;factor_value=wrong_slot;paired_trial_complete,0,PASS
F47-P04-B,F47,F47-P04,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RARNTIMutation;factor_value=none;paired_trial_complete,0,PASS
F47-P04-T,F47,F47-P04,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RARNTIMutation;factor_value=plus1;paired_trial_complete,0,PASS
F47-P05-B,F47,F47-P05,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RARNTIMutation;factor_value=none;paired_trial_complete,0,PASS
F47-P05-T,F47,F47-P05,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RARNTIMutation;factor_value=wrong_fdm;paired_trial_complete,0,PASS
F47-P06-B,F47,F47-P06,baseline,RRC,1,0,1,0.206549314377237,1,0.95,factor=RARNTIMutation;factor_value=none;paired_trial_complete,0,PASS
F47-P06-T,F47,F47-P06,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RARNTIMutation;factor_value=wrong_slot;paired_trial_complete,0,PASS
F48-P01-B,F48,F48-P01,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=true;paired_trial_complete,0,PASS
F48-P01-T,F48,F48-P01,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=false;paired_trial_complete,0,PASS
F48-P02-B,F48,F48-P02,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=true;paired_trial_complete,0,PASS
F48-P02-T,F48,F48-P02,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=false;paired_trial_complete,0,PASS
F48-P03-B,F48,F48-P03,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=true;paired_trial_complete,0,PASS
F48-P03-T,F48,F48-P03,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=false;paired_trial_complete,0,PASS
F48-P04-B,F48,F48-P04,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=true;paired_trial_complete,0,PASS
F48-P04-T,F48,F48-P04,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=false;paired_trial_complete,0,PASS
F48-P05-B,F48,F48-P05,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=true;paired_trial_complete,0,PASS
F48-P05-T,F48,F48-P05,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=false;paired_trial_complete,0,PASS
F48-P06-B,F48,F48-P06,baseline,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=true;paired_trial_complete,0,PASS
F48-P06-T,F48,F48-P06,treatment,PRACH,1,1,0,0,0.793450685622763,0.95,factor=PRACHSignalPresent;factor_value=false;paired_trial_complete,0,PASS
F49-P01-B,F49,F49-P01,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=false;paired_trial_complete,0,PASS
F49-P01-T,F49,F49-P01,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=true;paired_trial_complete,0,PASS
F49-P02-B,F49,F49-P02,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=false;paired_trial_complete,0,PASS
F49-P02-T,F49,F49-P02,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=true;paired_trial_complete,0,PASS
F49-P03-B,F49,F49-P03,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=false;paired_trial_complete,0,PASS
F49-P03-T,F49,F49-P03,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=true;paired_trial_complete,0,PASS
F49-P04-B,F49,F49-P04,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=false;paired_trial_complete,0,PASS
F49-P04-T,F49,F49-P04,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=true;paired_trial_complete,0,PASS
F49-P05-B,F49,F49-P05,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=false;paired_trial_complete,0,PASS
F49-P05-T,F49,F49-P05,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=true;paired_trial_complete,0,PASS
F49-P06-B,F49,F49-P06,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=false;paired_trial_complete,0,PASS
F49-P06-T,F49,F49-P06,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=Msg3HARQEnabled;factor_value=true;paired_trial_complete,0,PASS
F50-P01-B,F50,F50-P01,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=56;paired_trial_complete,0,PASS
F50-P01-T,F50,F50-P01,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=80;paired_trial_complete,0,PASS
F50-P02-B,F50,F50-P02,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=56;paired_trial_complete,0,PASS
F50-P02-T,F50,F50-P02,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=120;paired_trial_complete,0,PASS
F50-P03-B,F50,F50-P03,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=56;paired_trial_complete,0,PASS
F50-P03-T,F50,F50-P03,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=200;paired_trial_complete,0,PASS
F50-P04-B,F50,F50-P04,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=56;paired_trial_complete,0,PASS
F50-P04-T,F50,F50-P04,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=80;paired_trial_complete,0,PASS
F50-P05-B,F50,F50-P05,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=56;paired_trial_complete,0,PASS
F50-P05-T,F50,F50-P05,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=120;paired_trial_complete,0,PASS
F50-P06-B,F50,F50-P06,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=56;paired_trial_complete,0,PASS
F50-P06-T,F50,F50-P06,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupRequestBits;factor_value=200;paired_trial_complete,0,PASS
F51-P01-B,F51,F51-P01,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=256;paired_trial_complete,0,PASS
F51-P01-T,F51,F51-P01,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=512;paired_trial_complete,0,PASS
F51-P02-B,F51,F51-P02,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=256;paired_trial_complete,0,PASS
F51-P02-T,F51,F51-P02,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=1024;paired_trial_complete,0,PASS
F51-P03-B,F51,F51-P03,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=256;paired_trial_complete,0,PASS
F51-P03-T,F51,F51-P03,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=2048;paired_trial_complete,0,PASS
F51-P04-B,F51,F51-P04,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=256;paired_trial_complete,0,PASS
F51-P04-T,F51,F51-P04,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=512;paired_trial_complete,0,PASS
F51-P05-B,F51,F51-P05,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=256;paired_trial_complete,0,PASS
F51-P05-T,F51,F51-P05,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=1024;paired_trial_complete,0,PASS
F51-P06-B,F51,F51-P06,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=256;paired_trial_complete,0,PASS
F51-P06-T,F51,F51-P06,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=RRCSetupBits;factor_value=2048;paired_trial_complete,0,PASS
F52-P01-B,F52,F52-P01,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=none;paired_trial_complete,0,PASS
F52-P01-T,F52,F52-P01,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=wrong_transaction;paired_trial_complete,0,PASS
F52-P02-B,F52,F52-P02,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=none;paired_trial_complete,0,PASS
F52-P02-T,F52,F52-P02,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=wrong_identity;paired_trial_complete,0,PASS
F52-P03-B,F52,F52-P03,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=none;paired_trial_complete,0,PASS
F52-P03-T,F52,F52-P03,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=wrong_transaction;paired_trial_complete,0,PASS
F52-P04-B,F52,F52-P04,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=none;paired_trial_complete,0,PASS
F52-P04-T,F52,F52-P04,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=wrong_identity;paired_trial_complete,0,PASS
F52-P05-B,F52,F52-P05,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=none;paired_trial_complete,0,PASS
F52-P05-T,F52,F52-P05,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=wrong_transaction;paired_trial_complete,0,PASS
F52-P06-B,F52,F52-P06,baseline,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=none;paired_trial_complete,0,PASS
F52-P06-T,F52,F52-P06,treatment,RRC,1,1,0,0,0.793450685622763,0.95,factor=TransactionMutation;factor_value=wrong_identity;paired_trial_complete,0,PASS
F53-P01-B,F53,F53-P01,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=-4;paired_trial_complete,0,PASS
F53-P01-T,F53,F53-P01,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=-2;paired_trial_complete,0,PASS
F53-P02-B,F53,F53-P02,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=-4;paired_trial_complete,0,PASS
F53-P02-T,F53,F53-P02,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=0;paired_trial_complete,0,PASS
F53-P03-B,F53,F53-P03,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=-4;paired_trial_complete,0,PASS
F53-P03-T,F53,F53-P03,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=2;paired_trial_complete,0,PASS
F53-P04-B,F53,F53-P04,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=-4;paired_trial_complete,0,PASS
F53-P04-T,F53,F53-P04,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=4;paired_trial_complete,0,PASS
F53-P05-B,F53,F53-P05,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=-4;paired_trial_complete,0,PASS
F53-P05-T,F53,F53-P05,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=8;paired_trial_complete,0,PASS
F53-P06-B,F53,F53-P06,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=-4;paired_trial_complete,0,PASS
F53-P06-T,F53,F53-P06,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=CommonSNR_dB;factor_value=15;paired_trial_complete,0,PASS
F54-P01-B,F54,F54-P01,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=0;paired_trial_complete,0,PASS
F54-P01-T,F54,F54-P01,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=30;paired_trial_complete,0,PASS
F54-P02-B,F54,F54-P02,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=0;paired_trial_complete,0,PASS
F54-P02-T,F54,F54-P02,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=120;paired_trial_complete,0,PASS
F54-P03-B,F54,F54-P03,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=0;paired_trial_complete,0,PASS
F54-P03-T,F54,F54-P03,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=250;paired_trial_complete,0,PASS
F54-P04-B,F54,F54-P04,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=0;paired_trial_complete,0,PASS
F54-P04-T,F54,F54-P04,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=500;paired_trial_complete,0,PASS
F54-P05-B,F54,F54-P05,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=0;paired_trial_complete,0,PASS
F54-P05-T,F54,F54-P05,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=30;paired_trial_complete,0,PASS
F54-P06-B,F54,F54-P06,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=0;paired_trial_complete,0,PASS
F54-P06-T,F54,F54-P06,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=Speed_kmh;factor_value=120;paired_trial_complete,0,PASS
F55-P01-B,F55,F55-P01,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-20;paired_trial_complete,0,PASS
F55-P01-T,F55,F55-P01,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-10;paired_trial_complete,0,PASS
F55-P02-B,F55,F55-P02,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-20;paired_trial_complete,0,PASS
F55-P02-T,F55,F55-P02,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-5;paired_trial_complete,0,PASS
F55-P03-B,F55,F55-P03,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-20;paired_trial_complete,0,PASS
F55-P03-T,F55,F55-P03,treatment,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=0;paired_trial_complete,0,PASS
F55-P04-B,F55,F55-P04,baseline,E2E,1,0,1,0.206549314377237,1,0.95,factor=InterfererPowerOffset_dB;factor_value=-20;paired_trial_complete,0,PASS
