RunID,CaseID,Slot,Symbol,PRB,Subcarrier,REGIndex,CCEIndex,Owner,DMRSPort,CollisionCount,Status
PDCCH_PHASE04_R18,OWN01,0,1,15,9,46,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,10,46,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,15,11,46,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,0,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,1,47,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,2,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,3,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,4,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,5,47,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,6,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,7,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,8,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,9,47,7,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,10,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,2,15,11,47,7,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,0,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,1,48,8,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,2,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,3,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,4,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,5,48,8,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,6,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,7,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,8,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,9,48,8,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,10,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,0,16,11,48,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,0,49,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,1,49,8,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,2,49,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,3,49,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,4,49,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,5,49,8,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,6,49,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,7,49,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,8,49,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,9,49,8,PDCCH_DMRS,0,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,10,49,8,PDCCH_DATA,,0,PASS
PDCCH_PHASE04_R18,OWN01,0,1,16,11,49,8,PDCCH_DATA,,0,PASS
