TraceSource,Direction,Frame,Slot,SNR_dB,InjectedCFO_Hz,EstimatedCFO_PreCorrection_Hz,ResidualCFO_PostCorrection_Hz,EstimatedCFO_Hz,TrueCFO_Hz,CFOError_Hz,InjectedTimingOffset_samples,EstimatedTimingOffset_PreCorrection_samples,ResidualTimingError_PostCorrection_samples,TrueTimingOffset_samples,TimingError_samples,InjectedDoppler_Hz,EstimatedDopplerHz,DopplerError_Hz,PhaseTrackingError_deg,ComputeLatency_ms,AirInterfaceObservation_ms,AcquisitionTime_ms,TrackingFailureProbability,SourceArtifact,Status
SRS,UL,1,8,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,75.7315,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,81.7537,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,84.7745,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.6589,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.4004,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,73.9428,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,76.5138,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,86.299,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,75.9772,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,75.7157,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.5223,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,80.452,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,77.638,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,76.5833,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.0586,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,77.8547,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.0953,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.5197,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.4168,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.6191,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,76.7942,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,73.6078,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.0447,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,74.9031,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
SRS,UL,1,10,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,NaN,NaN,NaN,73.1814,0.5,0.5,0,air_interface/csv/srs_trials.csv,PASS
TRS,DL,1,1,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,15.7201524577402,4.60134928446843,-132.201256723214,1102.7348,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,1,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,15.99738437869,4.87858120541831,-128.843498269536,350.0104,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,1,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,15.6481048976818,4.52930172441002,-141.949978008767,278.1636,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,1,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,16.0189737183711,4.90017054509934,-143.569684713891,189.7992,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,1,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,-21.2838974175167,-32.4027005907884,-142.42653476829,343.4007,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,5,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,15.9475571735251,4.82875400025341,-132.281549705586,180.916,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,5,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,16.3841927837143,5.26538961044258,-128.859661648375,154.4103,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,5,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,16.1414471417116,5.02264396843992,-141.896332910466,147.1023,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,5,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,15.6051014035432,4.48629823027149,-143.609149344116,149.2304,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,5,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,22.0343045337699,10.9155013604982,-138.720804253559,150.5405,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,20.1908701924213,9.07206701914955,-132.4495353423,155.1138,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,26.3270212857789,15.2082181125071,-128.305483757436,150.7154,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,16.0072362627561,4.88843308948442,-141.890750177411,149.1147,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,15.5531145844488,4.4343114111771,-143.644182413884,144.6521,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
TRS,DL,1,9,12,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,not_recorded_by_active_cfo_to_tracking_traces_runtime,NaN,not_recorded_by_active_cfo_to_tracking_traces_runtime,0,NaN,NaN,0,NaN,11.1188031732717,11.1136918775636,-0.00511129570812408,-143.669578462706,148.7442,0.5,0.5,0,air_interface/csv/trs_trials.csv,PASS
