Entity,EntityType,EntityID,Domain,Direction,Frame,Slot,Symbol,TimestampSim_ms,UEID,CellID,BaseStationID,RNTI,PRBCount,ActiveBWFraction,ActiveRank,ActiveTxRUCount,ControlMonitoringLoad,TxPower_dBm,RxPowerEst_dBm,State,Duration_s,Power_W,Energy_J,SuccessfulBits,RFChainCount,BBProcessingEnergy_J,SourceArtifact,Status
gNB,cell,4,UL_data,UL,9,9,not_applicable,84,37,4,4,37,13,0.0476190476190476,1,0,0,NaN,-87.4561,active_rx,0.0005,204.761904761905,0.102380952380952,1256,2,0.00238095238095238,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,38,UL_data,UL,9,9,not_applicable,84,38,4,4,38,13,0.0476190476190476,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1256,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,4,UL_data,UL,9,9,not_applicable,84,38,4,4,38,13,0.0476190476190476,1,0,0,NaN,-64.5584,active_rx,0.0005,204.761904761905,0.102380952380952,1256,2,0.00238095238095238,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,42,UL_data,UL,9,9,not_applicable,84,42,4,4,42,13,0.0476190476190476,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1256,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,4,UL_data,UL,9,9,not_applicable,84,42,4,4,42,13,0.0476190476190476,1,0,0,NaN,-90.9368,active_rx,0.0005,204.761904761905,0.102380952380952,1256,2,0.00238095238095238,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,44,UL_data,UL,9,9,not_applicable,84,44,4,4,44,13,0.0476190476190476,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1256,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,4,UL_data,UL,9,9,not_applicable,84,44,4,4,44,13,0.0476190476190476,1,0,0,NaN,-63.3129,active_rx,0.0005,204.761904761905,0.102380952380952,1256,2,0.00238095238095238,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,49,UL_data,UL,9,9,not_applicable,84,49,4,4,49,13,0.0476190476190476,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1256,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,4,UL_data,UL,9,9,not_applicable,84,49,4,4,49,13,0.0476190476190476,1,0,0,NaN,-72.642,active_rx,0.0005,204.761904761905,0.102380952380952,1256,2,0.00238095238095238,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,1,UL_data,UL,9,9,not_applicable,84,1,5,5,1,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,1,5,5,1,11,0.0402930402930403,1,0,0,NaN,-96.8528,active_rx,0.0005,204.644688644689,0.102322344322344,0,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,7,UL_data,UL,9,9,not_applicable,84,7,5,5,7,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,7,5,5,7,11,0.0402930402930403,1,0,0,NaN,-106.0685,active_rx,0.0005,204.644688644689,0.102322344322344,0,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,11,UL_data,UL,9,9,not_applicable,84,11,5,5,11,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,11,5,5,11,11,0.0402930402930403,1,0,0,NaN,-114.5133,active_rx,0.0005,204.644688644689,0.102322344322344,0,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,17,UL_data,UL,9,9,not_applicable,84,17,5,5,17,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,17,5,5,17,11,0.0402930402930403,1,0,0,NaN,-100.0625,active_rx,0.0005,204.644688644689,0.102322344322344,0,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,21,UL_data,UL,9,9,not_applicable,84,21,5,5,21,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,21,5,5,21,11,0.0402930402930403,1,0,0,NaN,-92.0952,active_rx,0.0005,204.644688644689,0.102322344322344,0,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,25,UL_data,UL,9,9,not_applicable,84,25,5,5,25,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1064,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,25,5,5,25,11,0.0402930402930403,1,0,0,NaN,-79.5667,active_rx,0.0005,204.644688644689,0.102322344322344,1064,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,27,UL_data,UL,9,9,not_applicable,84,27,5,5,27,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1064,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,27,5,5,27,11,0.0402930402930403,1,0,0,NaN,-86.7903,active_rx,0.0005,204.644688644689,0.102322344322344,1064,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,28,UL_data,UL,9,9,not_applicable,84,28,5,5,28,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1064,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,28,5,5,28,11,0.0402930402930403,1,0,0,NaN,-78.9257,active_rx,0.0005,204.644688644689,0.102322344322344,1064,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,30,UL_data,UL,9,9,not_applicable,84,30,5,5,30,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1064,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,30,5,5,30,11,0.0402930402930403,1,0,0,NaN,-68.1007,active_rx,0.0005,204.644688644689,0.102322344322344,1064,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,31,UL_data,UL,9,9,not_applicable,84,31,5,5,31,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1064,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,31,5,5,31,11,0.0402930402930403,1,0,0,NaN,-64.2636,active_rx,0.0005,204.644688644689,0.102322344322344,1064,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,36,UL_data,UL,9,9,not_applicable,84,36,5,5,36,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1064,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,36,5,5,36,11,0.0402930402930403,1,0,0,NaN,-85.7584,active_rx,0.0005,204.644688644689,0.102322344322344,1064,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,39,UL_data,UL,9,9,not_applicable,84,39,5,5,39,11,0.0402930402930403,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,1064,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,5,UL_data,UL,9,9,not_applicable,84,39,5,5,39,11,0.0402930402930403,1,0,0,NaN,-91.1764,active_rx,0.0005,204.644688644689,0.102322344322344,1064,2,0.00232234432234432,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,3,UL_data,UL,10,10,not_applicable,94.5,3,1,1,3,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,3,1,1,3,30,0.10989010989011,1,0,0,NaN,-69.6267,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,5,UL_data,UL,10,10,not_applicable,94.5,5,1,1,5,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,24072,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,5,1,1,5,30,0.10989010989011,1,0,0,NaN,-64.5993,active_rx,0.0005,205.758241758242,0.102879120879121,24072,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,9,UL_data,UL,10,10,not_applicable,94.5,9,1,1,9,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,9,1,1,9,30,0.10989010989011,1,0,0,NaN,-113.6532,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,14,UL_data,UL,10,10,not_applicable,94.5,14,1,1,14,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,24072,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,14,1,1,14,30,0.10989010989011,1,0,0,NaN,-94.6448,active_rx,0.0005,205.758241758242,0.102879120879121,24072,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,19,UL_data,UL,10,10,not_applicable,94.5,19,1,1,19,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,24072,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,19,1,1,19,30,0.10989010989011,1,0,0,NaN,-81.4605,active_rx,0.0005,205.758241758242,0.102879120879121,24072,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,26,UL_data,UL,10,10,not_applicable,94.5,26,1,1,26,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,26,1,1,26,30,0.10989010989011,1,0,0,NaN,-88.0365,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,40,UL_data,UL,10,10,not_applicable,94.5,40,1,1,40,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,24072,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,40,1,1,40,30,0.10989010989011,1,0,0,NaN,-77.2871,active_rx,0.0005,205.758241758242,0.102879120879121,24072,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,43,UL_data,UL,10,10,not_applicable,94.5,43,1,1,43,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,43,1,1,43,30,0.10989010989011,1,0,0,NaN,-85.6003,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,47,UL_data,UL,10,10,not_applicable,94.5,47,1,1,47,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,24072,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,1,UL_data,UL,10,10,not_applicable,94.5,47,1,1,47,30,0.10989010989011,1,0,0,NaN,-78.5685,active_rx,0.0005,205.758241758242,0.102879120879121,24072,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,4,UL_data,UL,10,10,not_applicable,94.5,4,2,2,4,34,0.124542124542125,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,2,UL_data,UL,10,10,not_applicable,94.5,4,2,2,4,34,0.124542124542125,1,0,0,NaN,-90.2625,active_rx,0.0005,205.992673992674,0.102996336996337,0,2,0.002996336996337,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,6,UL_data,UL,10,10,not_applicable,94.5,6,2,2,6,34,0.124542124542125,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,2,UL_data,UL,10,10,not_applicable,94.5,6,2,2,6,34,0.124542124542125,1,0,0,NaN,-90.5949,active_rx,0.0005,205.992673992674,0.102996336996337,0,2,0.002996336996337,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,10,UL_data,UL,10,10,not_applicable,94.5,10,2,2,10,34,0.124542124542125,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,27144,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,2,UL_data,UL,10,10,not_applicable,94.5,10,2,2,10,34,0.124542124542125,1,0,0,NaN,-83.0536,active_rx,0.0005,205.992673992674,0.102996336996337,27144,2,0.002996336996337,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,29,UL_data,UL,10,10,not_applicable,94.5,29,2,2,29,34,0.124542124542125,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,27144,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,2,UL_data,UL,10,10,not_applicable,94.5,29,2,2,29,34,0.124542124542125,1,0,0,NaN,-64.7628,active_rx,0.0005,205.992673992674,0.102996336996337,27144,2,0.002996336996337,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,41,UL_data,UL,10,10,not_applicable,94.5,41,2,2,41,34,0.124542124542125,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,2,UL_data,UL,10,10,not_applicable,94.5,41,2,2,41,34,0.124542124542125,1,0,0,NaN,-88.0518,active_rx,0.0005,205.992673992674,0.102996336996337,0,2,0.002996336996337,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,45,UL_data,UL,10,10,not_applicable,94.5,45,2,2,45,34,0.124542124542125,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,2,UL_data,UL,10,10,not_applicable,94.5,45,2,2,45,34,0.124542124542125,1,0,0,NaN,-91.8564,active_rx,0.0005,205.992673992674,0.102996336996337,0,2,0.002996336996337,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,50,UL_data,UL,10,10,not_applicable,94.5,50,2,2,50,34,0.124542124542125,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,27144,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,2,UL_data,UL,10,10,not_applicable,94.5,50,2,2,50,34,0.124542124542125,1,0,0,NaN,-73.5025,active_rx,0.0005,205.992673992674,0.102996336996337,27144,2,0.002996336996337,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,35,UL_data,UL,10,10,not_applicable,94.5,35,2,2,35,34,0.124542124542125,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,17424,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,2,UL_data,UL,10,10,not_applicable,94.5,35,2,2,35,34,0.124542124542125,1,0,0,NaN,-95.7852,active_rx,0.0005,205.992673992674,0.102996336996337,17424,2,0.002996336996337,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,12,UL_data,UL,10,10,not_applicable,94.5,12,3,3,12,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,12,3,3,12,30,0.10989010989011,1,0,0,NaN,-77.6382,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,13,UL_data,UL,10,10,not_applicable,94.5,13,3,3,13,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,13,3,3,13,30,0.10989010989011,1,0,0,NaN,-94.3576,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,18,UL_data,UL,10,10,not_applicable,94.5,18,3,3,18,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,24072,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,18,3,3,18,30,0.10989010989011,1,0,0,NaN,-79.3527,active_rx,0.0005,205.758241758242,0.102879120879121,24072,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,23,UL_data,UL,10,10,not_applicable,94.5,23,3,3,23,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,23,3,3,23,30,0.10989010989011,1,0,0,NaN,-82.6732,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,15,UL_data,UL,10,10,not_applicable,94.5,15,3,3,15,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,15,3,3,15,30,0.10989010989011,1,0,0,NaN,-95.1849,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,24,UL_data,UL,10,10,not_applicable,94.5,24,3,3,24,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,24,3,3,24,30,0.10989010989011,1,0,0,NaN,-95.8938,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,2,UL_data,UL,10,10,not_applicable,94.5,2,3,3,2,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,2,3,3,2,30,0.10989010989011,1,0,0,NaN,-104.5991,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,16,UL_data,UL,10,10,not_applicable,94.5,16,3,3,16,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,16,3,3,16,30,0.10989010989011,1,0,0,NaN,-104.0413,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,33,UL_data,UL,10,10,not_applicable,94.5,33,3,3,33,30,0.10989010989011,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,3,UL_data,UL,10,10,not_applicable,94.5,33,3,3,33,30,0.10989010989011,1,0,0,NaN,-107.731,active_rx,0.0005,205.758241758242,0.102879120879121,0,2,0.00287912087912088,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,22,UL_data,UL,10,10,not_applicable,94.5,22,4,4,22,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,21504,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,22,4,4,22,27,0.0989010989010989,1,0,0,NaN,-49.0698,active_rx,0.0005,205.582417582418,0.102791208791209,21504,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,32,UL_data,UL,10,10,not_applicable,94.5,32,4,4,32,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,32,4,4,32,27,0.0989010989010989,1,0,0,NaN,-66.8627,active_rx,0.0005,205.582417582418,0.102791208791209,0,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,34,UL_data,UL,10,10,not_applicable,94.5,34,4,4,34,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,34,4,4,34,27,0.0989010989010989,1,0,0,NaN,-99.7301,active_rx,0.0005,205.582417582418,0.102791208791209,0,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,37,UL_data,UL,10,10,not_applicable,94.5,37,4,4,37,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,37,4,4,37,27,0.0989010989010989,1,0,0,NaN,-87.4561,active_rx,0.0005,205.582417582418,0.102791208791209,0,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,38,UL_data,UL,10,10,not_applicable,94.5,38,4,4,38,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,21504,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,38,4,4,38,27,0.0989010989010989,1,0,0,NaN,-64.5584,active_rx,0.0005,205.582417582418,0.102791208791209,21504,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,44,UL_data,UL,10,10,not_applicable,94.5,44,4,4,44,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,21504,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,44,4,4,44,27,0.0989010989010989,1,0,0,NaN,-63.3129,active_rx,0.0005,205.582417582418,0.102791208791209,21504,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,49,UL_data,UL,10,10,not_applicable,94.5,49,4,4,49,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,21504,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,49,4,4,49,27,0.0989010989010989,1,0,0,NaN,-72.642,active_rx,0.0005,205.582417582418,0.102791208791209,21504,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,PASS
UE,ue,42,UL_data,UL,10,10,not_applicable,94.5,42,4,4,42,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,42,4,4,42,27,0.0989010989010989,1,0,0,NaN,-90.9368,active_rx,0.0005,205.582417582418,0.102791208791209,0,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,20,UL_data,UL,10,10,not_applicable,94.5,20,4,4,20,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,20,4,4,20,27,0.0989010989010989,1,0,0,NaN,-104.0404,active_rx,0.0005,205.582417582418,0.102791208791209,0,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,8,UL_data,UL,10,10,not_applicable,94.5,8,4,4,8,27,0.0989010989010989,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,4,UL_data,UL,10,10,not_applicable,94.5,8,4,4,8,27,0.0989010989010989,1,0,0,NaN,-108.2733,active_rx,0.0005,205.582417582418,0.102791208791209,0,2,0.00279120879120879,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,7,UL_data,UL,10,10,not_applicable,94.5,7,5,5,7,22,0.0805860805860806,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,5,UL_data,UL,10,10,not_applicable,94.5,7,5,5,7,22,0.0805860805860806,1,0,0,NaN,-106.0685,active_rx,0.0005,205.289377289377,0.102644688644689,0,2,0.00264468864468864,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,11,UL_data,UL,10,10,not_applicable,94.5,11,5,5,11,22,0.0805860805860806,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,0,2,0,air_interface/csv/ul_pusch_trials.csv,FAIL
gNB,cell,5,UL_data,UL,10,10,not_applicable,94.5,11,5,5,11,22,0.0805860805860806,1,0,0,NaN,-114.5133,active_rx,0.0005,205.289377289377,0.102644688644689,0,2,0.00264468864468864,air_interface/csv/ul_pusch_trials.csv,FAIL
UE,ue,25,UL_data,UL,10,10,not_applicable,94.5,25,5,5,25,22,0.0805860805860806,1,2,0,46,NaN,active_tx,0.0005,114.744905872428,0.0573724529362138,17424,2,0,air_interface/csv/ul_pusch_trials.csv,PASS
gNB,cell,5,UL_data,UL,10,10,not_applicable,94.5,25,5,5,25,22,0.0805860805860806,1,0,0,NaN,-79.5667,active_rx,0.0005,205.289377289377,0.102644688644689,17424,2,0.00264468864468864,air_interface/csv/ul_pusch_trials.csv,PASS
