ScenarioID,ConfigHash,RunTag,RunnerProfile,Category,ParameterName,BrowserSubmittedValue,BrowserSubmittedValueSource,BrowserSubmittedValueRole,RuntimeOverlayValue,RuntimeOverlayValueSource,RuntimeOverlayValueRole,ResolvedMATLABValue,ResolvedMATLABValueSource,ResolvedMATLABValueRole,RuntimeConsumer,DBSnapshotValue,DBSnapshotValueSource,DBSnapshotValueRole,ExportedCSVValue,ExportedCSVValueSource,ExportedCSVValueRole,BrowserDisplayedValue,BrowserDisplayedValueSource,BrowserDisplayedValueRole,ConsistencyStatus,ConsistencyNotes,ResolvedMATLABPath,RuntimeEvidenceArtifact,RuntimeEvidenceField,RuntimeEvidenceValue,RuntimeEvidenceValueSource,RuntimeEvidenceValueRole,DerivedValue,DerivedValueSource,DerivedValueRole,DBSnapshotSource,BrowserPayloadField,BrowserExposed,YAMLExposed,RuntimeDerived,Definition
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,reference_signals.trs.num_ports,1,yaml_reference_signals.trs.num_ports,submitted,1,browser_runtime_overlay,submitted,1,phy.trs.nPorts,resolved,buildInternalConfig -> cfg.phy.trs.nPorts,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.trs.nPorts,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,TRS port count is YAML-owned and reaches the runtime tracking-reference-signal path.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,reference_signals.trs.scrambling_id,1,yaml_reference_signals.trs.scrambling_id,submitted,1,browser_runtime_overlay,submitted,1,phy.trs.scramblingID,resolved,buildInternalConfig -> cfg.phy.trs.scramblingID,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.trs.scramblingID,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,TRS scrambling ID is YAML-owned and reaches the runtime tracking-reference-signal path.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,reference_signals.ptrs_enabled,1,yaml_reference_signals.ptrs_enabled,submitted,1,browser_runtime_overlay,submitted,1,phy.ptrs.enable,resolved,buildInternalConfig -> cfg.phy.ptrs.enable,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.ptrs.enable,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,PTRS enablement is YAML-owned and reaches the runtime phase-tracking path.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,pucch_trs,reference_signals.tracking_rs_enabled,1,yaml_reference_signals.tracking_rs_enabled,submitted,1,browser_runtime_overlay,submitted,1,phy.trackingRS.enable,resolved,buildInternalConfig -> cfg.phy.trackingRS.enable,1,sim_runs.config_json,db_snapshot,1,reports/csv/config_roundtrip_verification.csv,resolved,1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.trackingRS.enable,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Tracking-RS enablement is YAML-owned and reaches the runtime tracking-reference-signal path.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,users.beam_selection_strategy,runtime_best_beam_per_link,browser_or_yaml_users.beam_selection_strategy,submitted,runtime_best_beam_per_link,browser_runtime_overlay,submitted,runtime_best_beam_per_link,lls6g.users.beam_selection_strategy,resolved,runWaveformLinkBundle.localResolveMultiUserSpec -> beam selection strategy,runtime_best_beam_per_link,sim_runs.config_json,db_snapshot,runtime_best_beam_per_link,reports/csv/config_roundtrip_verification.csv,resolved,runtime_best_beam_per_link,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,lls6g.users.beam_selection_strategy,air_interface/csv/dl_pdsch_trials.csv,ConfiguredBeamSelectionStrategy,runtime_best_beam_per_link,air_interface/csv/dl_pdsch_trials.csv:ConfiguredBeamSelectionStrategy,runtime_state_derived,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Configured beam-selection strategy reaches runtime user policy and raw trial evidence.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.fixed_or_amc,amc,yaml_link_adaptation.fixed_or_amc,submitted,amc,browser_runtime_overlay,submitted,amc,phy.linkAdaptation.mode,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.mode,amc,sim_runs.config_json,db_snapshot,amc,reports/csv/config_roundtrip_verification.csv,resolved,amc,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.mode,reports/csv/runtime_operating_mode.csv,ConfiguredLinkAdaptationMode,amc,reports/csv/runtime_operating_mode.csv:ConfiguredLinkAdaptationMode,resolved,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Configured link-adaptation mode reaches runtime operating-mode exports.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,modulation.mcs_table,qam64_table1,yaml_modulation.mcs_table,submitted,qam64_table1,browser_runtime_overlay,submitted,qam64_table1,phy.pdsch.mcsTable,resolved,buildInternalConfig -> cfg.phy.pdsch.mcsTable / cfg.phy.pusch.mcsTable,qam64_table1,sim_runs.config_json,db_snapshot,qam64_table1,reports/csv/config_roundtrip_verification.csv,resolved,qam64_table1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.pdsch.mcsTable,reports/csv/runtime_operating_mode.csv,MCSTable,qam64_table1,reports/csv/runtime_operating_mode.csv:MCSTable,runtime_state_derived,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Configured MCS table reaches runtime operating-mode exports and grant/trial consumers.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.cqi_table,table1,yaml_link_adaptation.cqi_table,submitted,table1,browser_runtime_overlay,submitted,table1,phy.csi.cqiTable,resolved,buildInternalConfig.localResolveCQITableToken -> cfg.phy.csi.cqiTable,table1,sim_runs.config_json,db_snapshot,table1,reports/csv/config_roundtrip_verification.csv,resolved,table1,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.csi.cqiTable,reports/csv/runtime_operating_mode.csv,CQITable,table1,reports/csv/runtime_operating_mode.csv:CQITable,runtime_state_derived,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Configured CQI table reaches runtime CSI and operating-mode exports.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.pdsch_link_adaptation_policy,baseline,yaml_link_adaptation.pdsch_link_adaptation_policy,submitted,baseline,browser_runtime_overlay,submitted,baseline,phy.linkAdaptation.dlPolicy,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.dlPolicy,baseline,sim_runs.config_json,db_snapshot,baseline,reports/csv/config_roundtrip_verification.csv,resolved,baseline,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.dlPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,DL link-adaptation policy is YAML-owned and reaches the runtime scheduler/AMC controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.pusch_link_adaptation_policy,baseline,yaml_link_adaptation.pusch_link_adaptation_policy,submitted,baseline,browser_runtime_overlay,submitted,baseline,phy.linkAdaptation.ulPolicy,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.ulPolicy,baseline,sim_runs.config_json,db_snapshot,baseline,reports/csv/config_roundtrip_verification.csv,resolved,baseline,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.ulPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,UL link-adaptation policy is YAML-owned and reaches the runtime scheduler/AMC controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.cqi_source,csi_feedback,yaml_link_adaptation.cqi_source,submitted,csi_feedback,browser_runtime_overlay,submitted,csi_feedback,phy.linkAdaptation.cqiSource,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.cqiSource,csi_feedback,sim_runs.config_json,db_snapshot,csi_feedback,reports/csv/config_roundtrip_verification.csv,resolved,csi_feedback,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.cqiSource,reports/csv/runtime_operating_mode.csv,CQISource,csi_feedback,reports/csv/runtime_operating_mode.csv:CQISource,resolved,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,CQI source policy is YAML-owned and reaches the runtime scheduler/AMC controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.delta_cqi_policy,none,yaml_link_adaptation.delta_cqi_policy,submitted,none,browser_runtime_overlay,submitted,none,phy.linkAdaptation.deltaCQIPolicy,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.deltaCQIPolicy,none,sim_runs.config_json,db_snapshot,none,reports/csv/config_roundtrip_verification.csv,resolved,none,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.deltaCQIPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Delta-CQI policy is YAML-owned and reaches the runtime scheduler/AMC controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.delta_mcs_policy,none,yaml_link_adaptation.delta_mcs_policy,submitted,none,browser_runtime_overlay,submitted,none,phy.linkAdaptation.deltaMCSPolicy,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.deltaMCSPolicy,none,sim_runs.config_json,db_snapshot,none,reports/csv/config_roundtrip_verification.csv,resolved,none,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.deltaMCSPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Delta-MCS policy is YAML-owned and reaches the runtime scheduler/AMC controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.rank_adaptation_policy,fixed,yaml_link_adaptation.rank_adaptation_policy,submitted,fixed,browser_runtime_overlay,submitted,fixed,phy.linkAdaptation.rankPolicy,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.rankPolicy,fixed,sim_runs.config_json,db_snapshot,fixed,reports/csv/config_roundtrip_verification.csv,resolved,fixed,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.rankPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Rank-adaptation policy is YAML-owned and reaches the runtime scheduler/AMC controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.adaptation_periodicity,slot,yaml_link_adaptation.adaptation_periodicity,submitted,slot,browser_runtime_overlay,submitted,slot,phy.linkAdaptation.periodicity,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.periodicity,slot,sim_runs.config_json,db_snapshot,slot,reports/csv/config_roundtrip_verification.csv,resolved,slot,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.periodicity,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Adaptation periodicity is YAML-owned and reaches the runtime scheduler/AMC controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.adaptation_delay_model,baseline,yaml_link_adaptation.adaptation_delay_model,submitted,baseline,browser_runtime_overlay,submitted,baseline,phy.linkAdaptation.delayModel,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.delayModel,baseline,sim_runs.config_json,db_snapshot,baseline,reports/csv/config_roundtrip_verification.csv,resolved,baseline,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.delayModel,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Adaptation delay model is YAML-owned and reaches the runtime scheduler/AMC controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,link_adaptation.beam_adaptation_policy,fixed,yaml_link_adaptation.beam_adaptation_policy,submitted,fixed,browser_runtime_overlay,submitted,fixed,phy.linkAdaptation.beamPolicy,resolved,buildInternalConfig -> cfg.phy.linkAdaptation.beamPolicy,fixed,sim_runs.config_json,db_snapshot,fixed,reports/csv/config_roundtrip_verification.csv,resolved,fixed,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.linkAdaptation.beamPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,Beam adaptation policy reaches the runtime link-adaptation controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,reference_signals.pmi_codebook_mode,type1_su_mimo,browser_or_yaml_reference_signals.pmi_codebook_mode,submitted,type1_su_mimo,browser_runtime_overlay,submitted,type1_su_mimo,phy.csi.pmiCodebookMode,resolved,buildInternalConfig -> cfg.phy.csi.pmiCodebookMode,type1_su_mimo,sim_runs.config_json,db_snapshot,type1_su_mimo,reports/csv/config_roundtrip_verification.csv,resolved,type1_su_mimo,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.csi.pmiCodebookMode,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,PMI codebook mode reaches the runtime CSI/precoding controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,csi_acquisition_and_reporting.channel_state_information_mode,PMI+CQI+RI,yaml_csi_acquisition_and_reporting.channel_state_information_mode,submitted,PMI+CQI+RI,browser_runtime_overlay,submitted,PMI+CQI+RI,phy.csi.feedbackMode,resolved,buildInternalConfig -> cfg.phy.csi.feedbackMode,PMI+CQI+RI,sim_runs.config_json,db_snapshot,PMI+CQI+RI,reports/csv/config_roundtrip_verification.csv,resolved,PMI+CQI+RI,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.csi.feedbackMode,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,CSI feedback mode is YAML-owned and reaches the runtime CSI controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,csi_acquisition_and_reporting.cqi_policy,baseline,yaml_csi_acquisition_and_reporting.cqi_policy,submitted,baseline,browser_runtime_overlay,submitted,baseline,phy.csi.cqiPolicy,resolved,buildInternalConfig -> cfg.phy.csi.cqiPolicy; derived enable flag cfg.phy.csi.reportCQI,baseline,sim_runs.config_json,db_snapshot,baseline,reports/csv/config_roundtrip_verification.csv,resolved,baseline,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.csi.cqiPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,1,buildInternalConfig.localPolicyFlag -> cfg.phy.csi.reportCQI,derived,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,CQI reporting policy token remains a policy token; the reportCQI boolean is exported separately as derived evidence.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,csi_acquisition_and_reporting.pmi_policy,baseline,browser_or_yaml_csi_acquisition_and_reporting.pmi_policy,submitted,baseline,browser_runtime_overlay,submitted,baseline,phy.csi.pmiPolicy,resolved,buildInternalConfig -> cfg.phy.csi.pmiPolicy; derived enable flag cfg.phy.csi.reportPMI,baseline,sim_runs.config_json,db_snapshot,baseline,reports/csv/config_roundtrip_verification.csv,resolved,baseline,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.csi.pmiPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,1,buildInternalConfig.localPolicyFlag -> cfg.phy.csi.reportPMI,derived,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,PMI reporting policy token remains a policy token; the reportPMI boolean is exported separately as derived evidence.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,csi_acquisition_and_reporting.ri_policy,baseline,yaml_csi_acquisition_and_reporting.ri_policy,submitted,baseline,browser_runtime_overlay,submitted,baseline,phy.csi.riPolicy,resolved,buildInternalConfig -> cfg.phy.csi.riPolicy; derived enable flag cfg.phy.csi.reportRI,baseline,sim_runs.config_json,db_snapshot,baseline,reports/csv/config_roundtrip_verification.csv,resolved,baseline,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.csi.riPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,1,buildInternalConfig.localPolicyFlag -> cfg.phy.csi.reportRI,derived,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,RI reporting policy token remains a policy token; the reportRI boolean is exported separately as derived evidence.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,csi_acquisition_and_reporting.cri_policy,disabled,yaml_csi_acquisition_and_reporting.cri_policy,submitted,disabled,browser_runtime_overlay,submitted,disabled,phy.csi.criPolicy,resolved,buildInternalConfig -> cfg.phy.csi.criPolicy; derived enable flag cfg.phy.csi.reportCRI,disabled,sim_runs.config_json,db_snapshot,disabled,reports/csv/config_roundtrip_verification.csv,resolved,disabled,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.csi.criPolicy,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,0,buildInternalConfig.localPolicyFlag -> cfg.phy.csi.reportCRI,derived,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,CRI reporting policy token remains a policy token; the reportCRI boolean is exported separately as derived evidence.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,csi_acquisition_and_reporting.report_payload_mode,compressed,yaml_csi_acquisition_and_reporting.report_payload_mode,submitted,compressed,browser_runtime_overlay,submitted,compressed,phy.csi.reportPayloadMode,resolved,buildInternalConfig -> cfg.phy.csi.reportPayloadMode,compressed,sim_runs.config_json,db_snapshot,compressed,reports/csv/config_roundtrip_verification.csv,resolved,compressed,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.csi.reportPayloadMode,reports/csv/config_roundtrip_verification.csv,,,no_runtime_evidence_column_registered,unavailable,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,0,1,0,CSI payload-packing mode is YAML-owned and reaches the runtime CSI controller.
lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot,a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c,webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900,waveform_bundle,beam_precoding,waveform.transform_precoding_enabled,0,browser_or_yaml_waveform.transform_precoding_enabled,submitted,0,browser_runtime_overlay,submitted,0,phy.pusch.transformPrecoding,resolved,buildInternalConfig -> cfg.phy.pusch.transformPrecoding,0,sim_runs.config_json,db_snapshot,0,reports/csv/config_roundtrip_verification.csv,resolved,0,browser_runtime_context.roundtrip_artifacts,browser_displayed,consistent,,phy.pusch.transformPrecoding,air_interface/csv/ul_pusch_trials.csv,TransformPrecodingApplied,0,air_interface/csv/ul_pusch_trials.csv:TransformPrecodingApplied,applied,,not_emitted_by_active_config_roundtrip_verification_runtime,not_available,sim_runs.config_json,runtime_context.roundtrip_artifacts.config_roundtrip_verification,1,1,0,Transform precoding configuration reaches runtime UL waveform and raw trial evidence.
