RunID,ExperimentID,FamilyID,PairID,Variant,Trials,Packets,Errors,Incomplete,StopReason,DeliveryRate,CILower,CIUpper,MeanLatency_ms,P95Latency_ms,MeanGoodput_Mbps,MeanRuntime_ms,Status
"PROTOCOL-IMPACT-20260727-071740","F27_04_T","F27","F27_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","8.9485","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_05_B","F27","F27_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.0082","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_05_T","F27","F27_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.6297","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_06_B","F27","F27_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.7301","PASS"
"PROTOCOL-IMPACT-20260727-071740","F27_06_T","F27","F27_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","6.2183","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_01_B","F28","F28_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.0962","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_01_T","F28","F28_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.9773","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_02_B","F28","F28_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.4748","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_02_T","F28","F28_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.0762","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_03_B","F28","F28_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.6747","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_03_T","F28","F28_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.5841","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_04_B","F28","F28_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.8065","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_04_T","F28","F28_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6926","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_05_B","F28","F28_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.5567","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_05_T","F28","F28_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","6.0847","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_06_B","F28","F28_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","7.6945","PASS"
"PROTOCOL-IMPACT-20260727-071740","F28_06_T","F28","F28_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","6.7321","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_01_B","F29","F29_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.7279","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_01_T","F29","F29_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","7.3212","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_02_B","F29","F29_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","10.1697","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_02_T","F29","F29_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.4979","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_03_B","F29","F29_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.4677","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_03_T","F29","F29_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.2043","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_04_B","F29","F29_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.7632","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_04_T","F29","F29_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.9183","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_05_B","F29","F29_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.8407","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_05_T","F29","F29_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.7881","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_06_B","F29","F29_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.6645","PASS"
"PROTOCOL-IMPACT-20260727-071740","F29_06_T","F29","F29_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.8251","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_01_B","F30","F30_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.7698","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_01_T","F30","F30_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.6175","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_02_B","F30","F30_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.0668","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_02_T","F30","F30_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.1212","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_03_B","F30","F30_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.045","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_03_T","F30","F30_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.8555","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_04_B","F30","F30_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6054","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_04_T","F30","F30_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.8148","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_05_B","F30","F30_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.898","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_05_T","F30","F30_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.6486","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_06_B","F30","F30_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.6274","PASS"
"PROTOCOL-IMPACT-20260727-071740","F30_06_T","F30","F30_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","6.3941","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_01_B","F31","F31_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.5782","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_01_T","F31","F31_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.0044","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_02_B","F31","F31_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.804","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_02_T","F31","F31_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.92","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_03_B","F31","F31_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.0744","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_03_T","F31","F31_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.697","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_04_B","F31","F31_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.9954","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_04_T","F31","F31_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.5059","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_05_B","F31","F31_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.7703","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_05_T","F31","F31_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.141","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_06_B","F31","F31_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.7414","PASS"
"PROTOCOL-IMPACT-20260727-071740","F31_06_T","F31","F31_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","9.3173","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_01_B","F32","F32_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.686","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_01_T","F32","F32_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","6.1568","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_02_B","F32","F32_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.7991","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_02_T","F32","F32_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.0628","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_03_B","F32","F32_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.665","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_03_T","F32","F32_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.3237","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_04_B","F32","F32_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.8124","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_04_T","F32","F32_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6457","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_05_B","F32","F32_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.545","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_05_T","F32","F32_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.8535","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_06_B","F32","F32_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.6422","PASS"
"PROTOCOL-IMPACT-20260727-071740","F32_06_T","F32","F32_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.7571","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_01_B","F33","F33_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.5813","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_01_T","F33","F33_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.6872","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_02_B","F33","F33_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.7666","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_02_T","F33","F33_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.6194","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_03_B","F33","F33_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.5487","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_03_T","F33","F33_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.8738","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_04_B","F33","F33_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6518","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_04_T","F33","F33_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6795","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_05_B","F33","F33_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.5658","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_05_T","F33","F33_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","7.2837","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_06_B","F33","F33_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.4967","PASS"
"PROTOCOL-IMPACT-20260727-071740","F33_06_T","F33","F33_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.0943","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_01_B","F34","F34_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.1442","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_01_T","F34","F34_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.3639","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_02_B","F34","F34_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.7283","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_02_T","F34","F34_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.7222","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_03_B","F34","F34_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.4071","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_03_T","F34","F34_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.0502","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_04_B","F34","F34_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.9762","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_04_T","F34","F34_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6749","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_05_B","F34","F34_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","6.2134","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_05_T","F34","F34_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.5763","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_06_B","F34","F34_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.0186","PASS"
"PROTOCOL-IMPACT-20260727-071740","F34_06_T","F34","F34_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.6266","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_01_B","F35","F35_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.9952","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_01_T","F35","F35_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.0037","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_02_B","F35","F35_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.655","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_02_T","F35","F35_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.5972","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_03_B","F35","F35_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.3498","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_03_T","F35","F35_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.6822","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_04_B","F35","F35_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.4244","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_04_T","F35","F35_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","6.4949","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_05_B","F35","F35_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.2003","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_05_T","F35","F35_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.6428","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_06_B","F35","F35_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.6124","PASS"
"PROTOCOL-IMPACT-20260727-071740","F35_06_T","F35","F35_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.9319","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_01_B","F36","F36_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.7007","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_01_T","F36","F36_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.6144","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_02_B","F36","F36_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.7835","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_02_T","F36","F36_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.8409","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_03_B","F36","F36_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.1082","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_03_T","F36","F36_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.1191","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_04_B","F36","F36_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6923","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_04_T","F36","F36_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.8467","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_05_B","F36","F36_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.7399","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_05_T","F36","F36_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.7354","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_06_B","F36","F36_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.4316","PASS"
"PROTOCOL-IMPACT-20260727-071740","F36_06_T","F36","F36_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.8134","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_01_B","F37","F37_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","6.2964","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_01_T","F37","F37_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","8.1781","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_02_B","F37","F37_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.7857","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_02_T","F37","F37_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","6.0236","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_03_B","F37","F37_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.8187","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_03_T","F37","F37_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.9442","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_04_B","F37","F37_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.638","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_04_T","F37","F37_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.694","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_05_B","F37","F37_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","6.0638","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_05_T","F37","F37_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.9883","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_06_B","F37","F37_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.9101","PASS"
"PROTOCOL-IMPACT-20260727-071740","F37_06_T","F37","F37_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.035","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_01_B","F38","F38_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","6.076","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_01_T","F38","F38_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.0836","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_02_B","F38","F38_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.6459","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_02_T","F38","F38_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.6799","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_03_B","F38","F38_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","6.5135","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_03_T","F38","F38_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.7462","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_04_B","F38","F38_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6385","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_04_T","F38","F38_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6304","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_05_B","F38","F38_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","6.6534","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_05_T","F38","F38_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.6431","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_06_B","F38","F38_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.8948","PASS"
"PROTOCOL-IMPACT-20260727-071740","F38_06_T","F38","F38_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.1971","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_01_B","F39","F39_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.9772","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_01_T","F39","F39_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.5289","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_02_B","F39","F39_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.7077","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_02_T","F39","F39_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.881","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_03_B","F39","F39_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.7379","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_03_T","F39","F39_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.6354","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_04_B","F39","F39_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.9069","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_04_T","F39","F39_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","6.2084","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_05_B","F39","F39_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.9306","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_05_T","F39","F39_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.6638","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_06_B","F39","F39_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","4.6482","PASS"
"PROTOCOL-IMPACT-20260727-071740","F39_06_T","F39","F39_P06","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","6.1877","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_01_B","F40","F40_P01","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","5.5589","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_01_T","F40","F40_P01","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6","4.9406","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_02_B","F40","F40_P02","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","4.6359","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_02_T","F40","F40_P02","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.96","5.9496","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_03_B","F40","F40_P03","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","5.4432","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_03_T","F40","F40_P03","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","6.32","4.8178","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_04_B","F40","F40_P04","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","4.6451","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_04_T","F40","F40_P04","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","7.12","5.0295","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_05_B","F40","F40_P05","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","5.2773","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_05_T","F40","F40_P05","treatment","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.36","4.6801","PASS"
"PROTOCOL-IMPACT-20260727-071740","F40_06_B","F40","F40_P06","baseline","1","64","0","false","criteria_met","1","0.9434","1","0.1","0.1","5.52","5.472","PASS"
