RunID,PairID,FamilyID,Metric,BaselineMean,TreatmentMean,Effect,CILower,CIUpper,PValue,AdjustedPValue,EffectSize,Conclusion,Status,EvidenceRows,EvidenceClass
"PROTOCOL-IMPACT-20260727-071740","F51_P06","F51","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F52_P01","F52","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F52_P02","F52","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F52_P03","F52","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F52_P04","F52","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F52_P05","F52","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F52_P06","F52","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F53_P01","F53","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F53_P02","F53","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F53_P03","F53","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F53_P04","F53","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F53_P05","F53","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F53_P06","F53","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F54_P01","F54","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F54_P02","F54","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F54_P03","F54","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F54_P04","F54","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F54_P05","F54","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F54_P06","F54","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F55_P01","F55","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F55_P02","F55","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F55_P03","F55","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F55_P04","F55","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F55_P05","F55","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F55_P06","F55","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F56_P01","F56","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F56_P02","F56","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F56_P03","F56","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F56_P04","F56","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F56_P05","F56","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F56_P06","F56","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F57_P01","F57","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F57_P02","F57","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F57_P03","F57","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F57_P04","F57","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F57_P05","F57","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F57_P06","F57","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F58_P01","F58","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F58_P02","F58","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F58_P03","F58","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F58_P04","F58","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F58_P05","F58","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F58_P06","F58","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F59_P01","F59","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F59_P02","F59","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F59_P03","F59","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F59_P04","F59","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F59_P05","F59","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F59_P06","F59","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F60_P01","F60","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F60_P02","F60","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F60_P03","F60","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F60_P04","F60","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F60_P05","F60","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F60_P06","F60","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F61_P01","F61","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F61_P02","F61","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F61_P03","F61","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F61_P04","F61","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F61_P05","F61","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F61_P06","F61","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F62_P01","F62","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F62_P02","F62","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F62_P03","F62","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F62_P04","F62","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F62_P05","F62","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F62_P06","F62","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F63_P01","F63","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F63_P02","F63","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F63_P03","F63","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F63_P04","F63","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F63_P05","F63","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F63_P06","F63","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F64_P01","F64","Goodput_Mbps","6","6","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F64_P02","F64","Goodput_Mbps","6.96","6.96","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F64_P03","F64","Goodput_Mbps","6.32","6.32","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F64_P04","F64","Goodput_Mbps","7.12","7.12","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F64_P05","F64","Goodput_Mbps","5.36","5.36","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
"PROTOCOL-IMPACT-20260727-071740","F64_P06","F64","Goodput_Mbps","5.52","5.52","0","0","0","1","1","0","no_observed_paired_difference","PASS","2","paired_executed_protocol_component"
