Direction,SFN,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,SNR_dB,SystemLevelSINR_dB,SystemLevelSINRSource,SystemLevelSINRValueRole,SystemLevelSINRValueStatus,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DopplerHz,DopplerSourceMode,DopplerValueRole,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,MCSIndex,Layers,Rank,NMSE_dB,DetectionMetric,ChannelGain_dB,NoiseVariance,TimingOffset_samples,TimingEstimateUsed,UseIdealTimingSync,RankEstimate,ConditionNumber_dB,EstimatedDopplerHz,PhaseTrackingError_deg,QCLAccuracy,Status,NMSEDefinition,NMSEInterpretation
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,30.270747614173,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,6.59985308907121,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,30.270747614173,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,38,38,38,4,7,7,30,120,0,2,1,-16.4805993617759,0.978007121201169,-111.187792343853,3.66416105603338e-15,0,1,0,1,42.4140704656582,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,20.9361382535284,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,5.51081138937072,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,20.9361382535284,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,40,40,40,4,7,7,30,150,0,2,1,-12.9895391044307,0.952163686444748,-122.977559058488,2.00791481122704e-15,0,1,0,1,39.632553758686,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,22.2370099193392,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.65303471835159,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,22.2370099193392,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,42,42,42,4,7,7,30,180,0,2,2,-14.0207811620991,0.961889295634673,-123.033257915101,1.43451649211717e-15,0,1,0,1,26.731044494569,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,27.3346402041093,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,1.92441082921312,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,27.3346402041093,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,44,44,44,4,7,7,30,210,0,2,2,-12.8808327793511,0.951010604372006,-113.530409195444,3.77331135811395e-15,0,1,0,1,43.7905912679504,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,22.3951748595462,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,3.6189139039478,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,22.3951748595462,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,49,49,49,4,7,7,30,240,0,2,1,-13.194755451049,0.95427055019987,-111.636777025566,1.98663539439201e-14,0,1,0,1,42.8163242210268,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,32.0979935384073,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,7.58664229514889,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,32.0979935384073,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,1,1,1,5,7,7,21,0,0,2,2,-17.8302926650623,0.983786690385622,-110.439709358151,1.76812994034918e-15,0,1,0,1,34.6826419632991,NaN,5.08888749034163e-14,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,3.32531956069372,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.16746986597329,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,3.32531956069372,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,8,8,8,5,7,7,21,21,0,2,1,-13.3445467951896,0.955752302790189,-139.423063167723,1.75645405757454e-15,0,1,0,1,31.3759573138083,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,8.64150930112338,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,4.43807944592427,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,8.64150930112338,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,11,11,11,5,7,7,21,42,0,2,1,-11.5304638456452,0.934317722653828,-135.351757371216,1.56134198468468e-15,0,1,0,1,39.2828202103241,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,8.15435458365945,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,1.28487932026717,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,8.15435458365945,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,17,17,17,5,7,7,21,63,0,2,1,-13.567281747806,0.957871213746416,-132.622466878328,3.04920949003942e-15,0,1,0,1,42.1091145568685,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,31.0726933088417,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,3.44120424058909,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,31.0726933088417,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,21,21,21,5,7,7,21,84,0,2,2,-14.0679337355167,0.962285315003157,-112.991891457333,1.41126733892259e-15,0,1,0,1,31.6382243309154,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,35.9874256965909,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,5.19096978960571,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,35.9874256965909,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,25,25,25,5,7,7,21,105,0,2,2,-13.6793531140502,0.958900346165798,-107.228748285493,1.66596086147648e-15,0,1,0,1,29.2953958431719,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,28.4097714228964,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,4.20605181169978,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,28.4097714228964,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,28,28,28,5,7,7,21,126,0,2,2,-17.3072846499656,0.981749604928978,-112.395030094342,2.78969611622386e-15,0,1,0,1,30.1691784978644,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,29.6914488865611,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,1.22272196833621,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,29.6914488865611,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,30,30,30,5,7,7,21,147,0,2,2,-16.0695707007838,0.975876637064418,-112.173556075742,2.06880292322283e-15,0,1,0,1,38.2758305464959,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,31.0557296137101,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,5.17971306810305,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,31.0557296137101,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,31,31,31,5,7,7,21,168,0,2,2,-13.6563956128845,0.95869150999097,-111.177454367028,2.02375426953881e-15,0,1,0,1,33.7852396476533,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,58.2527506862822,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-0.292745682259197,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,58.2527506862822,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,36,36,36,5,7,7,21,189,0,2,2,-11.5305544036846,0.934319002275409,-84.8572041284318,1.83024886494044e-15,0,1,0,1,47.3889066703023,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,44.2391209194543,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,2.62970727957882,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,44.2391209194543,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,39,39,39,5,7,7,21,210,0,2,2,-13.3464245482254,0.955770583986435,-99.8887377782794,1.39163404311898e-15,0,1,0,1,39.67253234278,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,30.1104412597243,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,5.76879097204336,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,30.1104412597243,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,46,46,46,5,7,7,21,231,0,2,2,-17.9810481109508,0.984331175043045,-110.605753172021,3.26768648616423e-15,0,1,0,1,32.8644568644341,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,7,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,23.2801553324116,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,4.4952596884624,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,23.2801553324116,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,48,48,48,5,7,7,21,252,0,2,1,-15.5979401557356,0.973183582512554,-91.9381595876685,1.11489369830758e-12,0,1,0,1,38.2740364588571,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,30.8735314918132,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,34.0703607338004,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,30.8735314918132,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,26,26,26,1,8,8,27,0,26,1,1,-37.703410130848,0.999830337720657,-115.805339520733,8.70045503899568e-16,0,1,0,1,0,-30.3309019948476,1.79919342655798e-14,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,12.3402714650325,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,29.3862044486633,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,12.3402714650325,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,14,14,14,1,8,8,27,27,13,1,1,-27.7688528669284,0.998331257287236,-98.5323182360135,3.32802287140505e-12,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
DL,8,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,26.2177995984569,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-12.7602740511421,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,26.2177995984569,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,3,3,3,1,8,8,27,54,0,2,2,19.3842260062777,0.0113920400293178,-126.985890564306,4.37456577716836e-17,293,1,0,1,28.1473766982983,NaN,0,1,FAIL,pilot_residual_over_aligned_pilot_power,positive_nmse_db_can_occur_when_estimation_error_exceeds_reference_pilot_power
