ExperimentID,FamilyID,PairID,Variant,Trials,Errors,Incomplete,StopReason,BLER,CILower,CIUpper,MeanLatency_ms,MeanGoodputMbps,MeanFairness,MeanRuntime_ms,Status,ExecutionBackend,ApproximationMode,EvidenceClass
F51-P06-T,F51,F51-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,1,0.8,1,0.2236,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P01-B,F52,F52-P01,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.1955,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P01-T,F52,F52-P01,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.3419,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P02-B,F52,F52-P02,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.2027,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P02-T,F52,F52-P02,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.191,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P03-B,F52,F52-P03,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.205,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P03-T,F52,F52-P03,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.1904,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P04-B,F52,F52-P04,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.1895,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P04-T,F52,F52-P04,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.6119,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P05-B,F52,F52-P05,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.2624,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P05-T,F52,F52-P05,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.2194,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P06-B,F52,F52-P06,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.2425,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P06-T,F52,F52-P06,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,2,0.4,1,0.244,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P01-B,F53,F53-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.2429,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P01-T,F53,F53-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.583,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P02-B,F53,F53-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.2439,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P02-T,F53,F53-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.2382,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P03-B,F53,F53-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.2041,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P03-T,F53,F53-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.1893,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P04-B,F53,F53-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.1867,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P04-T,F53,F53-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.3757,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P05-B,F53,F53-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.3854,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P05-T,F53,F53-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.3225,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P06-B,F53,F53-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.2897,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P06-T,F53,F53-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.26667,1,0.2359,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P01-B,F54,F54-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.4181,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P01-T,F54,F54-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.2506,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P02-B,F54,F54-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.2024,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P02-T,F54,F54-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.1883,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P03-B,F54,F54-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.1854,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P03-T,F54,F54-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.1834,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P04-B,F54,F54-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.3222,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P04-T,F54,F54-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.2433,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P05-B,F54,F54-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.2327,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P05-T,F54,F54-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.1936,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P06-B,F54,F54-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.1903,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P06-T,F54,F54-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4,0.2,1,0.2195,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P01-B,F55,F55-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.7679,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P01-T,F55,F55-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.193,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P02-B,F55,F55-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.1829,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P02-T,F55,F55-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.1837,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P03-B,F55,F55-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.1814,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P03-T,F55,F55-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.1829,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P04-B,F55,F55-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.1949,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P04-T,F55,F55-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.2508,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P05-B,F55,F55-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.1902,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P05-T,F55,F55-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.1845,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P06-B,F55,F55-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.2213,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P06-T,F55,F55-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,5,0.16,1,0.2192,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P01-B,F56,F56-P01,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.1986,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P01-T,F56,F56-P01,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.2926,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P02-B,F56,F56-P02,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.2166,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P02-T,F56,F56-P02,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.1818,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P03-B,F56,F56-P03,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.1789,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P03-T,F56,F56-P03,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.1807,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P04-B,F56,F56-P04,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.1847,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P04-T,F56,F56-P04,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.1776,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P05-B,F56,F56-P05,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.2214,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P05-T,F56,F56-P05,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.2363,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P06-B,F56,F56-P06,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.1862,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P06-T,F56,F56-P06,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,6,0.13333,1,0.1836,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P01-B,F57,F57-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,99.5885,0.0080331,1,99.5885,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P01-T,F57,F57-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,39.4749,0.020266,1,39.4749,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P02-B,F57,F57-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,12.8603,0.062207,1,12.8603,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P02-T,F57,F57-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6.7356,0.11877,1,6.7356,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P03-B,F57,F57-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,15.2812,0.052352,1,15.2812,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P03-T,F57,F57-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.5874,0.223,1,3.5874,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P04-B,F57,F57-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.1256,0.25595,1,3.1256,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P04-T,F57,F57-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4.0584,0.19712,1,4.0584,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P05-B,F57,F57-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.0078,0.19961,1,4.0078,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P05-T,F57,F57-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.552,0.22523,1,3.552,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P06-B,F57,F57-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.5577,0.22486,1,3.5577,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P06-T,F57,F57-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2.9527,0.27094,1,2.9527,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P01-B,F58,F58-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.0132,0.2655,1,3.0132,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P01-T,F58,F58-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.5393,0.22603,1,3.5393,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P02-B,F58,F58-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.0622,0.26125,1,3.0622,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P02-T,F58,F58-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.0367,0.26344,1,3.0367,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P03-B,F58,F58-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.075,0.26016,1,3.075,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P03-T,F58,F58-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4.1273,0.19383,1,4.1273,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P04-B,F58,F58-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.6501,0.21917,1,3.6501,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P04-T,F58,F58-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.6184,0.22109,1,3.6184,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P05-B,F58,F58-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.255,0.18801,1,4.255,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P05-T,F58,F58-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.4164,0.23416,1,3.4164,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P06-B,F58,F58-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.5895,0.17431,1,4.5895,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P06-T,F58,F58-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.5055,0.22821,1,3.5055,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P01-B,F59,F59-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8008,0.21048,1,3.8008,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P01-T,F59,F59-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8348,0.20862,1,3.8348,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P02-B,F59,F59-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.5986,0.22231,1,3.5986,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P02-T,F59,F59-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4.0001,0.2,1,4.0001,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P03-B,F59,F59-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.7165,0.16962,1,4.7165,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P03-T,F59,F59-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6.0664,0.13187,1,6.0664,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P04-B,F59,F59-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6.6096,0.12104,1,6.6096,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P04-T,F59,F59-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,5.4954,0.14558,1,5.4954,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P05-B,F59,F59-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,6.7861,0.11789,1,6.7861,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P05-T,F59,F59-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,7.1922,0.11123,1,7.1922,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P06-B,F59,F59-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,5.8409,0.13697,1,5.8409,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P06-T,F59,F59-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,6.6885,0.11961,1,6.6885,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P01-B,F60,F60-P01,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,6.7849,0.11791,1,6.7849,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P01-T,F60,F60-P01,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4.4429,0.18006,1,4.4429,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P02-B,F60,F60-P02,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,4.0877,0.19571,1,4.0877,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P02-T,F60,F60-P02,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4.0968,0.19527,1,4.0968,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P03-B,F60,F60-P03,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,3.9876,0.20062,1,3.9876,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P03-T,F60,F60-P03,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4.4568,0.1795,1,4.4568,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P04-B,F60,F60-P04,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,5.328,0.15015,1,5.328,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P04-T,F60,F60-P04,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4.2691,0.18739,1,4.2691,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P05-B,F60,F60-P05,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,3.9642,0.20181,1,3.9642,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P05-T,F60,F60-P05,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,3.8178,0.20954,1,3.8178,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P06-B,F60,F60-P06,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,4.5868,0.17441,1,4.5868,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P06-T,F60,F60-P06,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,3.9515,0.20245,1,3.9515,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P01-B,F61,F61-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.7323,0.21435,1,3.7323,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P01-T,F61,F61-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.9267,0.20373,1,3.9267,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P02-B,F61,F61-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.5825,0.22331,1,3.5825,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P02-T,F61,F61-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8962,0.20533,1,3.8962,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P03-B,F61,F61-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.1008,0.19508,1,4.1008,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P03-T,F61,F61-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,5.0683,0.15784,1,5.0683,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P04-B,F61,F61-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.233,0.18899,1,4.233,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P04-T,F61,F61-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.8695,0.20675,1,3.8695,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P05-B,F61,F61-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,4.3666,0.18321,1,4.3666,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P05-T,F61,F61-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3.7285,0.21456,1,3.7285,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P06-B,F61,F61-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.6763,0.21761,1,3.6763,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F61-P06-T,F61,F61-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,4.2401,0.18867,1,4.2401,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P01-B,F62,F62-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,23.6282,0.041053,0.97629,23.6282,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P01-T,F62,F62-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2.2692,0.39926,0.978,2.2692,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P02-B,F62,F62-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2.398,0.4045,0.97933,2.398,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P02-T,F62,F62-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2.1361,0.42414,0.98039,2.1361,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P03-B,F62,F62-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3.2065,0.30251,0.98361,3.2065,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P03-T,F62,F62-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.453,0.98522,1.9694,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P04-B,F62,F62-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4845,0.98619,1.6873,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P04-T,F62,F62-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4525,0.98684,1.591,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P05-B,F62,F62-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4845,0.98731,1.6006,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P05-T,F62,F62-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4525,0.98765,1.9516,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P06-B,F62,F62-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.4845,0.98793,1.538,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F62-P06-T,F62,F62-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,2,0.455,0.9434,1.4115,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P01-B,F63,F63-P01,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.32133,0.95847,1.3992,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P01-T,F63,F63-P01,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.28933,0.96618,1.4817,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P02-B,F63,F63-P02,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.321,0.97087,1.7337,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P02-T,F63,F63-P02,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.289,0.97403,1.4412,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P03-B,F63,F63-P03,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.32067,0.97629,1.3666,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P03-T,F63,F63-P03,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.28867,0.978,1.4495,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P04-B,F63,F63-P04,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.32067,0.97933,1.6924,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P04-T,F63,F63-P04,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.28867,0.98039,1.5509,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P05-B,F63,F63-P05,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.32067,0.98361,1.3898,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P05-T,F63,F63-P05,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.28867,0.98522,1.6494,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P06-B,F63,F63-P06,baseline,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.32033,0.98619,1.5352,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F63-P06-T,F63,F63-P06,treatment,2000,0,false,exact_vector_complete,0,0,0.0013509,3,0.28833,0.98684,1.7282,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P01-B,F64,F64-P01,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,4,0.24825,0.98731,1.431,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P01-T,F64,F64-P01,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4,0.22425,0.98765,1.4974,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P02-B,F64,F64-P02,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,4,0.24825,0.98793,1.4105,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P02-T,F64,F64-P02,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4,0.2255,0.9434,1.7465,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P03-B,F64,F64-P03,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,4,0.249,0.95847,1.656,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P03-T,F64,F64-P03,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4,0.225,0.96618,1.9835,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P04-B,F64,F64-P04,baseline,10000,0,false,exact_vector_complete,0,0,0.00027048,4,0.24875,0.97087,2.0887,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F64-P04-T,F64,F64-P04,treatment,10000,0,false,exact_vector_complete,0,0,0.00027048,4,0.22475,0.97403,2.0824,PASS,analytical_component_evaluation,component_proxy,study_not_truth
