ExperimentID,FamilyID,PairID,Variant,TrialIndex,Seed,PayloadID,ChannelRealizationID,NoiseRealizationID,Direction,Outcome,Latency_ms,DeliveredBits,DroppedBits,HARQAttempts,Runtime_ms,Status,ExecutionBackend,ApproximationMode,EvidenceClass
F48-P05-B,F48,F48-P05,baseline,1,131,PAY48-05,CH48-05,NO48-05,UL,invariant_pass,3.8,800,0,1,0.3891,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P05-T,F48,F48-P05,treatment,1,131,PAY48-05,CH48-05,NO48-05,UL,invariant_pass,1.2,800,0,1,0.3253,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P06-B,F48,F48-P06,baseline,1,197,PAY48-06,CH48-06,NO48-06,UL,invariant_pass,3.8,800,0,1,0.308,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F48-P06-T,F48,F48-P06,treatment,1,197,PAY48-06,CH48-06,NO48-06,UL,invariant_pass,1.2,800,0,1,0.3062,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P01-B,F49,F49-P01,baseline,1,11,PAY49-01,CH49-01,NO49-01,DL,invariant_pass,10.5939,800,0,1,10.5939,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P01-T,F49,F49-P01,treatment,1,11,PAY49-01,CH49-01,NO49-01,DL,invariant_pass,4.3438,800,0,1,4.3438,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P02-B,F49,F49-P02,baseline,1,23,PAY49-02,CH49-02,NO49-02,DL,invariant_pass,3.8,800,0,1,2.2915,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P02-T,F49,F49-P02,treatment,1,23,PAY49-02,CH49-02,NO49-02,DL,invariant_pass,3.9,800,0,1,1.4642,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P03-B,F49,F49-P03,baseline,1,47,PAY49-03,CH49-03,NO49-03,DL,invariant_pass,5.9514,800,0,1,5.9514,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P03-T,F49,F49-P03,treatment,1,47,PAY49-03,CH49-03,NO49-03,DL,invariant_pass,3.9,800,0,1,0.2829,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P04-B,F49,F49-P04,baseline,1,89,PAY49-04,CH49-04,NO49-04,DL,invariant_pass,3.8,800,0,1,0.1799,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P04-T,F49,F49-P04,treatment,1,89,PAY49-04,CH49-04,NO49-04,DL,invariant_pass,3.9,800,0,1,0.2613,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P05-B,F49,F49-P05,baseline,1,131,PAY49-05,CH49-05,NO49-05,DL,invariant_pass,3.8,800,0,1,0.2168,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P05-T,F49,F49-P05,treatment,1,131,PAY49-05,CH49-05,NO49-05,DL,invariant_pass,3.9,800,0,1,0.1843,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P06-B,F49,F49-P06,baseline,1,197,PAY49-06,CH49-06,NO49-06,DL,invariant_pass,3.8,800,0,1,0.2885,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F49-P06-T,F49,F49-P06,treatment,1,197,PAY49-06,CH49-06,NO49-06,DL,invariant_pass,3.9,800,0,1,0.2305,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P01-B,F50,F50-P01,baseline,1,11,PAY50-01,CH50-01,NO50-01,UL,invariant_pass,57.1412,800,0,1,57.1412,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P01-T,F50,F50-P01,treatment,1,11,PAY50-01,CH50-01,NO50-01,UL,invariant_pass,26.1449,800,0,1,26.1449,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P02-B,F50,F50-P02,baseline,1,23,PAY50-02,CH50-02,NO50-02,UL,invariant_pass,6.0607,800,0,1,6.0607,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P02-T,F50,F50-P02,treatment,1,23,PAY50-02,CH50-02,NO50-02,UL,invariant_pass,6.4953,800,0,1,6.4953,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P03-B,F50,F50-P03,baseline,1,47,PAY50-03,CH50-03,NO50-03,UL,invariant_pass,17.7028,800,0,1,17.7028,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P03-T,F50,F50-P03,treatment,1,47,PAY50-03,CH50-03,NO50-03,UL,invariant_pass,2.8317,800,0,1,2.8317,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P04-B,F50,F50-P04,baseline,1,89,PAY50-04,CH50-04,NO50-04,UL,invariant_pass,2.5883,800,0,1,2.5883,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P04-T,F50,F50-P04,treatment,1,89,PAY50-04,CH50-04,NO50-04,UL,invariant_pass,2.8048,800,0,1,2.8048,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P05-B,F50,F50-P05,baseline,1,131,PAY50-05,CH50-05,NO50-05,UL,invariant_pass,3.9133,800,0,1,3.9133,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P05-T,F50,F50-P05,treatment,1,131,PAY50-05,CH50-05,NO50-05,UL,invariant_pass,2.8781,800,0,1,2.8781,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P06-B,F50,F50-P06,baseline,1,197,PAY50-06,CH50-06,NO50-06,UL,invariant_pass,2.7268,800,0,1,2.7268,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F50-P06-T,F50,F50-P06,treatment,1,197,PAY50-06,CH50-06,NO50-06,UL,invariant_pass,2.9116,800,0,1,2.9116,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P01-B,F51,F51-P01,baseline,1,11,PAY51-01,CH51-01,NO51-01,DL,invariant_pass,11.4409,800,0,1,11.4409,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P01-T,F51,F51-P01,treatment,1,11,PAY51-01,CH51-01,NO51-01,DL,invariant_pass,1.4489,800,0,1,1.4489,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P02-B,F51,F51-P02,baseline,1,23,PAY51-02,CH51-02,NO51-02,DL,invariant_pass,1,800,0,1,0.8562,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P02-T,F51,F51-P02,treatment,1,23,PAY51-02,CH51-02,NO51-02,DL,invariant_pass,1,800,0,1,0.8567,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P03-B,F51,F51-P03,baseline,1,47,PAY51-03,CH51-03,NO51-03,DL,invariant_pass,4.4508,800,0,1,4.4508,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P03-T,F51,F51-P03,treatment,1,47,PAY51-03,CH51-03,NO51-03,DL,invariant_pass,1,800,0,1,0.5044,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P04-B,F51,F51-P04,baseline,1,89,PAY51-04,CH51-04,NO51-04,DL,invariant_pass,1,800,0,1,0.2781,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P04-T,F51,F51-P04,treatment,1,89,PAY51-04,CH51-04,NO51-04,DL,invariant_pass,1,800,0,1,0.4537,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P05-B,F51,F51-P05,baseline,1,131,PAY51-05,CH51-05,NO51-05,DL,invariant_pass,1,800,0,1,0.2657,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P05-T,F51,F51-P05,treatment,1,131,PAY51-05,CH51-05,NO51-05,DL,invariant_pass,1,800,0,1,0.2007,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P06-B,F51,F51-P06,baseline,1,197,PAY51-06,CH51-06,NO51-06,DL,invariant_pass,1,800,0,1,0.1882,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F51-P06-T,F51,F51-P06,treatment,1,197,PAY51-06,CH51-06,NO51-06,DL,invariant_pass,1,800,0,1,0.2236,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P01-B,F52,F52-P01,baseline,1,11,PAY52-01,CH52-01,NO52-01,UL,invariant_pass,2,800,0,1,0.1955,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P01-T,F52,F52-P01,treatment,1,11,PAY52-01,CH52-01,NO52-01,UL,invariant_pass,2,800,0,1,0.3419,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P02-B,F52,F52-P02,baseline,1,23,PAY52-02,CH52-02,NO52-02,UL,invariant_pass,2,800,0,1,0.2027,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P02-T,F52,F52-P02,treatment,1,23,PAY52-02,CH52-02,NO52-02,UL,invariant_pass,2,800,0,1,0.191,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P03-B,F52,F52-P03,baseline,1,47,PAY52-03,CH52-03,NO52-03,UL,invariant_pass,2,800,0,1,0.205,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P03-T,F52,F52-P03,treatment,1,47,PAY52-03,CH52-03,NO52-03,UL,invariant_pass,2,800,0,1,0.1904,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P04-B,F52,F52-P04,baseline,1,89,PAY52-04,CH52-04,NO52-04,UL,invariant_pass,2,800,0,1,0.1895,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P04-T,F52,F52-P04,treatment,1,89,PAY52-04,CH52-04,NO52-04,UL,invariant_pass,2,800,0,1,0.6119,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P05-B,F52,F52-P05,baseline,1,131,PAY52-05,CH52-05,NO52-05,UL,invariant_pass,2,800,0,1,0.2624,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P05-T,F52,F52-P05,treatment,1,131,PAY52-05,CH52-05,NO52-05,UL,invariant_pass,2,800,0,1,0.2194,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P06-B,F52,F52-P06,baseline,1,197,PAY52-06,CH52-06,NO52-06,UL,invariant_pass,2,800,0,1,0.2425,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F52-P06-T,F52,F52-P06,treatment,1,197,PAY52-06,CH52-06,NO52-06,UL,invariant_pass,2,800,0,1,0.244,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P01-B,F53,F53-P01,baseline,1,11,PAY53-01,CH53-01,NO53-01,DL,invariant_pass,3,800,0,1,0.2429,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P01-T,F53,F53-P01,treatment,1,11,PAY53-01,CH53-01,NO53-01,DL,invariant_pass,3,800,0,1,0.583,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P02-B,F53,F53-P02,baseline,1,23,PAY53-02,CH53-02,NO53-02,DL,invariant_pass,3,800,0,1,0.2439,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P02-T,F53,F53-P02,treatment,1,23,PAY53-02,CH53-02,NO53-02,DL,invariant_pass,3,800,0,1,0.2382,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P03-B,F53,F53-P03,baseline,1,47,PAY53-03,CH53-03,NO53-03,DL,invariant_pass,3,800,0,1,0.2041,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P03-T,F53,F53-P03,treatment,1,47,PAY53-03,CH53-03,NO53-03,DL,invariant_pass,3,800,0,1,0.1893,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P04-B,F53,F53-P04,baseline,1,89,PAY53-04,CH53-04,NO53-04,DL,invariant_pass,3,800,0,1,0.1867,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P04-T,F53,F53-P04,treatment,1,89,PAY53-04,CH53-04,NO53-04,DL,invariant_pass,3,800,0,1,0.3757,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P05-B,F53,F53-P05,baseline,1,131,PAY53-05,CH53-05,NO53-05,DL,invariant_pass,3,800,0,1,0.3854,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P05-T,F53,F53-P05,treatment,1,131,PAY53-05,CH53-05,NO53-05,DL,invariant_pass,3,800,0,1,0.3225,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P06-B,F53,F53-P06,baseline,1,197,PAY53-06,CH53-06,NO53-06,DL,invariant_pass,3,800,0,1,0.2897,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F53-P06-T,F53,F53-P06,treatment,1,197,PAY53-06,CH53-06,NO53-06,DL,invariant_pass,3,800,0,1,0.2359,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P01-B,F54,F54-P01,baseline,1,11,PAY54-01,CH54-01,NO54-01,UL,invariant_pass,4,800,0,1,0.4181,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P01-T,F54,F54-P01,treatment,1,11,PAY54-01,CH54-01,NO54-01,UL,invariant_pass,4,800,0,1,0.2506,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P02-B,F54,F54-P02,baseline,1,23,PAY54-02,CH54-02,NO54-02,UL,invariant_pass,4,800,0,1,0.2024,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P02-T,F54,F54-P02,treatment,1,23,PAY54-02,CH54-02,NO54-02,UL,invariant_pass,4,800,0,1,0.1883,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P03-B,F54,F54-P03,baseline,1,47,PAY54-03,CH54-03,NO54-03,UL,invariant_pass,4,800,0,1,0.1854,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P03-T,F54,F54-P03,treatment,1,47,PAY54-03,CH54-03,NO54-03,UL,invariant_pass,4,800,0,1,0.1834,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P04-B,F54,F54-P04,baseline,1,89,PAY54-04,CH54-04,NO54-04,UL,invariant_pass,4,800,0,1,0.3222,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P04-T,F54,F54-P04,treatment,1,89,PAY54-04,CH54-04,NO54-04,UL,invariant_pass,4,800,0,1,0.2433,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P05-B,F54,F54-P05,baseline,1,131,PAY54-05,CH54-05,NO54-05,UL,invariant_pass,4,800,0,1,0.2327,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P05-T,F54,F54-P05,treatment,1,131,PAY54-05,CH54-05,NO54-05,UL,invariant_pass,4,800,0,1,0.1936,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P06-B,F54,F54-P06,baseline,1,197,PAY54-06,CH54-06,NO54-06,UL,invariant_pass,4,800,0,1,0.1903,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F54-P06-T,F54,F54-P06,treatment,1,197,PAY54-06,CH54-06,NO54-06,UL,invariant_pass,4,800,0,1,0.2195,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P01-B,F55,F55-P01,baseline,1,11,PAY55-01,CH55-01,NO55-01,DL,invariant_pass,5,800,0,1,0.7679,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P01-T,F55,F55-P01,treatment,1,11,PAY55-01,CH55-01,NO55-01,DL,invariant_pass,5,800,0,1,0.193,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P02-B,F55,F55-P02,baseline,1,23,PAY55-02,CH55-02,NO55-02,DL,invariant_pass,5,800,0,1,0.1829,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P02-T,F55,F55-P02,treatment,1,23,PAY55-02,CH55-02,NO55-02,DL,invariant_pass,5,800,0,1,0.1837,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P03-B,F55,F55-P03,baseline,1,47,PAY55-03,CH55-03,NO55-03,DL,invariant_pass,5,800,0,1,0.1814,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P03-T,F55,F55-P03,treatment,1,47,PAY55-03,CH55-03,NO55-03,DL,invariant_pass,5,800,0,1,0.1829,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P04-B,F55,F55-P04,baseline,1,89,PAY55-04,CH55-04,NO55-04,DL,invariant_pass,5,800,0,1,0.1949,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P04-T,F55,F55-P04,treatment,1,89,PAY55-04,CH55-04,NO55-04,DL,invariant_pass,5,800,0,1,0.2508,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P05-B,F55,F55-P05,baseline,1,131,PAY55-05,CH55-05,NO55-05,DL,invariant_pass,5,800,0,1,0.1902,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P05-T,F55,F55-P05,treatment,1,131,PAY55-05,CH55-05,NO55-05,DL,invariant_pass,5,800,0,1,0.1845,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P06-B,F55,F55-P06,baseline,1,197,PAY55-06,CH55-06,NO55-06,DL,invariant_pass,5,800,0,1,0.2213,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F55-P06-T,F55,F55-P06,treatment,1,197,PAY55-06,CH55-06,NO55-06,DL,invariant_pass,5,800,0,1,0.2192,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P01-B,F56,F56-P01,baseline,1,11,PAY56-01,CH56-01,NO56-01,UL,invariant_pass,6,800,0,1,0.1986,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P01-T,F56,F56-P01,treatment,1,11,PAY56-01,CH56-01,NO56-01,UL,invariant_pass,6,800,0,1,0.2926,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P02-B,F56,F56-P02,baseline,1,23,PAY56-02,CH56-02,NO56-02,UL,invariant_pass,6,800,0,1,0.2166,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P02-T,F56,F56-P02,treatment,1,23,PAY56-02,CH56-02,NO56-02,UL,invariant_pass,6,800,0,1,0.1818,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P03-B,F56,F56-P03,baseline,1,47,PAY56-03,CH56-03,NO56-03,UL,invariant_pass,6,800,0,1,0.1789,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P03-T,F56,F56-P03,treatment,1,47,PAY56-03,CH56-03,NO56-03,UL,invariant_pass,6,800,0,1,0.1807,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P04-B,F56,F56-P04,baseline,1,89,PAY56-04,CH56-04,NO56-04,UL,invariant_pass,6,800,0,1,0.1847,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P04-T,F56,F56-P04,treatment,1,89,PAY56-04,CH56-04,NO56-04,UL,invariant_pass,6,800,0,1,0.1776,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P05-B,F56,F56-P05,baseline,1,131,PAY56-05,CH56-05,NO56-05,UL,invariant_pass,6,800,0,1,0.2214,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P05-T,F56,F56-P05,treatment,1,131,PAY56-05,CH56-05,NO56-05,UL,invariant_pass,6,800,0,1,0.2363,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P06-B,F56,F56-P06,baseline,1,197,PAY56-06,CH56-06,NO56-06,UL,invariant_pass,6,800,0,1,0.1862,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F56-P06-T,F56,F56-P06,treatment,1,197,PAY56-06,CH56-06,NO56-06,UL,invariant_pass,6,800,0,1,0.1836,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P01-B,F57,F57-P01,baseline,1,11,PAY57-01,CH57-01,NO57-01,DL,invariant_pass,99.5885,800,0,1,99.5885,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P01-T,F57,F57-P01,treatment,1,11,PAY57-01,CH57-01,NO57-01,DL,invariant_pass,39.4749,800,0,1,39.4749,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P02-B,F57,F57-P02,baseline,1,23,PAY57-02,CH57-02,NO57-02,DL,invariant_pass,12.8603,800,0,1,12.8603,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P02-T,F57,F57-P02,treatment,1,23,PAY57-02,CH57-02,NO57-02,DL,invariant_pass,6.7356,800,0,1,6.7356,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P03-B,F57,F57-P03,baseline,1,47,PAY57-03,CH57-03,NO57-03,DL,invariant_pass,15.2812,800,0,1,15.2812,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P03-T,F57,F57-P03,treatment,1,47,PAY57-03,CH57-03,NO57-03,DL,invariant_pass,3.5874,800,0,1,3.5874,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P04-B,F57,F57-P04,baseline,1,89,PAY57-04,CH57-04,NO57-04,DL,invariant_pass,3.1256,800,0,1,3.1256,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P04-T,F57,F57-P04,treatment,1,89,PAY57-04,CH57-04,NO57-04,DL,invariant_pass,4.0584,800,0,1,4.0584,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P05-B,F57,F57-P05,baseline,1,131,PAY57-05,CH57-05,NO57-05,DL,invariant_pass,4.0078,800,0,1,4.0078,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P05-T,F57,F57-P05,treatment,1,131,PAY57-05,CH57-05,NO57-05,DL,invariant_pass,3.552,800,0,1,3.552,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P06-B,F57,F57-P06,baseline,1,197,PAY57-06,CH57-06,NO57-06,DL,invariant_pass,3.5577,800,0,1,3.5577,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F57-P06-T,F57,F57-P06,treatment,1,197,PAY57-06,CH57-06,NO57-06,DL,invariant_pass,2.9527,800,0,1,2.9527,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P01-B,F58,F58-P01,baseline,1,11,PAY58-01,CH58-01,NO58-01,UL,invariant_pass,3.0132,800,0,1,3.0132,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P01-T,F58,F58-P01,treatment,1,11,PAY58-01,CH58-01,NO58-01,UL,invariant_pass,3.5393,800,0,1,3.5393,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P02-B,F58,F58-P02,baseline,1,23,PAY58-02,CH58-02,NO58-02,UL,invariant_pass,3.0622,800,0,1,3.0622,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P02-T,F58,F58-P02,treatment,1,23,PAY58-02,CH58-02,NO58-02,UL,invariant_pass,3.0367,800,0,1,3.0367,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P03-B,F58,F58-P03,baseline,1,47,PAY58-03,CH58-03,NO58-03,UL,invariant_pass,3.075,800,0,1,3.075,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P03-T,F58,F58-P03,treatment,1,47,PAY58-03,CH58-03,NO58-03,UL,invariant_pass,4.1273,800,0,1,4.1273,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P04-B,F58,F58-P04,baseline,1,89,PAY58-04,CH58-04,NO58-04,UL,invariant_pass,3.6501,800,0,1,3.6501,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P04-T,F58,F58-P04,treatment,1,89,PAY58-04,CH58-04,NO58-04,UL,invariant_pass,3.6184,800,0,1,3.6184,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P05-B,F58,F58-P05,baseline,1,131,PAY58-05,CH58-05,NO58-05,UL,invariant_pass,4.255,800,0,1,4.255,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P05-T,F58,F58-P05,treatment,1,131,PAY58-05,CH58-05,NO58-05,UL,invariant_pass,3.4164,800,0,1,3.4164,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P06-B,F58,F58-P06,baseline,1,197,PAY58-06,CH58-06,NO58-06,UL,invariant_pass,4.5895,800,0,1,4.5895,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F58-P06-T,F58,F58-P06,treatment,1,197,PAY58-06,CH58-06,NO58-06,UL,invariant_pass,3.5055,800,0,1,3.5055,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P01-B,F59,F59-P01,baseline,1,11,PAY59-01,CH59-01,NO59-01,DL,invariant_pass,3.8008,800,0,1,3.8008,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P01-T,F59,F59-P01,treatment,1,11,PAY59-01,CH59-01,NO59-01,DL,invariant_pass,3.8348,800,0,1,3.8348,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P02-B,F59,F59-P02,baseline,1,23,PAY59-02,CH59-02,NO59-02,DL,invariant_pass,3.5986,800,0,1,3.5986,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P02-T,F59,F59-P02,treatment,1,23,PAY59-02,CH59-02,NO59-02,DL,invariant_pass,4.0001,800,0,1,4.0001,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P03-B,F59,F59-P03,baseline,1,47,PAY59-03,CH59-03,NO59-03,DL,invariant_pass,4.7165,800,0,1,4.7165,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P03-T,F59,F59-P03,treatment,1,47,PAY59-03,CH59-03,NO59-03,DL,invariant_pass,6.0664,800,0,1,6.0664,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P04-B,F59,F59-P04,baseline,1,89,PAY59-04,CH59-04,NO59-04,DL,invariant_pass,6.6096,800,0,1,6.6096,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P04-T,F59,F59-P04,treatment,1,89,PAY59-04,CH59-04,NO59-04,DL,invariant_pass,5.4954,800,0,1,5.4954,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P05-B,F59,F59-P05,baseline,1,131,PAY59-05,CH59-05,NO59-05,DL,invariant_pass,6.7861,800,0,1,6.7861,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P05-T,F59,F59-P05,treatment,1,131,PAY59-05,CH59-05,NO59-05,DL,invariant_pass,7.1922,800,0,1,7.1922,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P06-B,F59,F59-P06,baseline,1,197,PAY59-06,CH59-06,NO59-06,DL,invariant_pass,5.8409,800,0,1,5.8409,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F59-P06-T,F59,F59-P06,treatment,1,197,PAY59-06,CH59-06,NO59-06,DL,invariant_pass,6.6885,800,0,1,6.6885,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P01-B,F60,F60-P01,baseline,1,11,PAY60-01,CH60-01,NO60-01,UL,invariant_pass,6.7849,800,0,1,6.7849,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P01-T,F60,F60-P01,treatment,1,11,PAY60-01,CH60-01,NO60-01,UL,invariant_pass,4.4429,800,0,1,4.4429,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P02-B,F60,F60-P02,baseline,1,23,PAY60-02,CH60-02,NO60-02,UL,invariant_pass,4.0877,800,0,1,4.0877,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P02-T,F60,F60-P02,treatment,1,23,PAY60-02,CH60-02,NO60-02,UL,invariant_pass,4.0968,800,0,1,4.0968,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P03-B,F60,F60-P03,baseline,1,47,PAY60-03,CH60-03,NO60-03,UL,invariant_pass,3.9876,800,0,1,3.9876,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P03-T,F60,F60-P03,treatment,1,47,PAY60-03,CH60-03,NO60-03,UL,invariant_pass,4.4568,800,0,1,4.4568,PASS,analytical_component_evaluation,component_proxy,study_not_truth
F60-P04-B,F60,F60-P04,baseline,1,89,PAY60-04,CH60-04,NO60-04,UL,invariant_pass,5.328,800,0,1,5.328,PASS,analytical_component_evaluation,component_proxy,study_not_truth
